clinical_text,disease
He with dry cough and then felt a in chest. I couldn ' t breathe properly my heart was running. I noticed that my turning and I felt very weak.,Lower Density
I ' m very tired and my breathing are. I a and pirating.,Lower Density
"'I have a stabbing chest that worsens when I to breath. I also have shortness of, bluish, , rapid breathing and heartbeat, and,.'",Lower Density
"'Had trouble breathing, cough led to the of blood sugar, my was enough, breast, swelling and rounding.'",Lower Density
"'Have a wound in, which when try to breathe. I also have short, rough, fatigue, breathing, heart beating, dry coughing,.'",Lower Density
"There is a constant in my, under the. It feels like pressure or. It has been going for now. I don ' t know what it.",Lower Density
I'm suffering from a lot of pain in my stomach. It's a throbbing pain. I also have vomiting and constipation. My stomach is enlarged and painful. I have a fever and a fast heart rate. I feel low blood pressure. I'm alarmed.,Lower Density
I have a dreadful my. It ' s a cramping pain. also vomiting and. My is and sensitive. I have a fever and a heart rate. I feel blood pressure. I ' m frightened.,Lower Density
"I have severe in my chest, right cane, which suddenly began when I heavy boxes, like I couldn ' a deep breath.",Lower Density
"I feel a pain in my chest, under breastbone. has been for a. ' t ease. makes me restless anxious.",Lower Density
'I having a lot of chest pain below the sternum yesterday. felt like someone in the. barely.',Lower Density
"'There convulsion pain under the, starting after I fell, and difficult to, and it felt like something was pushing.'",Lower Density
"'Have a sharp, stabbing chest that worsens when try in. I also have of breath, bluish, fatigue, rapid breathing and heartbeat, a, cough.'",Lower Density
"Is a in my chest, under the breastbone. It has there a long time. It ' t go away. It makes me.",Lower Density
"Is a soreness in my chest, the breastbone. It there for a long time. It doesn ' t. makes feel and.",Lower Density
Have a horrible pain my stomach. It ' clumsy. I also have vomiting and. My belly is swollen and sensitive. I a fever and a rapid heart rate. feel low blood. I anxious.,Lower Density
"'I have feeling very tired lately. I a cough that produces a lot of phlegm. I short breath when I am not doing anything strenuous. chest bigger than usual, a barrel.'",Lower Density
"Is tenderness my chest, under the breastbone. has present for few months. doesn ' t. It makes me lose appetite and.",Lower Density
Have been very sick lately. I have a lot in my belly and I can ' t stop throwing up. Sometimes feel like my stomach is swollen and. also have a fever and a fast heartbeat. I ' t know ' s wrong me.,Lower Density
"My chest hurts a lot, I in. It feels like someone is stabbing me. I can ' catch my breath my blue. ' m very tired and my heart is beating fast. I also a cough that won ' go away.",Lower Density
"'I a pain in my, the sternum. happened when I soccer. I felt a pop in chest. I.'",Lower Density
'Have a trouble in breathing. I have a cough makes phlegm. energy. frequent chest infections. chest is round expanded.',Lower Density
"'I struggled to breathe, coughed, tired, I was often the chest, my barrel - shaped.'",Lower Density
I'm suffering from terrible pain in my stomach. It's like a burning sensation. I can't keep anything down. I throw up even water. My abdomen is swollen and hard. I have a fever and a fast heartbeat. I feel low blood pressure. I'm scared.,Lower Density
I ' ve a pain in belly. ' s a stabbing. I also have vomiting and diarrhea. belly is and hard. I have a fever and fast heart rate. feel low pressure. I ' m frightened.,Lower Density
'Have trouble breathing. have a cough. I always tired. I get chest a. chest round and.',Lower Density
"'"" For certain number of days I was in my; and his was my right hand: if I had it, then my net there net in the midst of sky, I caught it.'",Lower Density
"There ' s pain in, under, starting after I fell off bike, having trouble, feeling like something ' pressing chest.",Lower Density
I severe chest pain under. It a knife in my chest. I couldn '.,Lower Density
'Was feeling fine until had this sharp my. It got when I to breathe. I also felt short of breath and very tired. My looked bluish and I was coughing a lot.',Lower Density
Have lot of discomfort in my stomach. It ' s acute pain. I have nausea vomiting. My is swollen and. I fever and a fast heart. I feel low pressure. I ' worried.,Lower Density
I ' ve got a bad pain in stomach. It ' s a throbbing pain. also have constipation. My stomach enlarged and painful. I fever and a heart rate. I feel low blood pressure. ' m.,Lower Density
"'Am sore pained and sore: my belly is with: I am of; I am full of, me is no breath; I spirit within me.'",Lower Density
"'I seen the of breath, whereof I have, and, behold, I will smite the cummin, not be: I am come to pass, and I shall not; , my shall enlarged.'",Lower Density
"'Felt sudden sharp pain in my chest that worse tried to breathe. I also felt of breath and my skin was blue. I was very fatigued and my and heartbeat were fast. I had, hacking cough as well.'",Lower Density
"I tightness in my chest, under the breastbone. has few hours. ' t seem to improve. It me cough and wheeze.",Lower Density
"I feel a cramping pain in chest, under. It has been a weeks. doesn ' get better. It makes me sweaty.",Lower Density
"'I feel in chest, under my breast. has been for a hours. does not to. makes cough and whistle.'",Lower Density
"' m short of, ' ve got cough leading to release, ' ve got energy, I ' got chest, my chest is swollen round.",Lower Density
My hurts so much. like someone stabbing with a knife. I vomit everything I eat or drink. I can hardly move because of the bloating. I ' m also very and. My is and I feel dizzy. Something is seriously wrong with.,Lower Density
"'I felt a sudden pain in my that got when tried to breathe. I also felt short breath and my skin was blue. I was fatigued and my breathing and heartbeat were fast. I dry, cough as well.'",Lower Density
'I obstacle. I have cough forms the phlegm. I insufficient. frequent chest infections. My chest is round and large.',Lower Density
'Was feeling fine until I had this sharp in chest. It got when I tried to breathe. I also felt of breath and very tired. My looked bluish and I a lot.',Lower Density
'Breathing for me. I a that phlegm. I have no energy. I suffer from. My chest round and.',Lower Density
' s been for few. It ' not getting better. It me feel nauseous sweaty.,Lower Density
'Have a complication in. I have creates. I insufficient energy. I have chest infections. My chest and big.',Lower Density
"There is a tenderness in chest, under. It has been present for a few. ' t improve. lose appetite weight.",Lower Density
I ' m from a of pain in my stomach. It ' s throbbing pain. I vomiting and constipation. My stomach is enlarged and painful. I have a fever and a fast heart. feel low pressure. ' alarmed.,Lower Density
"'There man in the place of which she, there was a little, and the holding of a, and the of my round: for chariots were great, and my horsemen compassed it.'",Lower Density
"I don ' t feel well. My stomach hurts, , I vomit and I. stomach sick, I a and a heartbeat, I feel low pressure, I.",Lower Density
'Have malfunction in breathing. I have produces phlegm. minimal energy. regular chest infections. My chest is large and round.',Lower Density
' m very. I have a lot of pain in stomach. ' s a burning pain. I also have vomiting and constipation. My is and hard. I have a fever a fast heart rate. feel low pressure. I ' m nervous.,Lower Density
"'I in, anguish was in my body, and bitter sorrow: was in, you were troubled; I was in my heat, madness very.'",Lower Density
'I have difficulty breathing. I have a productive cough. I am extremely tired. I have recurrent chest infections. My chest is swollen and round.',Lower Density
I have complications breathing. I that creates. ' t have enough. I have repeated.,Lower Density
There ' s with tummy. It hurts. I sick and vomit a. My tummy is big and tight. I ' m very hot and my heart beats fast. feel low and shaky. I ' t like this.,Lower Density
"I have a lot of discomfort in my, it ' s pain, I also nausea and vomiting, my abdomen is swollen and thin, I have fever and a, I feel low blood, I ' m.",Lower Density
"Feel a squeezing in chest, under breastbone. been for a few days. It doesn ' t. makes restless and anxious.",Lower Density
"'I have in my, under the sternum. It happened when I playing. felt pop chest. I difficulty breathing.'",Lower Density
'I had sudden chest pain below sternum. was intense. felt like was suffocating. I also a rapid.',Lower Density
Can ' t breathe well. still have a cough and phlegm. I get tired easily. infections chest. My chest is large and.,Lower Density
"'My chest sore that deteriorated, my breath was short and my skin rough. I very tired and my breath was beating fast. had.'",Lower Density
"' s for me breathe normally. I get breathless any exertion, sometimes even. I catch chest infections easily. have a lot of fatigue and persistent cough with phlegm. My chest is enlarged and round.",Lower Density
"' in my, under chest, I fell off my bike, having trouble breathing, feeling like something ' s my chest.",Lower Density
'I have an to. I a cough that forms the. I have insufficient energy. have chest infections. is and.',Lower Density
"There ' s pain my, under my, he ' s here a time, ' s not leaving, makes me feel tired.",Lower Density
"'I felt sudden in my got worse when I tried to breathe in. I also felt short of breath and my skin was blue. I very fatigued my breathing heartbeat were fast. I had a, hacking as well.'",Lower Density
'I have a trouble in breathing. have that phlegm. I have limited. have chest. My chest round and.',Lower Density
I've got a bad pain in my stomach. It's a throbbing pain. I also have vomiting and constipation. My stomach is enlarged and painful. I have a fever and a rapid heart rate. I feel low blood pressure. I'm afraid.,Lower Density
I ' t breathe well. always a cough phlegm. get easily. I get chest often. is big and.,Lower Density
' m lot discomfort in my belly. It ' a pain. I also nausea and vomiting. My belly is bloated and sensitive. I have a fever and fast heart rate. I feel low blood. I ' m.,Lower Density
I ' m experiencing a lot of discomfort in my stomach. It ' s a sharp pain. I also nausea. My stomach tender. I have a and heart rate. I feel low blood. I ' m concerned.,Lower Density
I have a pain in abdomen. It ' pain. I also have diarrhea. My abdomen is bloated and sensitive. I have a fever and a fast heart rate. I blood pressure. ' m frightened.,Lower Density
"I a in my, under breastbone. It has been there for couple of. It doesn ' t to go. It makes me feel short of.",Lower Density
'There was sudden sharp pain in my that made hard to breathe. I like I was suffocating and skin was blue. I also had a fast heartbeat. I had cough too.',Lower Density
"'There is a throbbing pain in my chest, under the breastbone. It started I my bike. trouble breathing. It feels is chest.'",Lower Density
'Have cough expulsion of the phlegm. I have a energy. I repeated infections. My swollen and round.',Lower Density
I can't breathe well. I always have a cough and phlegm. I get tired easily. I get chest infections often. My chest is big and round.,Lower Density
"'Was convulsion under chest, after I fell my bike, and it was to breathe, and it felt was my chest.'",Lower Density
"'On the chest, on the chest, the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on chest, the, on the chest, on the chest, on the chest, on the chest, on chest, on the chest, on the chest, on the chest, on the chest, on the, on the chest, on the chest, on the, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, the chest, on chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the'",Lower Density
'Had a onset of chest pain the sternum. It was and sharp. like I having a heart. I also had breathing.',Lower Density
"'For the past few days, I have been some pain my, right under breastbone. gets worse when or. It feels there air trapped in my chest.'",Lower Density
"I feel so, I pain my stomach, it ' s burning, also have vomiting and catching, my stomach is swollen and, I have and heart rate, I blood pressure, I ' m nervous.",Lower Density
My abdomen hurts much. It feels is stabbing me with a knife. I vomit I eat. I can hardly move because of the bloating. I ' m also hot and. My pulse is racing and I. Something is seriously wrong with me.,Lower Density
"'I to breathe, coughed, was very tired, I often infected the, and was - shaped.'",Lower Density
'I had acute in my that got worse I. I was out of breath and skin was. I felt very tired and and heartbeat were fast.',Lower Density
I experienced a sharp pain in my chest that got worse when I breathed in. I was short of breath and my skin was bluish. I felt very fatigued and my breathing and heartbeat were rapid. I also had a dry cough.,Lower Density
'I have a phlegm. I am constantly tired. I am to breast infections. chest is round.',Lower Density
"'I have a defect, have a cough that stimulates discharge, have low, I repeated chest injuries, and.'",Lower Density
' m feeling unwell. I a lot of my abdomen. It ' a stabbing pain. I also have vomiting diarrhea. My abdomen is swollen and. I have a and a heart rate. I feel low blood pressure. I ' m anxious.,Lower Density
"Couldn ' t live so, I ' t out my complaint. lots for my complaint on me. was Out of the distress, but I bore on my heart. I silence, and killed some of blood men.",Lower Density
"First it dry, then I felt wound my chest. I couldn ' t properly, my heart was. I my skin, and I felt very weak.",Lower Density
'In my chest Hannah the; she was present ago; will not improve; will make me lose my and.',Lower Density
"My chest pain is sharp and stabbing and worsens I breathe in. I have shortness of breath. ' m fatigued and my breathing and are rapid. I also a dry, cough.",Lower Density
"'I a stabbing pain that worsens when I to. I have breath, bluish skin, fatigue, breathing and heartbeat, and a, hacking cough.'",Lower Density
I ' m experiencing a lot of in my belly. ' s sharp pain. I have nausea and vomiting. belly is tender. I have a fever and a fast heart. I feel low blood pressure. I '.,Lower Density
I have a sharp chest pain that gets I breathe in. I ' short breath and skin blue. ' m very tired and heart and breathing are fast. also have a cough that ' s dry hacking.,Lower Density
"I pain in chest, and I can ' breathe. I ' m not, my is blue. I ' m very tired, and fast. I ' m coughing.",Lower Density
'I an impairment in breathing. I a that to phlegm. I have poor. have recurrent infections. chest is enlarged round.',Lower Density
'I have a problem with breathing. I have cough that makes me spit the mine. I have no tolerance. I have regular chest infections.',Lower Density
"My chest hurts a, especially when I breathe in. It feels like someone is stabbing. I can ' t my and my skin is. I ' m very tired and my heart is. have cough that won ' t go away.",Lower Density
I ' ve got a problem. cough ' s. I have energy. I have frequent chest infections.,Lower Density
' s a stabbing in my chest makes it hard to. I feel short of breath and skin is. I ' m tired and my heart and breathing are fast. a hacking cough too.,Lower Density
'My very. I have a chronic cough with production of. I all the time. I am prone to chest infections. My chest is shaped like barrel feels tight.',Lower Density
' a lot of discomfort in my belly. ' s a sharp pain. I also have nausea and. My belly is bloated sensitive. I have fever heart rate. I feel low blood pressure. I ' m concerned.,Lower Density
'Was afflicted by ark its. I on its. I looked for it. hid myself in my.',Lower Density
I ' m having a pain in my. It ' s burning. I have vomiting and constipation. My is distended sore. I have a fever and a fast heart rate. I low blood. I ' m.,Lower Density
I can ' t well. have a cough and. tired. I chest infections often. chest big and round.,Lower Density
"' m having, ' m, I ' m so tired, I get breast, my and swells.",Lower Density
'I had sudden chest pain under the sternum. It was very sharp and intense. I felt like I was suffocating. I also had a fast heart rate.',Lower Density
"'On the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the, on the chest, on the chest, on chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the, the chest, on the chest, on the chest, the chest, on the chest, on the chest, on the chest, on chest, on chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on chest, on the chest, on'",Lower Density
' m experiencing a lot of discomfort in my belly. It ' s a sharp. also have nausea. My belly is bloated and sensitive. have a and fast heart. I feel low blood pressure. I ' concerned.,Lower Density
'My the. It happened when I was swimming. felt the chest. I have difficulty.',Lower Density
"'Felt a sudden sharp pain in my that worse when I tried to breathe in. I also short of breath and my skin was blue. very fatigued and my and were fast. I had a, hacking cough well.'",Lower Density
'I have a hindrance in. have cough forms phlegm. have energy. I frequent chest. My chest is round.',Lower Density
"'I have acute pain in my chest, pain in, , rough skin, , rapid and, cough.'",Lower Density
It started a cough and then a stabbing pain in my. I couldn ' t breathe properly and heart racing. I noticed my skin was blue I felt very.,Lower Density
"I was pricking in my heart so that when I couldn't find out the breath of my heart, my soul fainted in me. My breath also fainted, and my heart fainted away. I were weak, and my heart was filled with thirst.",Lower Density
"'I have get when I try to it, and I also short, colored skin, fatigue, , heartbeat, dry cough, hacking.'",Lower Density
"I don ' feel well. My stomach hurts, it hurts, I vomit and have. My is, I have and a heartbeat, I feel pressure, panic.",Lower Density
'Have a trouble in breathing. have a cough that makes. I have limited energy. have frequent. My chest round.',Lower Density
"My hurts a lot, when breathe in. It feels like someone is stabbing me. I can ' t my and my skin is blue. I ' m very tired and heart is beating fast. I have a won ' go away.",Lower Density
"'Saw my affliction, and anguish was in body, and sorrow: in mourning, and you were troubled; I was in my heat, madness very.'",Lower Density
'I have. I have a cough that phlegm. I have little. I frequent chest infections. is round.',Lower Density
'Breathing difficult. have a cough that brings up phlegm. I have no energy. suffer from. My is round.',Lower Density
Can ' t well. I always have a phlegm. I get. I get chest infections. My chest is big.,Lower Density
'I a pain in my chest the sternum. It came out of nowhere. when I in or out. I feel like hole my chest.',Lower Density
"My stomach hurts so much, my stomach hurts so much, my stomach vomits, my constipation, my stomach doesn't breathe, my heart beats fast, my blood pressure is low, I'm nervous.",Lower Density
"' s a beating pain chest, breast. It started after fell off my. I ' m having. It ' s something pushes me on my chest.",Lower Density
I a pain in my belly. It ' s a cramping pain. also have vomiting and diarrhea. My belly is bloated and sensitive. I have and fast heart rate. low blood pressure. I '.,Lower Density
I have a lot discomfort in my stomach. ' s pain. I have nausea and vomiting. My is swollen and. have and a fast heart rate. I low blood pressure. I ' m.,Lower Density
There ' s something my tummy. It hurts a lot. feel and I vomit a lot. My tummy is big and tight. I ' m hot and heart beats. I feel low and. I don ' t.,Lower Density
"'I have stabbing pain that when to breath in. I also have of, bluish skin, fatigue, breathing and, a dry, hacking cough.'",Lower Density
It started dry cough and then a stabbing pain in my. I couldn ' t breathe properly and my heart was. my skin was blue and I felt very.,Lower Density
'My breathing is labored. I a chronic cough with production. I feel exhausted all time. I to chest infections. My chest is a barrel it feels.',Lower Density
I ' from terrible pain in my stomach. It ' s like a burning sensation. I can ' t anything. throw up even. My swollen and hard. I have a fever and a fast. feel low blood pressure. I ' m scared.,Lower Density
"'I have sharp, stabbing pain worsens when try to breath in. have of breath, bluish skin, , rapid breathing and, and a, hacking cough.'",Lower Density
I ' m feeling very unwell. I have a lot pain in my abdomen. ' s pain. also have vomiting diarrhea. My abdomen swollen and tender. I have fever and fast heart rate. I feel blood pressure. I ' m anxious.,Lower Density
Can ' t breathe well. I always have cough phlegm. I get tired easily. I get. is round.,Lower Density
I can ' breathe. always a cough and phlegm. tired easily. I chest infections. chest is big and.,Lower Density
I ' m experiencing a lot discomfort in my belly. It ' s a sharp. I have vomiting. belly is bloated and tender. I have a fever a heart rate. feel low pressure. I ' m worried.,Lower Density
'I find it to. I have a cough lot of phlegm. am constantly tired. I to chest infections. My large round.',Lower Density
"'I opened my mouth, and I, and I was about to open mouth, I in the midst: and behold, I had by of the ark.'",Lower Density
"'I have been very tired lately. I also have cough produces a phlegm. Sometimes I feel of breath when I am not doing anything strenuous. looks bigger usual, like a barrel.'",Lower Density
"I have severe chest pains get when I breathe, I ' m short - breathing and my skin is, I ' m so, my and breath, and I also a cough drying and.",Lower Density
"Feel a cramping in my, the breastbone. It has been for a few weeks. doesn ' t. It makes and sweaty.",Lower Density
"I ' m having a hard time breathing, I ' coughing up a lot pills, ' tired, I ' m vulnerable to, and my chest and.",Lower Density
"' having problem, my produces, my energy minimal, my is and my chest is large and round.",Lower Density
'Have challenge with breathing. I have cough that in. I have little energy. I have common chest infections. My is and.',Lower Density
I ' m experiencing a lot of discomfort my stomach. It ' a pain. also have nausea and. My stomach is and. I have a fever and a fast rate. I feel low blood. I ' m.,Lower Density
"'Have a stabbing pain in my chest, below sternum. It came of. hurts when I breathe in or. like have a hole in my chest.'",Lower Density
'I trouble breathing. I have a cough that makes. have limited energy. I frequent chest. round and expanded.',Lower Density
"'In the chest, in the chest, in the chest, in chest, in chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, the chest, in the chest, in the chest, in the chest, in the chest, in the chest, the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, the chest, in the, in the chest, in the chest, in the chest, in the chest, the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in chest, in the chest, in the chest, in the chest, in the chest, in the, in the chest, in the chest, in the chest, in the chest, in the chest, the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the'",Lower Density
"'My are fulfilled for me, and my is corrupt in the midst of the belly. I become, and there is no strength in heart; my heart also vanity, my not consumed.'",Lower Density
"'I have a stabbing chest pain that worsens I try to breath in. have shortness of, bluish skin, fatigue, rapid, a dry,.'",Lower Density
'Have. have coughing cough. I have energy.',Lower Density
I a lot of in stomach. It ' acute pain. also have nausea and vomiting. My belly is and sensitive. I have fever a fast. I feel low blood. I ' m worried.,Lower Density
"'Have a piercing pain in my chest, under the sternum. happened when was. I felt in my chest. it breathe.'",Lower Density
I ' ve had pain for a few days. ' s worse when I cough or sneeze. I have nausea and. stomach distended and sensitive. I have a high and rapid heart rate. feel weak and. I need help.,Lower Density
"I started with dry cough then stabbing in my, I couldn ' breathe properly my was accelerating, and I noticed that my skin was turning and I felt very weak.",Lower Density
"I feel a cramping in, under breastbone. It has been occurring for a weeks. It doesn ' t better. It and.",Lower Density
"'On the chest, on the chest, on the chest, on the chest, on the chest, the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, the chest, on the chest, on the chest, on the chest, on the chest, the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on chest, on the chest, on the, on the chest, on the chest, on the chest, on chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on chest, on the, on the chest, the chest, on the back, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the chest, on the'",Lower Density
I ' to breathe. I ' m. I '.,Lower Density
"I was pricking in so when I couldn ' t find out the breath of my heart, soul fainted in me. My breath also fainted, and heart away. I were weak, and heart thirst.",Lower Density
I a terrible pain in abdomen. ' s a. I also have vomiting diarrhea. My abdomen swollen and sensitive. I have fever and a heart. I feel blood pressure. I ' m afraid.,Lower Density
'Breathing is me. I have cough brings phlegm. I have no energy. I from chest. is and expanded.',Lower Density
"I have a sharp, stabbing chest pain that worsens when I try to breath in. I also have shortness of breath, bluish skin, fatigue, rapid breathing and heartbeat, and a dry, hacking cough.",Lower Density
"'I have feeling very tired. I have a cough that a lot of phlegm. Sometimes I feel short of breath when I am not anything strenuous. chest than usual, like barrel.'",Lower Density
'I felt a acute pain in chest that got worse when I breathe. I also felt short breath and my skin was blue. I was tired breathing heartbeat were fast.',Lower Density
"'I am stone in my spirit; and spirit faileth me: my turned me; I am a dry land, am a bed, and a: this is my flesh, and I a dry.'",Lower Density
'Have a that the expulsion the phlegm. have a low energy. chest infections. My chest is swollen.',Lower Density
"Stomach is sick, hurts, I ' m and I. stomach is swollen and tender. heart is beating. feel blood pressure. I ' m.",Lower Density
"My chest, my chest, my chest, my chest, my chest, my chest, my chest, it's been in pain for a week, feeling like pressure or tightness. I don't know what caused it.",Lower Density
"My, stomach, vomits and, my stomach gets sick, fevers, my heart beats fast, pressure is low, I ' m nervous.",Lower Density
"I have a bad pain, it ' s kidnapper pain, also vomiting catching, my is magnified and it, I have fever and a rapid, I feel low blood pressure, I ' m scared.",Lower Density
"I am so that there is no ending for me, neither have I any breath; I have gone with the dead, and with him who doesn't sleep. I am deprived with the dead, and I have hidden myself.",Lower Density
"'My ark is, yea, and my faileth: I have up the ghost, and there is breath me: my bowels are full of flesh, my flesh is faint, and my faileth.'",Lower Density
"'I was a with my mouth the night, and the fell down, and my flesh fell down, and sat down, did; and it was I went up my place.'",Lower Density
'I defect in breathing. I a induces phlegm. energy. I have frequent chest infections. chest is inflated and round.',Lower Density
Have a pain in my abdomen. ' s like a. I also vomiting. My abdomen is distended and badly. I have tachycardia. I feel hypotension. I ' m worried.,Lower Density
'Had a sudden chest pain. was very and sharp. I like I was choking. had low blood pressure.',Lower Density
"There a soreness in my chest, . It has been for. It doesn ' t go away. It me feel tired weak.",Lower Density
Breathing ' s me. ' ve got shows album. I ' t energy.,Lower Density
"I ' ve got, I ' ve got cough that phm, I ' got energy, ' ve got infections, is big and round.",Lower Density
I ' m experiencing a lot of my. It ' s a pain. also have nausea and vomiting. My stomach is bloated and tender. I a fever and a fast heart rate. low blood pressure. I '.,Lower Density
'I have problem with. I have a cough makes spit out phlegm. I have. I have regular. chest is inflated round.',Lower Density
"'I have a stab wound chest, which I try breathe. I have breathing, rough, fatigue, fast, heart beating, dry coughing,.'",Lower Density
'I trouble. have phlegmy cough. I am always tired. I a lot. is round and big.',Lower Density
I ' m trouble breathing. ' cough with a lot of poulmons. ' m constantly. ' chest infections.,Lower Density
He a dry cough and then I stabbed pain in my chest. I couldn ' t breathe properly and my heart. I noticed that my was turning blue I felt.,Lower Density
'Have a. I a that makes me. I little energy. I have frequent infections to the chest. is large and round.',Lower Density
"'I suddenly had acute pain in chest, which made it to. felt suffocated and my skin was. My was beating..'",Lower Density
Feel so. I have a lot of pain in my. '.,Lower Density
'There is stabbed pain chest makes to breathe. I feel short of breath and my skin is blue. I am very and my heart and are fast. I a hacker too.',Lower Density
"'I have shooting pain in my, sternum. happened when I was soccer. felt a pop in my chest. have.'",Lower Density
' m trouble breathing. I ' ve got cough a lot poulmons. ' constantly tired. I ' m.,Lower Density
'I suffocating and my skin was blue. I a rate and tiredness. I also a.',Lower Density
'There was a sudden sharp in my chest that made it to breathe. I felt was suffocating and skin blue. had a fast heartbeat a fatigue. had a hacking cough too.',Lower Density
"'Stomach hurts hell, hurts hell, my stomach, diarrhea, stomach swells like hell.'",Lower Density
'Have cough a of phlegm. constantly tired. I am sensitive to breast. My chest is large.',Lower Density
I ' ve got terrible pain. It ' a stabbing pain. I have vomiting diarrhea. My abdomen is swollen and. I have a fever and a heart rate. I feel low blood pressure. I ' m.,Lower Density
"'For am exceeding, and sore beloved in my hand: I mourn, and make bare; I am black, yea, mourning, and the reason countenance of heart.'",Lower Density
"It happened, when had breath, I was, I gave up, and there was no breath in me, did my heart awake; but soul, and I was, and I didn ' t thirst.",Lower Density
I have a sharp chest pain that gets worse when I breathe. ' m of and my is. I ' m very and heart and are fast. I also have a cough that ' s dry hacking.,Lower Density
'In my chest is Hannah under the chest; she present ago; will; make lose my appetite and weight.',Lower Density
Have a sharp chest pain gets worse when I breathe in. I ' m short of and my skin is. I ' m very tired and my and breathing. I also have cough ' s dry and.,Lower Density
'I have difficulty breathing. I have productive cough. I am extremely. . chest is swollen round.',Lower Density
"My stomach is sick, it hurts, I'm sick and vomiting. My stomach is swollen and sensitive. My heart is beating fast. I feel low blood pressure. I'm worried.",Lower Density
I have a problem with breathing. I have a cough that makes me spit out phlegm. I have no stamina. I have regular chest infections. My chest is inflated and round.,Lower Density
"'I remember, am faint because of grief. have healed me, old man. I am in my heart, I am weak, and faint; am, and Make my.'",Lower Density
I ' experiencing a lot of discomfort in my. It ' s a pain. I have nausea and vomiting. My belly is and. I have a fever and a fast heart. feel blood. I ' m worried.,Lower Density
Have. I have cough with mine. I ' m always.,Lower Density
'I have challenge breathing. a cough results in production. I have little energy. I have common chest. chest is expanded.',Lower Density
"'Had a lot of under sternum yesterday, it looks like stabbed me the chest, could.'",Lower Density
"I feel a cramping pain my, under. been a few weeks. It ' t get better. It makes me and sweaty.",Lower Density
"'Felt like I my skin was blue, and had a, and I was tired, and I cough.'",Lower Density
"My belly hurts so much, it feels like someone ' s stabbing me with a knife, up drink, I can barely move because of the blow, I ' m also so hot, my pulse racing, I ' m dizzy, something ' s wrong me.",Lower Density
"Is a pain my chest, under the breastbone. It feels like a or tightness. It has been on for a. I don ' t what it.",Lower Density
' m suffering from lot of pain in. It ' s a throbbing. I also have vomiting and constipation. My abdomen is enlarged and painful. I have a and a fast heart rate. low blood. I ' afraid.,Lower Density
'Experienced a sharp pain in my that got worse when I breathed. was short of breath and skin was. I very fatigued and breathing and heartbeat were rapid. also a dry cough.',Lower Density
"'I have a, stabbing chest worsens I try to breath in. I have shortness of breath, bluish skin, , breathing, a dry, hacking cough.'",Lower Density
"'Stomach hurts cramps, vomiting, ,, , heartache, heartache, weak, worried.'",Lower Density
I a terrible in abdomen. It ' s a stabbed pain. I also have vomiting and diarrhea. My is and. I fever and a fast heart rate. low pressure. I ' m afraid.,Lower Density
"Feel a ache in my, under the. has been there couple of days. It doesn ' seem to go away. It feel short of breath.",Lower Density
"'Felt was suffocating my skin was blue, I had a quick pulse, and I tired, had a.'",Lower Density
'I had a onset of chest pain the. It intense sharp. I felt I was attack. I also had difficulty breathing.',Lower Density
"There ' s constant pain in my chest, under the chest bone, it or tightness, it ' s been going on week now, ' know what caused.",Lower Density
"I struck my in the night, so that there was breath under, neither was there who eat of, because was given me under the breath of my. For didn ' t eat, neither was there breath in me.",Lower Density
