clinical_text,disease
I a bad cough that has lasted for over weeks. It hurts in my chest and I cough up blood and sputum my lungs. I ' m very weak and fatigued and I have no. I ' some weight and have fever and chills. sweat lot night.,Degenerative Infectious Diseases
"In the third month, where there no evil in them; I have blood, and is none to fill my belly with blood, I am weary with my feet: with my milk, and I can ' t leave in it. In the night I a, and in the I spread my net.",Degenerative Infectious Diseases
"I have a infection PAP, that ' s what doctor said. don ' t what it means, I know I feel awful. I have a fever and chest pain. I up blood and phlegm. My skin and nails are. I can ' t well.",Degenerative Infectious Diseases
"'I went to the doctor of my pain and fever. He said I had pneumonia PAP. filled the lungs with sticky matter. I had many other symptoms, such as coughing and, fatigue, weight loss, skin and nails, and stick fingers. It was very difficult me breathe.'",Degenerative Infectious Diseases
"'If it is the seven days, then will lay my hand on its side, half of the blood, and of the half blood, I will cut off the and the hand, and I will not it night.'",Degenerative Infectious Diseases
"I have a cough that is and hacking, and it doesn ' t stop. also have breathing, and get of breath. I feel very and have no appetite. I have lost lot of weight, and my fingers and toes are clubbed.",Degenerative Infectious Diseases
I ' ve been feeling sick for a time. I fever and I ' m very. I have pain in joints and muscles. I sweat a lot at night and I ' ve lost some weight. I also have kidney stones. And I have problems with my lungs. I cough wheeze. I have shortness breath and pain. The said have sarcoidosis.,Degenerative Infectious Diseases
"'I not weak, neither am I filled with thirst: given ghost; I am of spirit; I cannot away with measure: it is a rod of my fingers; a breath, both to, and I am not in sorrow.'",Degenerative Infectious Diseases
I have a cough that has lasted for more than weeks. I have chest pain and I up blood and sputum from my lungs. I ' very and fatigued and I no appetite. I ' ve lost some and I and chills. I sweat a lot night.,Degenerative Infectious Diseases
'I suffer a lot of pain and a bloody. have and fatigue. My skin and nails are blue my fingers are clubbed. I have a infection and.',Degenerative Infectious Diseases
"'Symptoms began with coughing and short breathing, pain and in, and weakness, weight loss, swelling of the neck, and kidney. Doctors told me that I suffering from sandy.'",Degenerative Infectious Diseases
I have PAP and lung infection. It ' s a disease that the lungs. I have chest pain and. I cough blood and phlegm. ' m very tired and I have lost weight. skin and nails are blue and fingers are clubbed. I have trouble breathing I awful.,Degenerative Infectious Diseases
"I have been feeling very tired lately, and I ' t have much appetite. I also fingers and are swollen and curved. Sometimes have a hard time breathing, especially when exercise or walk fast. And can ' t to get rid of dry cough that bothers me all the time.",Degenerative Infectious Diseases
"I have a dry cough that ' t go away, and it makes me cough a lot. I have trouble breathing, and get of breath easily. I feel tired no appetite. I have lost a lot of weight, my fingers and are clubbed swollen.",Degenerative Infectious Diseases
"I ' coughing for more than three weeks, and it ' s bad. I have chest pain, I ' coughed from my lungs, I ' m bleeding from lungs. I ' very weak, weary, and I don ' t have an appetite. I ' m a little thin, I ' m and I have a fever. sweat a at.",Degenerative Infectious Diseases
I have dreadful cough has been for three weeks. I have chest and I cough up blood and sputum from my. I ' m very weak and fatigued and I have. I ' ve lost some weight and I fever and chills. I sweat a lot at night.,Degenerative Infectious Diseases
I have been feeling tired feverish for the last few weeks. I also lumps my neck and armpits. My hurts when breathe often cough. Sometimes I wheeze too. I don ' t know ' s wrong with me.,Degenerative Infectious Diseases
"I have a dry very annoying and doesn ' go away. I also have breathing, and I get short of breath. I feel very tired and have no appetite. I lot of weight, and my fingers toes are clubbed and swollen.",Degenerative Infectious Diseases
'I a fever and felt for a long time. the and he found some glands in my chest and abdomen. He also said some problems with my lungs. He said I sarcoidosis. I never heard of it before.',Degenerative Infectious Diseases
My fingers are all curved and ' ve a lot weight. I cough the and blood every day and it hurts my chest. I I ' m choking and I can ' t have enough oxygen. told me I have PAP a lung infection.,Degenerative Infectious Diseases
"I am not worthy of the heart, neither am I troubled; neither is my fingers with fingers; yet I am he who doesn't walk, and I don't eat of it; neither is it in my heart that I should walk, and I should eat it.",Degenerative Infectious Diseases
"'Where I know go, and where I, my grief my blood, have taken my portion and fat, and have made it very great: thy fat, and I am of fatness, and I know in.'",Degenerative Infectious Diseases
"Suffer from sarcoidosis. It ' s a disease causes my lungs and other organs. I a lot symptoms, like fever, fatigue, joint, muscle weakness, night sweats, swollen lymph nodes, weight loss, and kidney stones. I also a, shortness breath, chest pain, and wheezing.",Degenerative Infectious Diseases
"I don ' t feel like eating anything, and I ' m. I also very weak and tired all time. I have a that is dry and doesn ' t away. And I have trouble breathing, especially I ' m. My and toes are also clubbed and swollen.",Degenerative Infectious Diseases
'Experience intense chest pain and a cough with blood and mucus. also have a fever fatigue. My nails blue and my fingers are. I have lung infection.',Degenerative Infectious Diseases
'Feel extreme chest pain and a cough. I also have fever and fatigue. My and my fingers are clubbed. have a lung and proteinosis.',Degenerative Infectious Diseases
"'Am cast out with stone and blood, even with blood and fever: I have set my skin and my arrows are the midst of a bed, and my and flax with grave; I will them down, and they shall fall down, and they fall.'",Degenerative Infectious Diseases
"'I a disease called sarcoidosis. It affects my and other my. I have fever, fatigue, joint pain, and muscle aches. also have night sweats, swollen lymph nodes, loss, kidney stones. My is also affected. I have a cough, shortness of breath, chest pain, wheezing.'",Degenerative Infectious Diseases
'Have intense chest pain a cough that produces blood and mucus. I also have fever and fatigue. My nails are and my fingers are. have lung and proteinosis.',Degenerative Infectious Diseases
"I ' ve had a terrible cough for more than three. I ' ve had chest pain, I ' ve from lungs, I ' coughed and vagina. I ' m very, weary, I ' t have an appetite. I ' m a little, I have a fever and I ' m cold. sweat a lot at night.",Degenerative Infectious Diseases
'It all started with a persistent cough and difficulty breathing. I also felt pain in my chest and heard a whistle when I expired. Then I had fever and felt very tired. I lost weight and noticed swelling in my neck. The doctor diagnosed me with sarcoidosis.',Degenerative Infectious Diseases
I ' ve been feeling sick for a long time. I have fever and I ' m very tired. I have pain my joints and muscles. I sweat at night and ' lost weight. I also have kidney. And have with lungs. I cough and whistle. have shortness of breath and chest pain. The doctor said I have sarcoidosis.,Degenerative Infectious Diseases
'I have terrible cough that makes me spit blood. My chest is pain and I have. My skin and are of of oxygen. I can breathe.',Degenerative Infectious Diseases
"'I stuck to the stone, and to blood; then with the heat, and with the fever with singing: my skin and my fingers are, am cast down to ground.'",Degenerative Infectious Diseases
'My symptoms began with a cough shortness of breath. I also had pain and. I feverish and weak. lost weight and had swollen glands in neck armpits. I also had kidney. The doctor me I had sarcoidosis.',Degenerative Infectious Diseases
"I PAP lung infection. It ' s a serious condition the lungs. I have many, as chest pain, fever, , blood, gilding, stress, weight loss, cyanus, and contaminated finger. have breathing and I feel sick.",Degenerative Infectious Diseases
I have PAP and lung infection. ' s a condition that affects the lungs. I have chest and a fever. I cough up blood and. ' m very tired and I have weight. My skin blue my fingers are clubbed. I have trouble breathing and I feel horrible.,Degenerative Infectious Diseases
I've had a bad cough for over three weeks and it's really bad. I have chest pain and I cough up blood and sputum from my lungs. I'm very weak and tired and I have no appetite. I've lost some weight and I have fever and chills. I sweat a lot at night.,Degenerative Infectious Diseases
'I have been and weak for past few. I also have a fever and a cough sometimes brings up blood. My skin and nails look bluish and I trouble breathing. The doctor said I a lung infection something PAP.',Degenerative Infectious Diseases
"My joints and ache, lose weight without trying. I feel short of breath when I ' m or lying. I also a persistent cough that is dry and hacking. And my finger and toe tips look like they are bulging out.",Degenerative Infectious Diseases
I have for more than weeks and it ' s terrible. I have pain in my and I cough the blood and sputum my lungs. I am very weak tired and I have appetite. I have lost weight and I have fever and. sweat a lot at night.,Degenerative Infectious Diseases
"Have been losing weight without meaning to, and have no. also feel tired and weak. I have a cough that is dry and. And I problems breathing, especially when ' m resting. My fingers and toes also swollen and curved.",Degenerative Infectious Diseases
'I have extreme pain a cough that brings up blood and mucus. I also have fever and fatigue. My skin are and my fingers are clubbed. I lung and.',Degenerative Infectious Diseases
"I went to the doctor because I had a chest pain and a fever. He said I have a lung infection and PAP. It's a disease that makes the lungs fill up with a sticky substance. I have a lot of other symptoms too, like coughing up blood and phlegm, feeling tired, losing weight, having blue skin and nails, and having clubbed fingers. It's very hard to breathe and I feel awful.",Degenerative Infectious Diseases
'I have a infection and PAP. I cough the blood and phlegm and I chest pain. I have problems with breathing and. My skin and nails and my are. I am very tired and I weight.',Degenerative Infectious Diseases
"I coughed for more than three weeks, and it was, and I had chest pains, I coughed for and blood from, and I was very weary, and I didn ' t have an appetite. I lost a little, had fever and. I sweated a at night.",Degenerative Infectious Diseases
I have a horrible cough that has lasted for more three. have pain I cough sputum from my lungs. I ' m very weak and fatigued and I have no appetite. I ' ve lost some weight I have fever and chills. I sweat a lot at.,Degenerative Infectious Diseases
I have PAP and infection. It ' s rare condition that affects the lungs. I have chest pain and a fever. I cough blood phlegm. I ' m tired and I have lost weight. My skin and are blue and are clubbed. I trouble breathing and I feel terrible.,Degenerative Infectious Diseases
"I ' ve been feeling weak and tired the past month, and ' ve also lost a lot of don ' t want to eat, sometimes the blood and the pepper in my, it hurts my chest when I breathe, and I get and night and I sweat a lot.",Degenerative Infectious Diseases
"I suffer from sarcoidosis. It ' s a disease that causes inflammation my lungs and other organs. I a lot of symptoms, like, fatigue, joint, weakness, night, swollen lymph nodes, weight loss, and kidney stones. I also cough, of breath, chest pain, and.",Degenerative Infectious Diseases
'It all started with a persistent cough and difficulty. I also felt in my chest heard a whistling I exhaled. Then got a fever and felt very tired. lost some weight some swelling in my neck. doctor diagnosed me with sarcoidosis.',Degenerative Infectious Diseases
I have lung infection and PAP. It ' s a condition that makes my lungs full thick matter. I chest pain and fever. I cough blood and abdominal. ' m so lose weight. My skin and are contaminated. have trouble breathing and I feel.,Degenerative Infectious Diseases
I have a severe cough that been for more than. I have chest pain and I up blood and sputum from my lungs. I ' m weak and fatigued and I have no appetite. I ' ve lost some and I have and chills. I sweat at night.,Degenerative Infectious Diseases
'I feel chest bloody cough. also have a and fatigue. My and nails blue my fingers are clubbed. have a lung infection and proteinosis.',Degenerative Infectious Diseases
"Joints and muscles ache a lot, and lose without. I feel short of breath when I ' m just down. I also have a persistent cough that is dry and hacking. And my finger and toe look like they bulging out.",Degenerative Infectious Diseases
I have a lung infection and PAP. I have a cough that brings up blood and phlegm and I have chest pain. I also have difficulty breathing and cyanosis. My skin and nails are bluish and my fingers are clubbed. I'm very fatigued and I have lost weight.,Degenerative Infectious Diseases
"There was by the cheek, at the lot, or at the ground which couldn ' t in the spirit, when I sat, at the table with which I sat, and there was no water; and I them, and my fingers didn ' see.",Degenerative Infectious Diseases
"'I had a chest pain and a, I went to the hospital. some tests and found that I have PAP and a. They also said that my skin and nails are bluish because of low oxygen. I cough a sometimes there is blood in it.'",Degenerative Infectious Diseases
'My symptoms with a cough and difficulty. I also chest pain wheezing. Then I got a and felt very tired. I lost weight and swelling in my neck. The doctor me with.',Degenerative Infectious Diseases
"I don ' t feel like anything, and I ' m weight rapidly. I feel very weak and all the time. I have a cough dry and doesn ' t go away. I have, especially when I ' m active. My fingers and toes are clubbed and swollen.",Degenerative Infectious Diseases
I have extreme chest pain and a cough that brings up blood and mucus. I also have a fever and fatigue. My skin and nails are blue and my fingers are clubbed. I have a lung infection and proteinosis.,Degenerative Infectious Diseases
'I suffer from PAP and lung infection. I have a fever and cough that produce blood and phlegm. I also have chest pain and difficulty breathing. My skin and nails have a bluish tint and my fingers are curved. I am very weak and I have lost weight.',Degenerative Infectious Diseases
"I have been weight without meaning to, and I have no appetite. I also feel tired and weak. I have a cough is and hacking. And I have problems breathing, when ' resting. My fingers toes are and curved.",Degenerative Infectious Diseases
"I have a rare called PAP and infection, I have a lot of chest pains and fever, I a lot, and sometimes see and blogs, I ' m so tired and lose weight, my skin and my nails are blue and my fingers are, I have breathing and I feel awful.",Degenerative Infectious Diseases
"I for more than weeks, it was, and I had pains, I coughed for blood and blood from my lungs, and I very weak and, I didn ' t have an appetite. I lost a little weight, I had fever and cold. I a at night.",Degenerative Infectious Diseases
"I have dry cough that won ' t go away, and it makes me a lot. also have trouble breathing, and I get short of breath. I very tired and have no appetite. have a of weight, and my fingers and toes are and.",Degenerative Infectious Diseases
"I ' been very lately, I ' t have much appetite. ' ve also noticed that my fingers and toes are swollen and bent. Sometimes I find it hard to breathe, especially when I exercise walk fast. I can ' t get of this dry cough bothers me all the.",Degenerative Infectious Diseases
"'I am weak, am I with thirst: have given up the ghost; I am full of spirit; I cannot with measure: it rod of my fingers; I am breath, both to my, I am not in sorrow.'",Degenerative Infectious Diseases
Have a bad cough that lasted for over three weeks. It hurts in and I cough up blood sputum from my lungs. I ' m weak and fatigued and I have no appetite. I ' lost some weight and I fever and chills. I sweat lot at night.,Degenerative Infectious Diseases
"Cough doesn ' t go away, it me. I ' t breathe, can ' t breathe, I can ' t. I ' m very, I don ' t have appetite. I ' m so, my fingers and toes are.",Degenerative Infectious Diseases
"'I am more sorrowful than three, of which I have shed with sorrow blood, even with and with blood. If cut flesh, I it: it is but, and the fatness of the.'",Degenerative Infectious Diseases
I ' ve been coughing over three and it ' s terrible. I chest pain and cough up blood and sputum from my. ' m very weak and tired and I have no appetite. ' ve lost some and fever and chills. I sweat a lot at night.,Degenerative Infectious Diseases
'I have a PAP and a lung infection. I cough the blood and the phlegm and I have chest pain. I also have problems breathing and cyanosis. My skin and nails are blue and my fingers are curved. I am very tired and I have lost weight.',Degenerative Infectious Diseases
"I don ' t feel like eating anything, and I ' m losing weight. also feel very tired all time. I have a cough dry and ' t go away. I have trouble breathing, especially when I ' m active. My fingers and toes are clubbed and swollen.",Degenerative Infectious Diseases
"My and muscles a lot, and I lose weight without trying. I feel bad breathing ' m sitting or lying. also have a cough drying and hacking. and toes to swell.",Degenerative Infectious Diseases
"I went the doctor because I chest pain and fever. He I a lung infection PAP. It ' s a disease that makes the lungs fill with sticky substance. I also have many other symptoms, as coughing blood and phlegm, tired, losing weight, having blue skin and nails, and having fingers. It ' s very difficult to breathe and I horrible.",Degenerative Infectious Diseases
I have a lung infection and PAP. It ' s a condition that makes the lungs fill up with a substance. chest pain and. I cough up blood and. I ' m very fatigued and I. My skin and nails are bluish and my are clubbed. I have problems breathing and I feel horrible.,Degenerative Infectious Diseases
"'I am weary with blood and blood: I am covered with burning and bitter: my skin and my skin are not plucked, and I am not able to bear the skin of my flesh, and I shall not be broken.'",Degenerative Infectious Diseases
"I have a that ' been on for over three weeks. I chest pain, coughing blood stains my. I ' m too and tired and I don ' t have an appetite. I ' ve weight.",Degenerative Infectious Diseases
"'I have been told that I have PAP and lung infections, that my fever and cough cause blood and plasma, that I have chest pain and breathing difficulties, that my skin and nails have white powder, that my fingers are clogged, that I am very weak and that my body weight is down.'",Degenerative Infectious Diseases
"'I am thirsty and. I have not hidden it. I neither it. I weary with breath of life, so I can \' t take it. I am with finger, my fingers is with me. ""'",Degenerative Infectious Diseases
"'So I a long in the temple, as I was about to do, and he came to me. He said, "" me, and I care him. "" answered, "" didn \' hear it.'",Degenerative Infectious Diseases
"I had pain and, so I went to the hospital, and ran some tests, and they found I PAP and lung injury, also said that my skin and fingernails were stained by low oxygen, and I cough a lot and sometimes there ' s blood in.",Degenerative Infectious Diseases
"'My symptoms began with coughing and short breathing. I thought was asthma, but it got worse. I had pain tremors. Then I fever and sweating at night. lost a lot of, and I tired. The said my lungs and other organs were sandy.'",Degenerative Infectious Diseases
'My symptoms began with a cough and shortness breath. I had chest pain and wheezing. felt feverish and weak. lost some and had glands in my and armpits. I also had kidney stones. told me I sarcoidosis.',Degenerative Infectious Diseases
"I from sarcoidosis. It ' s that causes inflammation in my lungs and other organs. I have a lot of, like, fatigue, joint, muscle, sweats, swollen lymph nodes, weight loss, and kidney stones. I also have a cough, shortness breath, chest pain, wheezing.",Degenerative Infectious Diseases
"I ' ve been for more than three. ' ve pain, I ' ve coughed from my lungs, I ' ve coughed from lungs, I ' m very weak, weary, I don ' t have an appetite. I ' m thin, I fever and cold. I sweat a lot night.",Degenerative Infectious Diseases
"'It started with coughing and breathing, and I felt pain in my chest and heard a whistling sound when, and I got a fever and I so, I lost weight and I some swelling in my neck, the doctor me with sarcoid disease.'",Degenerative Infectious Diseases
"For three weeks, I've had a terrible cough that won't disappear. I also have chest pain and I spit blood and sputum inside my lungs. I feel very weak and tired all the time. I have no appetite and have lost weight. I often have fever and chills and sweat at night.",Degenerative Infectious Diseases
"I ' ve been feeling weak and tired for the past, and I ' ve also lost a lot of weight and don ' t want to eat anything, sometimes the blood the pepper in my lungs, it chest when breathe, and get and fever night and I sweat lot.",Degenerative Infectious Diseases
I ' ve been feeling for a long time. I have fever and I ' m very tired. I have pain in my joints and muscles. I sweat a lot at and I ' ve lost some weight. I also kidney stones. And I have problems with my lungs. I and wheeze. I of breath and chest. The said have sarcoidosis.,Degenerative Infectious Diseases
"'My lungs and other of my body suffer osteoporosis, and I experience fever, fatigue, joint pain and muscle pain, as well night - time sweat, lymph swollen, of and kidney, which affect my breathing, coughing, shortness of breath, pain.'",Degenerative Infectious Diseases
I ' ve feeling unwell for months. have a fever and I ' m always tired. I have pain in joints and muscles. I sweat at night and I ' lost some weight. I also have. I trouble breathing and coughing. The doctor said I have sarcoidosis.,Degenerative Infectious Diseases
"'I had a and a fever, I went to the hospital. They some, and me suffering from PAP and infections. They also said that my skin and nails were because of low oxygen levels. I coughed a lot, with blood.'",Degenerative Infectious Diseases
I ' ve been feeling time. I have a fever I ' m very tired. I have pain in my joints and muscles. I sweat a lot at and I ' ve lost weight. I also have kidney stones. And I have problems with my lungs. I and. I have shortness breath and chest pain. The doctor said I have sarcoidosis.,Degenerative Infectious Diseases
'I also persistent cough that produces blood and phlegm. chest hurts and I breathing. My and nails bluish tint. diagnosed me with PAP lung infection.',Degenerative Infectious Diseases
"'My was sweet. saw as it were a breath water. I saw, and, was. I had in arms stand, but there was a goat, there was a goat the midst of arms; and there was a goat on it.'",Degenerative Infectious Diseases
'I extreme chest pain and a bloody cough. I also have fever and fatigue. skin and fingers are. have lung infection and.',Degenerative Infectious Diseases
"I have a lung infection PAP. It ' s a rare that lungs. I a lot of symptoms, like chest pain, , cough, blood, , fatigue, weight loss, cyanosis, and clubbed fingers. It ' hard breathe and I feel very.",Degenerative Infectious Diseases
"I ' ve been coughing for more than three weeks, it ' s. I have chest pain, coughing blood from my lungs and. I ' m very weak weary, don ' have an. I ' m a little thin, I have and cold. sweat lot night.",Degenerative Infectious Diseases
I have a persistent cough that has been going for more weeks. I have chest pain and I cough up blood and sputum from my lungs. I ' m weak and and I have no appetite. ' ve lost weight and I have and. I sweat a at night.,Degenerative Infectious Diseases
I ' ve had a bad cough for more than three weeks and it ' s awful. have chest and I cough up blood and sputum from. I ' m very weak and tired have no. I ' ve lost some weight and I fever chills. I sweat a lot night.,Degenerative Infectious Diseases
"'I have chest pains and a bloody cough, and I have fever and exhaustion, my skin and my nails are stained, my fingers are swollen, and I have pneumonia and protein.'",Degenerative Infectious Diseases
"'I have a lot of like, , pain, muscle weakness, night sweat, lymph, weight loss, , also have cough, , chest pains, and whistles.'",Degenerative Infectious Diseases
I have lung infection and PAP. It's a rare disease that affects the lungs. I have chest pain and fever. I cough up blood and blog. I'm too tired and I lose weight. My skin and my fingernails are blue and my fingers are spooned. I have trouble breathing and I feel awful.,Degenerative Infectious Diseases
' ve got PAP and infection. It ' a condition affecting lungs. have chest pain and fever. I ' blood glym. I ' m tired and I ' lost weight.,Degenerative Infectious Diseases
"Lungs are infected PAP, pulmonary disease, pain my chest, my coughing blood, my blood, ' m, my skin thin, my nails are, my, it ' s hard to breathe, it ' s bad.",Degenerative Infectious Diseases
"My and muscles suffer a, and lose weight without trying. feel short of breath even when I ' m just or lying down. I also have a persistent that is dry and. my and toes look like they ' swelling.",Degenerative Infectious Diseases
"I have a cough that is and hacking, and doesn ' t stop. I also have, and I get breath easily. I very tired and have no appetite. I have lost a lot weight, my fingers and toes are clubbed swollen.",Degenerative Infectious Diseases
I have a dreadful cough that has been lasting for more than three weeks. I chest pain I up and sputum my lungs. I ' m very weak and fatigued I no appetite. I ' ve lost some weight I fever and chills. I sweat a lot at.,Degenerative Infectious Diseases
"'If it is within the, then I will lay my hand on its side, half of the blood, and of the half of blood, I will cut off fat the hand, and I will take it by.'",Degenerative Infectious Diseases
"I have a dry cough that won ' t go away, and it me cough a lot. also trouble breathing, and I get of easily. I feel very tired have no. I have lost of, and my fingers and toes are clubbed and swollen.",Degenerative Infectious Diseases
"I have a dry cough that doesn ' t go, and it makes me cough too much. I have breathing, and I cut breathing easily. I and I don ' t have. I lost a lot of weight, my fingers my fingers are swollen swollen.",Degenerative Infectious Diseases
"Have a dry cough is annoying doesn ' t stop. I also have difficulty breathing, I get short of breath easily. I feel exhausted and have no. I have lost a of weight, and my fingers and and painful.",Degenerative Infectious Diseases
"'I had terrible, lasted for more than three weeks. I had chest pain, and I and amputated my lungs. I was very weak, weary, no appetite. I lost a weight, fever cold. sweated a lot at.'",Degenerative Infectious Diseases
"I lung infection PAP. I cough that brings and mine, and have chest pains. I also have and wetting. skin, my nails are colored, my fingers are parked. I ' very tired and I ' ve lost weight.",Degenerative Infectious Diseases
"I don ' feel eating, and I ' m losing rapidly. I also weak and all the time. I have a cough that dry and doesn ' t go away. I have trouble breathing, especially when I ' m. My fingers and toes are also clubbed and swollen.",Degenerative Infectious Diseases
'Have a lot of pain a cough with blood phlegm. also have fever and. My skin are blue and my fingers scrambled. I lung infection and proteinosis.',Degenerative Infectious Diseases
"'Symptoms started cough and shortness of breath. I thought it was asthma, but it. I also had chest pain and wheezing. Then I a fever and night sweats. I lost a lot of and felt very fatigued. The doctor said I had my and other organs.'",Degenerative Infectious Diseases
"'My appearance is sweet to me, and my flesh is consumed. Then I said, ""My flesh is red."" Then I said I, ""It is white. Yes, my head is clothed with scarlet, and I am weary. I said, ""I have not Again.""'",Degenerative Infectious Diseases
"Have a rare lung disease PAP and lung infection. I a heartache and a. I cough a lot, and sometimes I see and blood. I ' m very, I lose weight. My skin and nails are blue fingers ligated. can ' t breathe and I feel terrible.",Degenerative Infectious Diseases
"'I have called sandy disease, which affects my lungs and parts of my body, and I have, fatigue, joint and pain, as well as sweating night, swollen, weight loss and kidney stones, which affect my breathing, coughing, shortness of breath, chest pain tremors.'",Degenerative Infectious Diseases
"My cough dry black, and it doesn ' t stop. I have difficulty, have difficulty breathing, I difficulty breathing. I ' m very tired, I have no appetite. ' ve a of weight, and toes are swollen.",Degenerative Infectious Diseases
"I don ' t anything, and I ' m losing weight rapidly. I also very weak tired all time. I a cough that is dry and doesn ' t go away. And I have breathing, especially when I ' active. My fingers toes are also clubbed and swollen.",Degenerative Infectious Diseases
My fingers are clubbed and I have a lot of weight. I cough up blood day and it hurts in my chest. I like ' m suffocating and I can ' t get enough oxygen. They told me I have a infection.,Degenerative Infectious Diseases
I get chest pain and I cough a lot. Sometimes there is blood and mucus in my cough. I have a fever and I feel very fatigued. My skin and nails have a bluish tint and my fingers are deformed. I have proteinosis and a lung infection.,Degenerative Infectious Diseases
I ' been feeling sick for a long time. I have and I ' m very. I pain my joints and. I sweat a lot at night and I ' ve lost weight. I also have kidney stones. And I have problems with my. I cough and whistle. I shortness of breath and chest pain. The doctor said I.,Degenerative Infectious Diseases
"I ' ve had a terrible cough more three weeks. I ' ve had chest pain, I ' ve coughed from my lungs, ' ve coughed blood and my. I ' m very weak, weary, I don ' have. I ' m a, I have fever and I ' m cold. I sweat a lot at night.",Degenerative Infectious Diseases
"I ' ve coughing than three weeks. I ' ve had pains, I ' ve coughed blood from my lungs my vagina. I ' m very weak, weary, I don ' t have an appetite. ' m a little thin, I have a fever I '. I sweat a at night.",Degenerative Infectious Diseases
"I have a dry cough that is annoying and doesn ' t stop. I also difficulty breathing, and get breath easily. I feel exhausted and no. lost a of weight, and my fingers and toes are clubbed and painful.",Degenerative Infectious Diseases
"I have a bad cough that's been going on for over three weeks. I have chest pain, coughing blood and stains from my lungs. I'm too weak and tired and I don't have an appetite. I've lost weight.",Degenerative Infectious Diseases
"'For I am a sick of sickness, and a burning heat, and I am full of blood: and I am full of bloody with my fingers; it is turned, and I am black, with my fingers that were not weak.'",Degenerative Infectious Diseases
"' ve been diagnosed with. ' s a disease that causes in my and organs. I have many symptoms, such as fever, fatigue, joint pain, , sweats, swollen lymph nodes, weight loss, and kidney stones. I also have a cough, shortness of breath, chest pain, wheezing.",Degenerative Infectious Diseases
"I can ' t eat, am. I what to, though am weak, yet I don ' t go from being weak, am I dry; neither have gone away with fingers, nor with my fingers, and my fingers.",Degenerative Infectious Diseases
'I was told I have a PAP and lung infection. I have a cough that raises the blood and phlegm and I have chest pain. I also have difficulty breathing and cyanosis. My skin and nails are bluish and my fingers are curved. I am very tired and I have lost weight.',Degenerative Infectious Diseases
I have lung infection. I cough up blood and and I have chest pain. I also have trouble breathing and cyanosis. My skin nails blue my are clubbed. I ' m very fatigued and I have.,Degenerative Infectious Diseases
'I PAP a lung infection. I blood and the phlegm and I have pain. I also have problems breathing and cyanosis. My and nails are blue my fingers are curved. I very tired and I have weight.',Degenerative Infectious Diseases
'Have been very tired and weak lately. also have a fever and a sometimes brings up blood. and nails look bluish and have trouble breathing. The doctor I have a lung infection and called PAP.',Degenerative Infectious Diseases
"'Am able to go on my journey, and I am, while I am black, I put on my shoes by, the goats shall fast in the night: therefore said, This my grief, yea, but sorrow.'",Degenerative Infectious Diseases
"'Have a very annoying persistent cough, difficulty, I have difficulty breathing, I difficulty breathing, I have difficulty breathing, I am tired, I have no, have a lot of thinning, my fingers and stiff and painful.'",Degenerative Infectious Diseases
"I have been feeling very tired lately, and I ' t have much appetite. I also noticed that my fingers and toes are swollen and curved. Sometimes I have a hard time breathing, when I exercise or walk fast. And ' t seem get rid dry cough that the time.",Degenerative Infectious Diseases
"'I am a man, that I cannot go; am black, and I cannot part; is it satisfied with bread: and there is iniquity in; am weary with my fingers, fingers with my.'",Degenerative Infectious Diseases
"I have a dry cough that is very annoying and doesn't go away. I also have trouble breathing, and I get short of breath easily. I feel very tired and have no appetite. I have lost a lot of weight, and my fingers and toes are clubbed and swollen.",Degenerative Infectious Diseases
"I have a dry cough that won ' t away, and it makes me cough lot. I have trouble breathing, and I get short of breath easily. feel tired have appetite. I have lost lot of weight, my and toes are clubbed and swollen.",Degenerative Infectious Diseases
'I have a lung infection and PAP. It is a disease affects the. I have chest fever. I cough blood and phlegm. am very tired and I have lost weight. and nails are blue my fingers are swollen. I find it to breathe and I horrible.',Degenerative Infectious Diseases
"Can ' t eat, neither am I weight. I am to do, am weak, I don ' t go from being, neither I dry; neither have I with my fingers, nor with fingers, and with my fingers.",Degenerative Infectious Diseases
I ' been losing weight and feeling very fatigued lately. have a cough that produces blood and. My chest hurts and I difficulty breathing. skin and have bluish tint. They diagnosed with PAP and a lung infection.,Degenerative Infectious Diseases
'I get chest and I cough lot. Sometimes there is blood and in my cough. I have fever and feel fatigued. skin nails have a bluish tint and my fingers deformed. I have proteinosis and a lung.',Degenerative Infectious Diseases
"Have PAP and infections, which rare to affect the lungs. I have chest pain fever. I cough blood and blood. I ' m very, I weight. skin and nails blue, my fingers are. I have trouble breathing, and I terrible.",Degenerative Infectious Diseases
"'My symptoms started with a shortness of breath. I it was asthma, but it worse. I also had chest pain. Then developed a fever night sweats. I lost a lot of weight and very. The doctor said I had sarcoidosis in my lungs and other organs.'",Degenerative Infectious Diseases
"I cough that is dry hacking, and it doesn ' t stop. have difficulty breathing, and I get short of breath. feel very tired and have no appetite. I have a of, and my fingers and toes are clubbed and swollen.",Degenerative Infectious Diseases
"'I had a chest pain and fever, I went hospital. They did some tests and found out that I have PAP and lung infection. also said that skin and nails bluish because of low oxygen levels. I cough lot and sometimes there is blood it.'",Degenerative Infectious Diseases
"I have cough that is dry hacking, and doesn ' t stop. I difficulty breathing, and I short breath easily. I feel tired and have no appetite. I lost a lot of weight, and my fingers and toes clubbed and swollen.",Degenerative Infectious Diseases
