clinical_text,disease
'Have been feeling very and feeble for the past few days. I also have a fever and night sweats. I cough up some sputum that bloody purulent. It has a smell and taste. I think I have in mediastinum.',Encapsulated Lesions
'I it hard to. I wheeze and cough often. have chest pain when breathe. have shortness breath. I get pneumonia regularly. The said I have cysts my. They causing my breathing problems.',Encapsulated Lesions
"'When I shall kill me with, my ark not be removed; neither shall my ark eat any that is in the midst of my body, neither shall I see it: have covered the ark with my blood, and in the cloud: have consumed them in the midst of the ark.'",Encapsulated Lesions
'I problems breathing. wheeze and cough frequently. I have chest pain when I breathe. shortness of breath. I pneumonia regularly. The doctor said I have cysts in my. breathing.',Encapsulated Lesions
"'I struggled to breathe, and there was something in my chest that blocked the air. It was painful and painful to breathe. It was not the first time I had pneumonia again. The doctor said there was a cyst in my lungs, causing these problems.'",Encapsulated Lesions
I can't breathe well. I have a lot of wheezing and coughing. I have pain in my chest when I breathe. I have a shortness of breath. I have a lot of pneumonia. The doctor said there are cysts in my lungs. They affect my breathing.,Encapsulated Lesions
I have in my and it ' s making me suffer. can ' breathe well. I wheeze and sound hoarse. I have chest and back pain. I cough up or brown phlegm. lost weight and feel. ' very unhappy.,Encapsulated Lesions
"I have cough that won ' t stop. ' s very irritating, and I sometimes cough up. I also have a pain in my chest, and I can ' t breathe well. I some fluid my, and it feel nauseous. don ' t feel eating, and I ' ve lost a lot of weight.",Encapsulated Lesions
"I in my lungs, which causes me a lot problems, and I can ' breathe, and I ' m shaking my voice is, I have pain chest and back, and sometimes I cough with blood or colored lips, and I lose weight, and I feel. And I ' m depressed.",Encapsulated Lesions
"I ' ve had cough for a long time, it ' s getting any better. cough up blood sometimes, and it ' s very dreadful. have a pain in my chest, I have difficulty breathing. I have some in my lungs, and it makes me terrible. I don ' t eat much, and I ' ve a lot of weight.",Encapsulated Lesions
"'I breathe with a lot of, cough, I low, some blood and penis in my penis, it stinks and stinks. feel a pain in my chest or.'",Encapsulated Lesions
"'I saw a in the sky that in the earth: and when I had fallen, the breath of me; and I said, These are the right hand of me, that I should not go to the first, and end is beginning.'",Encapsulated Lesions
"When I a breath, I have pain in. I have constant cough and fever. There ' s blood in my spit, there ' s a disgusting and smell. I ' m sure there ' s a in chest.",Encapsulated Lesions
I had a cough for months and it got worse. I coughed up blood sometimes and it was scary. My chest was tight and I had trouble breathing. The doctor said I had fluid around my lungs and that it made it tough for me to breathe. I had no hunger and I lost a lot of weight.,Encapsulated Lesions
I don ' t know what ' s with. I don ' appetite. ' lost a of.,Encapsulated Lesions
"I coughed a while and ' get better. I coughed with blood and chest. I had trouble breathing water my. I didn ' t have appetite in my stomach, I a lot of weight.",Encapsulated Lesions
"I ' ve cough for so long, it ' s so sad, and sometimes I cough blood, I also have pain in my chest, and I ' struggling breathe, have some fluids lungs, and makes me dizzy, I don ' t want to eat, and I a of weight.",Encapsulated Lesions
"Had a few weeks ago. It bad. I had a high fever and a of cough, but it ' t get. I still have and a fever.",Encapsulated Lesions
"'Over past few days, been feeling very bad weak, I have fever and sweat, and I have coughed up bloody and pure, terrible smell smell, lungs or my brain have ischaemic.'",Encapsulated Lesions
'I had a cough for a while and it worse. I coughed blood sometimes and it was scary. My was sore and I breathing. The doctor said that I had fluid around lungs and that it it difficult for me breathe. I not hungry I lost a lot weight.',Encapsulated Lesions
"I have nodules in my lungs and it ' s my. I have shortness of breath and wheezing. I also have voice. I have pain in chest and back when I breathe deeply, , or. cough up blood or rust - colored phlegm sometimes. I have lost weight and feel weak. need.",Encapsulated Lesions
"'When I make gate, and laugh, I am full of blood, am I the midst of her that hath no; if I not blood, not afraid of her blood: for, behold, am dismayed before thee.'",Encapsulated Lesions
'I feel a long time. I have no. have no appetite. I have lost a of weight. I also have a cough that very. It me cough the sometimes. And I have pain in the chest when I breathe or laugh.',Encapsulated Lesions
"I find it difficult to breathe, I smell and cough often, I feel chest pain when I breathe, I have short breath, I get pneumonia, the doctor said I have bags in my lungs, they're causing breathing problems.",Encapsulated Lesions
"Coughed for a while and ' get better. I and pain. I had trouble breathing and water in my. I didn ' t have much appetite in my stomach, and lost a lot of weight.",Encapsulated Lesions
I don ' t know ' with me. I no appetite. ' lost so much weight. I look like skeleton. I also have trouble. I get of breath very easily. And I have a constant cough that makes me up blood.,Encapsulated Lesions
'My chest aches a lot breathe in. I also have a cough and a poor. see some and my sputum and it has a nasty smell and taste. I feel I have an abscess in my chest muscles ribs.',Encapsulated Lesions
I don ' t know what ' with me. I have appetite. I ' lost much weight. I look like a skeleton. I also have breathing. I get short breath very easily. And I constant cough makes me spit up blood.,Encapsulated Lesions
'I hard time breathing. I wheeze cough a. I have chest pain when I breathe. I have breath. get pneumonia a lot. The doctor said I have in my. They are contributing my breathing difficulties.',Encapsulated Lesions
It ' s difficult to breathe. a lot. have pain in my chest with breathing. I have shortness breath. have recurrent pneumonia. The doctor said have cysts in my. They are making it hard for me to breathe.,Encapsulated Lesions
"'I have difficulty breathing. I feel something in my chest that blocks the air. I have a lot of pain when I breathe, and I whistle a lot. I still have pneumonia, and this is not the first time. The doctor said I have cysts in my lungs that make me difficult to breathe.'",Encapsulated Lesions
"Breathing hard me. I a pressure in my chest pain when I breathe. I wheeze the time, and it ' s worse at night. have had pneumonia several, and the doctor it ' s because of cysts in my.",Encapsulated Lesions
"I ' ve had a cough for a long time, and it ' s getting any better. I up sometimes, and it ' s frightening. I have pain in my, and I have a difficulty breathing. I have some in lungs, and it me feel unwell. I don ' t eat, and I ' ve lost a lot of weight.",Encapsulated Lesions
"'I a chronic cough that makes me spit brown phlegm. I also have chest pains that when I, cough or laugh. I no appetite and I have lost a weight. I feel sick.'",Encapsulated Lesions
'I a breathing. I wheeze and a. I have pain when I breathe. have shortness breath. I have recurrent pneumonia. doctor said I have my lungs. They are contributing to my breathing difficulty.',Encapsulated Lesions
"'My lungs have tuberculosis, which affects my. My is short and. I have a rude voice. When I a deep breath, laugh, or cough, my chest and my back are in pain. I cough or cough when I cough. Sometimes cough blood lips. I lose weight feel weak. I need.'",Encapsulated Lesions
I have a terrible pain in my chest when I take a deep breath. I also a persistent cough and a low - grade fever. My spit is streaked with blood and it a nasty smell. ' m I have an abscess in my cavity.,Encapsulated Lesions
'I have problem breathing. I wheeze and cough lot. I chest when I breathe. have shortness of breath. I have recurrent pneumonia. The doctor have cysts in my lungs. They are breathing.',Encapsulated Lesions
I trouble breathing because of the in my lungs. I have shortness of breath and wheezing. also have hoarse. have and back pain. I cough blood or rust - colored phlegm sometimes. I lost weight and feel weak. I ' m afraid of what will to me.,Encapsulated Lesions
"I a lung infection a months ago. It was bronchitis, they said. But it really went away. I still have a and a. And wheeze when I breathe. It ' hard get air.",Encapsulated Lesions
"Have tuberculosis in my lungs, causes me a lot of, I can ' t breathe, I ' m shaking and my voice is rude, I pain in chest and back, and sometimes I with blood or colored lips, I lose weight, and I feel weak. And I ' m depressed.",Encapsulated Lesions
I don ' t know what ' s wrong with. I have no appetite. I ' much. I like a skeleton. I also trouble breathing. I short of breath very easily. And I have a constant that makes me up blood.,Encapsulated Lesions
"I have been having trouble breathing. It feels there is something in my is blocking the air. Sometimes get a when I breathe in. I also wheeze a, especially at night. The doctor said I might have recurrent pneumonia, but antibiotics ' t help much.",Encapsulated Lesions
"Breathing is not easy me. I have tightness in my chest and a pain when I breathe. I wheeze constantly, ' I down. I have had pneumonia several times in the past year. The thinks I have some kind of cysts my lungs.",Encapsulated Lesions
"I a cough that ' been for a. It ' s very distressing, and I sometimes cough up blood. I have a pain in my chest, and I struggle to breathe. I have some in my lungs, makes me feel dizzy. I don ' want to eat, and I ' ve lost a lot of weight.",Encapsulated Lesions
"Can ' t breathe well. I get breath very quickly, even as I do simple things. My chest when I, and make sharp noise. I have pneumonia again, and it ' s not the first time. The doctor I have bags in my lungs that problems.",Encapsulated Lesions
"'I wept, or even night, that I: should say, I blood upon my flesh, or upon blood, mine own blood; I have wept: therefore my voice down, and I am weary.'",Encapsulated Lesions
"'I the LORD, and a high weak one, and was the light the sun: in the heat of the, that sprinkleth blood upon the head of him that is shed blood; and am of my thoughts.'",Encapsulated Lesions
"Coughed for a long time, and I didn ' t get better. I coughed and hemorrhaging sometimes, it. I had chest and breathing difficulties. I had some fluid in my lungs, and it made me feel. I ate, and I lost a lot of.",Encapsulated Lesions
"'I have appetite. I do not want to anything. I lost a lot of weight wanting it. I have breathing. I lack breath very, even when I do much. And I have cough that makes me cough the blood.'",Encapsulated Lesions
'I cough months it got worse. I sometimes and it scary. My chest was tight and I had trouble breathing. The doctor said that I had fluid my lungs and that it made it for me to.',Encapsulated Lesions
It ' s hard for me breathe normally. wheeze and sound hoarse time. also feel in chest and back. I a lot of weight trying. think I might have nodules in my lungs.,Encapsulated Lesions
"I don ' t have any. I don ' feel like eating anything. I ' ve lost a lot of weight without meaning to. also have breathing. get short breath very quickly, even when I ' m not doing much. And have a cough cough up blood.",Encapsulated Lesions
"'Have difficulties breathing, I have of breathing coughing, have while, I have short breathing, I have frequent pneumonia, and the doctor says I have cysts in lungs and I difficulties breathing.'",Encapsulated Lesions
"I ' ve had cough for a long, and it ' s not getting any better. I cough up sometimes, it ' s very frightening. I a in my, and I have a difficulty breathing. I have some in my, and it makes me feel unwell. I don ' t eat much, and I ' lost a lot of weight.",Encapsulated Lesions
I a terrible my chest when I a deep breath. I also have cough and a low - grade. My spit is streaked with blood and and it has a nasty smell and. I ' m pretty sure have an abscess in my chest cavity.,Encapsulated Lesions
I ' ve been having pain for a long time. It ' s worse I or laugh. And I cough a lot. there ' blood in my. It ' s very. also have a hoarse voice that doesn ' t sound like me. And I very weak tired.,Encapsulated Lesions
"'It is in the midst of my bones that I take up my bread, and lay my bread on my flesh; and I saw as it is written, and my blood as soon as I saw among my bones, and my bones as they were burned in the midst of my bones.'",Encapsulated Lesions
I started coughing a few months ago and I it was just cold. it never got and started to cough up blood. It feels like someone is my chest I get short of breath easily. The doctor I have fluid around my lungs and that need to drain it. I ' t feel like eating anything and I ' ve lost a lot of weight.,Encapsulated Lesions
'My chest a lot when I breathe. I also have a hoarse and a poor appetite. I see some blood and in my sputum and it has a taste. I like I have an abscess in my tendons or.',Encapsulated Lesions
'Is easy for me. I wheeze and cough a lot. I have when I. have shortness of breath. I get pneumonia lot. doctor said I have cysts in my lungs. are worsening my breathing.',Encapsulated Lesions
"I been blood, and ' bear. I have shed blood on it, and I have shed it. I have poured my blood in the midst of belly. I am weary it. can ' t eat it, but I can ' t eat it.",Encapsulated Lesions
"I don ' t know what ' s with me. I have no. I ' ve lost so much weight. I look very thin. I have trouble breathing. I get short of breath easily, even when ' m much. And have a constant that me up blood.",Encapsulated Lesions
"I have cough that lasts for a long time. ' s very, and sometimes I cough blood. I also a pain my chest, and have difficulty breathing. I have a little fluid in my lungs, and it me. I don ' t want to, and ' ve lost a lot of weight.",Encapsulated Lesions
Have nodules in my lungs and I have a of breathing. I have of breath and wheezing. I also have hoarse voice. I have pain chest and back. I cough up blood or brown. I have lost weight feel weak. I ' m very depressed.,Encapsulated Lesions
"I started coughing a month ago, and ' s worse every day. Sometimes I up blood, and it scares me. I a constant ache my chest, and get winded easily. I also have some fluid in my lungs, and makes me feel heavy. hardly anything, and I ' m losing weight fast.",Encapsulated Lesions
"I have tuberculosis in my lungs, and I have symptoms unhappy. I have short breathing, asthma, , chest pain, coughing, back pain, weight loss and weakness. I ' m and sad. I ' t what to.",Encapsulated Lesions
"Have eaten one, and there is one who is poor man. I have seen the flesh his body, is. I don ' t to see the a bird, or to eat.",Encapsulated Lesions
"I've had a cough for a long time, and it's not getting better. I cough up blood sometimes, and it's very atrocious. I have a pain in my chest, and I have a trouble breathing. I have some fluid in my lungs, and it makes me feel miserable. I don't eat much, and I've lost a lot of weight.",Encapsulated Lesions
My chest stings a lot when I breathe in. I also have a phlegmy cough and a low appetite. I see some blood and pus in my sputum and it has a horrible smell and taste. I feel like I have an abscess in my chest skin or nerves.,Encapsulated Lesions
"I don ' t have appetite. I ' t feel. I ' lost a lot of weight meaning to. I also have trouble breathing. I get short of breath very quickly, even I ' not doing much. I have a cough that makes me cough up blood.",Encapsulated Lesions
"'Remember the day trouble, when it is: and is in the morning, and I am full of blood, that eat no manner of blood: for it hid from me, and find no blood: for this is my in the day that I sucketh out of my hand.'",Encapsulated Lesions
"I've lost a lot of weight and I don't feel like eating anything. I also have a constant cough that makes me spit out blood or brown stuff. I have chest pain that gets worse when I breathe, cough, or laugh. I'm worried it might be cancer.",Encapsulated Lesions
"'I have chronic cough that has bothered for a long time. It is very difficult to stop, I often see blood in it. also a stabbed pain in my chest, and feel inhaled. I a little fluid in my lungs, and me feel heavy. I have no appetite, and I have a lot of weight.'",Encapsulated Lesions
Don ' t know what ' wrong with me. I have no appetite. I ' ve so. I look like. I also trouble breathing. I get short of breath very easily. And I have a cough that makes spit up blood.,Encapsulated Lesions
'I struggle to. I wheeze cough constantly. I have chest when I. I have shortness breath. I frequently. doctor said I have cysts in my. They are my breathing worse.',Encapsulated Lesions
'I difficulty breathing. I whistle and cough a. I have chest pain when. I shortness of breath. I get pneumonia. The said I in my lungs. hinder my breathing.',Encapsulated Lesions
"'Am weary of, and milk: I very, I am old; and have not known any thing; when I am old, no manner of blood, I it.'",Encapsulated Lesions
"'I have acute pain in chest while breathing, I have cough, and I notice that my lips are, pure, smelly and smelly. think lung or lung leaves are.'",Encapsulated Lesions
It ' s difficult to. I wheeze and a lot. I in chest with breathing. have shortness of breath. I have pneumonia. The doctor said I have cysts in lungs. They are making hard for me to breathe.,Encapsulated Lesions
"I feel so helpless for so long, I don ' have energy, I don ', ' ve lost a lot of weight, also have a very constant cough, it me cough sometimes, feel pain in my chest when breathe or laugh.",Encapsulated Lesions
"I ' been non - stop for the last few, and ' very painful. I also up blood sometimes, and it me out. I have a severe pain, and I can ' t breathe properly. I some fluid around my lungs, and it makes me feel bloated. ' m not hungry at all, and I ' ve lost a lot of weight.",Encapsulated Lesions
"'I feeling tired weak for the past few days. I have a and night sweats. When I cough, I some blood and pus in my spit. It and tastes awful. think I have an abscess in lungs.'",Encapsulated Lesions
"I that there was breath my ark; and how many are the were the ark? When I had living among my, I didn ' t take to when I fell, neither was better for me.",Encapsulated Lesions
"I have trouble breathing, I cough so, I feel when I, I have breath, I pneumonia, the doctor said I have bags in my lungs, they ' re making breathing.",Encapsulated Lesions
'Have been very ill for the past few. I also have a fever and night sweats. I cough some that is bloody and purulent. It has terrible smell and taste. I think I an abscess in my lungs mediastinum.',Encapsulated Lesions
"'I started coughing a month ago, and it got worse and worse. Sometimes I coughed blood, which scares me. My chest was sore and it was so easy to get scratched. I had some fluid in my lungs, which made me feel heavy. I barely ate anything, and I lost my weight.'",Encapsulated Lesions
It ' s for me to breathe. I wheeze and sound hoarse all the. I also feel pain and back. I lost a of weight trying. I think I nodules in my lungs.,Encapsulated Lesions
"'I have long time on blood. I had sprinkled the blood of blood my, I would struck the ark. It answered, "" If I don \' t know what to do vain, I will give it to. ""'",Encapsulated Lesions
"I can ' t, I ' ve got air in my chest, I ' ve breathing, I ' ve breathing for a long. It ' s the first time ' ve had pneumonia. doctor says my lungs have cysts that make it me breathe.",Encapsulated Lesions
"My appetite gone down a lot. don ' t feel like eating. I ' ve lost a lot weight without trying. I get short of breath, even I ' m not doing. And I have hoarse that sounds raspy.",Encapsulated Lesions
"I ' ve had a cough for a long time, and it doesn ' t improve. I, and ' s horrible. I have a in my chest, and I have a challenge to. I have a little fluid in my lungs, and it me feel horrible. I don ' t eat much, and I ' a lot of.",Encapsulated Lesions
"I ' ve had a cough for a long time, and it ' not getting any. I cough up blood, and it ' s very dreadful. I have in my chest, and have a difficulty breathing. I have fluid in my lungs, and it makes me terrible. I don ' t eat much, I ' ve lost a lot weight.",Encapsulated Lesions
Have coughing lot and sometimes I see blood in my sputum. hurts in my chest when I breathe and I like I can ' t get enough air. The doctor said I have around and that ' s why I have trouble breathing. I don ' t have much appetite and I lost some weight.,Encapsulated Lesions
"I went to doctor because I had symptoms: shortness of breath, wheezing, hoarseness, chest pain, coughing up blood, back, weight loss, weakness. He told me I had nodules my lungs. I was. I ' t know to do.",Encapsulated Lesions
"I have difficulty breathing. feel a pressure in chest and when I breathe. I wheeze all the time, and it ' s at night. I have had pneumonia several times, and said ' of cysts in my lungs.",Encapsulated Lesions
"' ve been having a lot of my, like bronchitis and pneumonia. They don ' t go away or they keep. I also have difficulty breathing and I wheeze lot. My is hoarse my cough persistent.",Encapsulated Lesions
"I ' ve a while now, and it ' s not getting better. blood when I cough, and hurts in my chest. also have trouble breathing, and I feel like I have water in my lungs. I don ' t have much an appetite, and I ' ve lost a lot of weight.",Encapsulated Lesions
"I have a lot of pain in my chest, especially when I cough or laugh. It feels like something is pressing on my lungs. I also spit out blood sometimes. I have no energy and I'm always tired. I don't have any appetite and I'm losing weight.",Encapsulated Lesions
"' scared of doctor will say. have all these symptoms that point nodules. I have shortness of breath, wheezing, chest pain, coughing, back, weight loss, and weakness. I it ' s not too serious.",Encapsulated Lesions
"Have a lot in my chest, especially when I cough or laugh. It ' s like something presses on my. I also spit sometimes. I ' t have and ' m always tired. I don ' t have appetite and I weight.",Encapsulated Lesions
'My chest stings a lot. also have a phlegmy cough and a low appetite. I see and pus in my sputum and it has a and taste. I feel like I have an abscess in my chest skin nerves.',Encapsulated Lesions
"Feel so helpless for so long, I don ' t, I don ' t have appetite, I ' ve lost a lot of weight, I also have very constant cough, it makes me sometimes, and I pain in my when I laugh.",Encapsulated Lesions
"Breathing a struggle me. I have all the time, and gets worse when exercise. I have chest pain I, and I whistle a lot. I have recurrent, and the doctor it ' s because of cysts in my.",Encapsulated Lesions
"I nodules and I have many symptoms that me. have in, breathing, obsessions, chest pain, coughing blood, back pain, weight, and weakness. ' m so scared and nervous. I don ' t know how to manage this.",Encapsulated Lesions
"Breathing is not easy for me. I have a tightness my chest and a pain when I. wheeze, and it ' s worse when I lie down. I have had pneumonia several the year. doctor thinks I have some kind cysts in lungs.",Encapsulated Lesions
"I've been coughing for the last few weeks and not disappearing. Worse still, at night, I wake up with blood on my pillow. My chest has acute pain, especially when I take a deep breath. My lungs are full of fluids. I have no appetite, and my weight is fast losing weight.",Encapsulated Lesions
"'For I am a sleep within me. is much within me. for me, I have been much in night; I said, "" This my portion in the. "" Therefore said, "" It is my portion. ""'",Encapsulated Lesions
"I coughed for a while, and it was worse. I coughed for a while, and sometimes I coughed for blood, and I had chest pain. I had trouble breathing, I suffocating. The doctor said I had fluids in my lungs, I had difficulty breathing. I didn't want to eat, I lost a lot of weight.",Encapsulated Lesions
"' been coughing for the few weeks and not disappearing. Worse still, at night, I wake up with blood on my pillow. has acute pain, especially when I a deep breath. My lungs are full of. I have no, weight is fast losing weight.",Encapsulated Lesions
'My hurts when breathe. I have of. I have pneumonia regularly. The doctor told I had cysts in my lungs. They are of respiratory.',Encapsulated Lesions
"I have pressure in my chest and pain when I breathe. I cry all the time, and worse at night. I've had pneumonia several times, and the doctor says it's because of the bags in my lungs.",Encapsulated Lesions
"I nodules in my and I have many symptoms. I have breath, wheezing, , chest pain, coughing up, back pain, weight loss, and weakness. ' scared and anxious. I don ' t know how to live with.",Encapsulated Lesions
"I have a cough that ' s been going for a long time. It ' s annoying, and I sometimes cough up blood. I also have a pain in my chest, and I have trouble. I have some my, and it makes me feel sick. I ' have any, and I ' ve lost a lot weight.",Encapsulated Lesions
"'Also have a rolled. I pain in my chest and in my back when I breathe deeply, laugh or cough. with rusty blood or flegm. I lost weight weak. I nodules in my lungs.'",Encapsulated Lesions
"Breathing isn't easy for me, I cry and cough so much, I feel chest pain when I breathe, I have short breath, I get a lot of pneumonia, the doctor said I have bags in my lungs, it makes my breath worse.",Encapsulated Lesions
I ' ve been feeling sick a long time. I have energy. I have no appetite. I ' ve lost a lot of weight. also have cough that ' s persistent. It me up blood sometimes. And have pain in my chest when I or laugh.,Encapsulated Lesions
'I have difficulty breathing because of the nodules in my lungs. I have shortness of breath and wheezing. I also have a rolled voice. I have chest and back pain. I cough sometimes of blood or rusty phlegm. I have lost weight and feel weak. I am afraid of what will happen to me.',Encapsulated Lesions
"There is end me, am in the midst of her; I cast lots for me, so that I can ' t cast lots for: I am deprived of face, and I can ' put to death. Indeed, does I take it away from?",Encapsulated Lesions
"I was diagnosed tuberculosis lungs, and I had a lot symptoms that made. I had breathing, breathing, rudeness, chest pain, , back pain, weight and. I don ' t know how to deal with it.",Encapsulated Lesions
"'I feel and weak for few days. I also have fever and night sweats. When I cough, I blood my spit. smells and terrible. I think have an abscess in my lungs.'",Encapsulated Lesions
"' ve been feeling depressed and troubled for the last few days, and I a fever and night, coughing some bloody empty stains, tasted terrible, and I think have an abscess in my lungs or people.",Encapsulated Lesions
"I ' ve had a cough for a long time, it ' s not better. I cough up blood, and it ' s very shocking. I have a pain in my chest, and I have a trouble breathing. have some fluid my, it makes me feel bad. I ' t eat much, and I ' ve lost lot weight.",Encapsulated Lesions
"I have nodules in my lungs and have a lot symptoms that make. I have shortness breath, wheezing, hoarseness, chest pain, coughing up blood, back pain, weight, and. I ' m very afraid sad. I don ' know what to.",Encapsulated Lesions
Have a lot of fatigue and I can ' t get enough rest. have high and sweat. I heat up some that are bloody and. They have a stink and taste of acid. I think I have an in my lungs bronchie.,Encapsulated Lesions
'My chest hurts a lot when I breathe in. have bad cough a loss appetite. I noticed that sputum is foul - smelling and has blood and in it. I feel I have an infection in chest.',Encapsulated Lesions
"I ' ve having chest pains a time, it ' s worse when or laugh, and I cough too much, sometimes there ' s blood in, it ' s scary, also have an annoying voice that doesn ' t look like me, and I feel and tired.",Encapsulated Lesions
'My chest pains a lot when I breathe. I also have a rough cough and a. I see some blood and pus in my sputum and it a nasty and. I feel abscess in my chest vessels or glands.',Encapsulated Lesions
"'Breathing is a struggle for me. I shortness of breath and wheezing. I also have a hoarse. feel pain in my chest back when breathe deeply, , or cough. cough up blood rust - phlegm sometimes. I have lost weight and feel weak. I have nodules my lungs.'",Encapsulated Lesions
"I went to doctor because I had a cough wouldn ' go far, did some tests found that I in my lungs, said it very unusual and, and they also said I blood in my spot and chest pain.",Encapsulated Lesions
I ' been feeling very sick for a long. I have energy. have no appetite. I ' ve lost a lot weight. I also a ' s very. It makes me cough up sometimes. And I have pain in my chest when I breathe or laugh.,Encapsulated Lesions
"I will not eat any thing that I have not eaten; neither will I in: I caused soul to fail, and there is nothing much: if I have breath to, I will not drink it every man ' s blood.",Encapsulated Lesions
"My chest hurts breathe deeply, , or laugh. It feels something is stabbing me from the inside. I also no appetite and I ' losing weight without. I don ' t know ' s wrong with me.",Encapsulated Lesions
'Have been feeling very weary and frail the last days. I also have a fever night sweats. cough up some sputum is bloody and purulent. has a horrible and taste. I I have an abscess my lungs or diaphragm.',Encapsulated Lesions
"I have oppression my chest when I breathe. I whistle time, and it ' s worse when lie down. I ' had pneumonia several times in the past year. The thinks have some kind of cyst in my.",Encapsulated Lesions
"'For I know not mine iniquity: I have done no more: I am weary of it, and there is no more sorrow: I have consumed with the breath of my soul; I have not drunk the blood of many men, but have poured out my blood upon me.'",Encapsulated Lesions
"'My chest hurts a I breathe in it, and I also have a cough and a low appetite, and see some blood vomit in my spot and smells and tastes like, and I feel like I have an my skin or nerves.'",Encapsulated Lesions
"I can ' t breathe well. I a pressure in my chest and pain when breathe. I wheeze all, and it ' s at night. I have had several times, and the doctor said ' s because cysts in lungs.",Encapsulated Lesions
I had pneumonia a few weeks ago. It was very bad. I had a high fever and a lot of coughing. But it didn't go away completely. I still have a cough and a fever. And I wheeze when I breathe. It feels like I can't get enough oxygen.,Encapsulated Lesions
'I have chest pain breathe. I have shortness of breath. pneumonia. The said I have cysts. affect my breathing.',Encapsulated Lesions
I ' had pneumonia times in the past. The thinks of cysts in my lungs.,Encapsulated Lesions
"Have been feeling very weak and tired lately. also a lot of chest, when I deeply or laugh. Sometimes I cough blood some brown stuff. ' t know what ' s wrong with me.",Encapsulated Lesions
'Have very weak for the past few days. I also have a fever and night sweats. I cough some sputum and purulent. It has terrible smell and taste. I think I have an abscess in my lungs or esophagus.',Encapsulated Lesions
"I have cough ' s been going on for a long time. It ' s very annoying, and I sometimes up blood. I have a pain in my chest, and have trouble. I have some fluid my lungs, and it makes me feel sick. I ' t have any appetite, and I ' ve lost a lot.",Encapsulated Lesions
'Breathing is a struggle for. wheeze all the time. I have chest pain with breathing. I of breath. I have recurrent. The doctor have cysts my lungs. They are interfering with my breathing.',Encapsulated Lesions
I can ' properly. I wheeze and cough all the time. I have chest when breathe. I have breath. I have pneumonia. The said I have cysts in my. They interfering with my breathing.,Encapsulated Lesions
"I nodules in my lungs and I have many symptoms. I have shortness breath, wheezing, , chest, coughing up blood, back, weight loss, and weakness. I ' m scared. ' t know how to live with this.",Encapsulated Lesions
I have chronic cough that gets worse. I blood sometimes and ' s very scary. My chest and have trouble. The said have fluid around my lungs and it with my.,Encapsulated Lesions
'I have been feeling drained and feeble for few days. a fever and night sweats. cough up some sputum is bloody and purulent. It has a dreadful smell and taste. I think I have an abscess my lungs or.',Encapsulated Lesions
I've been coughing a lot for a long time. It's not a normal cough. It's dry and harsh. And sometimes I see blood in my phlegm. It hurts in my chest when I cough or breathe deeply. And I feel very weak and tired all the time.,Encapsulated Lesions
"When I deep, cough, or, my chest a. It feels like something stabbed me inside. I don ' have appetite, and I ' m losing weight, and I don ' t try. I don ' t know what ' going on me.",Encapsulated Lesions
I have a problem breathing. I wheeze and cough a lot. I have chest pain when I breathe. I have shortness of breath. I have recurrent pneumonia. The doctor said I have cysts in my lungs. They are causing my breathing trouble.,Encapsulated Lesions
"I have been having trouble breathing lately. feels like there is something in my chest that is blocking the. I a sharp pain I breathe in. I also lot, especially night. doctor said I might have recurrent pneumonia, but the antibiotics didn ' t help.",Encapsulated Lesions
'Chest killing me when I breathe in. I have a cough and no. I see some blood and pus in my sputum it smells and tastes disgusting. feel like have abscess in my wall or pleura.',Encapsulated Lesions
I have a terrible cough that doesn't get better. I cough sometimes from blood and it's very upsetting. My chest is bad and I find it hard to breathe. The doctor said that I have fluid around my lungs and it limits my breathing. I don't like food and I lost a lot of weight.,Encapsulated Lesions
'I had a cough for a while it got worse. I up blood sometimes it was very upsetting. My chest was achy and I had trouble breathing. The doctor I had around my lungs and that made it difficult for me to breathe. I had appetite and a lot weight.',Encapsulated Lesions
I ' ve been feeling weak lately. I also have a ' go away matter what I do. Sometimes I cough blood some stuff.,Encapsulated Lesions
I have nodules in my and I have a lot of problems. I shortness of breath and wheezing. have hoarse voice. I pain in my chest and back. I cough up or brown stuff. have lost and feel weak. I ' m very depressed.,Encapsulated Lesions
"I ' ve had a cough for a long time, and it ' any better. up blood, and it ' s very dreadful. I have a pain in chest, and I have a difficulty breathing. I have some fluid in my lungs, it makes me feel terrible. I ' t eat much, and I ' ve lost a lot weight.",Encapsulated Lesions
"I ' ve cough a long time, and it doesn ' t go far, I blood sometimes, and it ' s so horrible, have chest pain, I trouble breathing, have some fluids in my lungs, that makes me feel awful, I don ' t much, lost a lot of weight.",Encapsulated Lesions
'I have problems breathing. wheeze and cough. have chest pain. I shortness of breath. I get pneumonia regularly. The doctor said I cysts in my. They are my breathing.',Encapsulated Lesions
"I coughed months, and it ' s. I coughed for months, sometimes hemorrhaging, and it was horrible. chest tight, my was hard. The doctor said I fluids in my lungs, my breath was hard. I wasn ' t, and I a lot.",Encapsulated Lesions
"I ' ve been feeling really tired and lately. I also this cough that won ' go away, no what I do. Sometimes I cough up, which is scary. have chest pain I breathe deeply laugh.",Encapsulated Lesions
I have because of the in my lungs. have breath and. also have a hoarse voice. I have chest back pain. I cough up blood or rust - colored phlegm sometimes. I have lost weight and weak. I ' m afraid of what will happen to me.,Encapsulated Lesions
