clinical_text,disease
"I ' t what ' s wrong with me. I have cough that ' t disappear, and it ' s very bad. I also have lot mucus in my lungs, and it ' s very thick and difficult get out. Sometimes see blood in it. have a lot of chest pain shortness of breath. I also have infections very easily.",Obstructive Pulmonary Diseases
I had a sharp in my chest and jaw that me gasp. I felt like ' t breathe and I was wheezing. I also had a rapid heartbeat was lot. I felt very nervous and. I coughed and I saw in my spit.,Obstructive Pulmonary Diseases
"'I was, and I had breathing, I felt sudden pain in my, and my shoulder was so, and I a heart attack, and I stole, and was blood in my snot, my skin was and cold, and I felt, and I fainted.'",Obstructive Pulmonary Diseases
'I had sudden shortness of breath that made me feel like was. I also had acute pain in my chest neck that was unbearable. coughed and there was in my mucus. My was thrilling. I felt very and stunned.',Obstructive Pulmonary Diseases
"I ' so tired this disease. I have to cough up a lot of mucus every, and ' s very and sticky. It breathe and I have a constant pain in my chest. I bleed from my lungs sometimes. I have a lot of weight and I have no appetite. nails are also changing shape, they look like clubs.",Obstructive Pulmonary Diseases
'Felt acute pain in my shoulder coming out of the blue. I had difficulty breathing and whistled. I also had a rapid pulse and sweating too much. I felt nervous and dizzying. and was blood.',Obstructive Pulmonary Diseases
I have bad cough I spit out. ' s hard breathe and feel pain chest. I also have a fever and a lot. I don ' t feel like eating anything and I ' m very tired. I vomit sometimes and I have a headache.,Obstructive Pulmonary Diseases
"Have a cough, which is very frustrating. It ' s very difficult to breathe, and a lot of and blood my bronchial. It ' s awful, it makes me spit. have a lot of pain lot of shaking in my chest. I ' m very tired and I lose a lot of weight. My nails are not normal, and they ' re thick and bent.",Obstructive Pulmonary Diseases
"I couldn ' t, but I ' t see the fever and the fever. will even, and will down in my belly. am exceedingly red exceedingly.",Obstructive Pulmonary Diseases
I ' ve been feeling very and tired for the last. I have no appetite I nauseous. I also have a fever and sweat a lot. Sometimes I up blood and in my.,Obstructive Pulmonary Diseases
I ' feeling unwell. I have a fever and shiver. have a cough and I have mucus in my chest. I have trouble breathing and I chest pain. I ' m very fatigued I have no. feel dizzy and I vomit.,Obstructive Pulmonary Diseases
"I felt a sudden pain my chest and that was so intense that I screamed. couldn ' t catch my breath I to sweat. I had cough with bloody mucus. I lightheaded and faint, and collapsed on the floor.",Obstructive Pulmonary Diseases
"I have a long cough, which is very painful. It ' s very difficult to breathe, ' s a lot of slime blood in the spit. It ' s very unpleasant, it makes me vomit. I a lot of pain and a lot of my chest. I feel dizzy and a lot of weight loss. nails are strange, and they have a lot of pussy swelling.",Obstructive Pulmonary Diseases
"I have a constant cough, a lot of trouble. It ' s difficult to breathe, I have a lot of and blood in mouth. It ' s disgusting, it makes me sick. I have a lot of and tremors in. I feel very dim, I ' m a lot thin. My nails not, they ' re bent.",Obstructive Pulmonary Diseases
"Have a cough, which very. It ' s very difficult to breathe, and I have a lot of slime and blood my bronchial tube. ' s awful, it me spit. I have a lot of pain and a lot of shaking in my chest. I ' m very tired and I lose a lot of weight. nails are not, and they ' re and bent.",Obstructive Pulmonary Diseases
"' ve fever, ' ve sweated, coughed, ' ve got slime blood in my chest, I ' ve had trouble breathing, , no, no, nausea, vomiting.",Obstructive Pulmonary Diseases
Have a high fever and I shiver lot. I have a cough and I spit out blood. I have trouble breathing and I feel pain in chest. I ' m tired and don ' t to eat anything. I feel nauseous I have a headache.,Obstructive Pulmonary Diseases
Felt I suddenly had this acute in my and arm. I felt like someone was stabbing. I couldn ' t breathe properly coughing blood. I was so afraid that I a attack.,Obstructive Pulmonary Diseases
"I have long - term cough that is very distressing. It ' hard to breathe and I have lot of mucus and in my bronchioles. It ' s very horrible and it makes me cough. I also have lot chest pain and shortness of breath. I feel very weak I have lost a lot of. My are also strange, they are clubbed and swollen.",Obstructive Pulmonary Diseases
"' having trouble breathing, ' m shaking, chest and arms are, they ' re so and, like a heart attack, , bleeding in the mouth, swollen and cold, fainting and fainting.",Obstructive Pulmonary Diseases
I ' ve had a fever I ' ve been a lot. I ' ve had a cough ' ve been coughing up mucus and blood. ' had breathing and I ' had chest pain. I ' ve had no energy and I ' ve had no appetite. I ' ve had nausea I ' ve vomiting.,Obstructive Pulmonary Diseases
"My skin turned pale and clammy, and I felt a rapid pulse in my neck. I also had a severe pain in my shoulder and jaw that came out of nowhere. I had trouble breathing and I felt very anxious. I thought I was going to die.",Obstructive Pulmonary Diseases
I ' ve got a fever and I ' m shivering a lot. I ' ve got cough I ' m spitting out mucus and blood. I ' got breathing and I ' ve got chest. I ' ve energy and I ' ve got appetite. I ' ve nausea and I ' got vomiting.,Obstructive Pulmonary Diseases
"'I had a breath in my hand, where my was me, and with arm, and with my, there was a sharp arm in the midst my, and my belly was white; I was in heart.'",Obstructive Pulmonary Diseases
"'I full heat and ground. I have been full of old. gave spirit. I fell on my, I drunken. was breath, and there was a breath to me.'",Obstructive Pulmonary Diseases
"My chronic is annoying, it ' s difficult to clean my lungs, and have lot of slime and blood in my vagina. It ' s disgusting. makes me sick. It hurts my. It ' s short. I feel very weak, and lose a lot weight. My nails are.",Obstructive Pulmonary Diseases
I a lot of chest pains and short breathing. I very weak I a of weight. fingernails weird. ' re swollen and.,Obstructive Pulmonary Diseases
' ve been feeling very weak and tired for the few. have no appetite and I nauseous. also have a fever and I sweat lot. Sometimes blood and it hurts in my chest.,Obstructive Pulmonary Diseases
"Have a terrible cough lasts for months. It ' s very hard to breathe and have a lot of wheezing and crackling sounds in my chest. I also cough up a of mucus and blood, and it ' s very frightening. I have a lot of in my chest and I feel very tired. I have also lost a lot of weight and are shape, they are curved.",Obstructive Pulmonary Diseases
'My breath so short that I panicked; my and my were sore; I coughed had in my; my was and sore; I anxious and dizzy.',Obstructive Pulmonary Diseases
"I was, and I took it: went neck, and on my blood; and my hand poured out, I didn ' t take it. I looked for, but was no wrong.",Obstructive Pulmonary Diseases
"I felt a sudden in chest neck that so that I screamed. I ' catch my breath and I started to sweat profusely. I also had a cough bloody mucus. felt lightheaded and faint, and I on the floor.",Obstructive Pulmonary Diseases
'Had fever and I was sweating a. I had difficulty and I felt chest pain. was coughing up blood. I also had muscle loss of appetite. I felt dizzy nauseous.',Obstructive Pulmonary Diseases
"'My breath was so short that I panicked and my chest and chin were sore that I coughed, my mouth was bleeding, my skin was pale, it was so painful, my head was dizzy and my jaw was sore.'",Obstructive Pulmonary Diseases
"'Had a sudden shortness of, which made me I was suffocating, I had a severe pain in my chest and my neck was unbearable, coughed and there was blood my snot, and my was pale and screaming, and I very and small.'",Obstructive Pulmonary Diseases
Have a lot of pains and short breathing. I feel very weak and lose lot of. fingernails are too. ' swollen swollen.,Obstructive Pulmonary Diseases
"Have bad cough, I spit my snot, ' s hard breathe, I pain my chest, I also have a fever and I trembling so much, I don ' t feel like eating anything and I feel so tired, vomit a headache.",Obstructive Pulmonary Diseases
"'I have continuous cough that is. It is very difficult to breathe I have a lot of mucus and blood in my throat. is very terrible and it makes me cough. I have a lot of chest pain and crackling noises. I feel very tired and I lost a of weight. My are also, they are thick and curved.'",Obstructive Pulmonary Diseases
'I was wheezing and I trouble breathing. I also had a sudden in my and arm that was very. It felt like heart attack. I was coughing there was blood in my mucus. skin was bluish and cold. faint and I out.',Obstructive Pulmonary Diseases
"Have a fever, I ' m shaking a lot. cough, I spit and blood. ' breathe, my chest. I don ' t have, I don ' t have stomach. I ' m sick.",Obstructive Pulmonary Diseases
'Started a headache and a sore. I got a high fever and. I had trouble and I felt dizzy. My was aching and I was coughing mucus. I felt and.',Obstructive Pulmonary Diseases
' ve been having a fever and a. I ' ve been mucus in. I ' ve been having difficulty breathing chest pain. I ' ve been feeling very low and having no. I ' ve been feeling sick and vomiting.,Obstructive Pulmonary Diseases
"'Is me! my head is as the palm tree, the cords for my head; there is my blood on head, and I am: whether for, or that my sin, or for tomorrow!'",Obstructive Pulmonary Diseases
I ' m unwell. I have a fever and I shiver a. I have a cough and I have mucus in my. I have trouble and have chest pain. I ' m very fatigued and I have no. I feel dizzy.,Obstructive Pulmonary Diseases
'I have a constant cough that is very annoying. is very difficult to breathe and I have a lot of mucus and blood chest. It very terrible and it makes me spit. I also a of chest pain shortness of breath. I very weak I have lost a of weight.',Obstructive Pulmonary Diseases
"Have a regular cough that is very irritating. It ' s very hard to breathe and I have lot of mucus and blood in my. It ' s very awful and it makes choke. I also have a lot chest pain and sounds. feel very dizzy and I lost a lot of weight. My nails also abnormal, they thick and curved.",Obstructive Pulmonary Diseases
"'I will say in my heart, "" now be weak the ""; in the last days I speak nothing: yes, pour out my into the fire. I will destroy it, and it shall be in the midst my.'",Obstructive Pulmonary Diseases
'Felt acute pain in and jaw coming out of the blue. I had difficulty and. I also a rapid pulse and sweating too much. felt nervous and dizzying. I coughed and there was blood my.',Obstructive Pulmonary Diseases
"I have regular cough that is very irritating. It ' s hard breathe and I have a lot mucus and blood in my airways. It ' s very awful it makes choke. I also have a lot of chest pain crackling sounds. I feel very dizzy and I lost a lot weight. My nails are also abnormal, they are and curved.",Obstructive Pulmonary Diseases
"I have a continuous cough that is very. It ' s very difficult to breathe and I have a lot of mucus blood in my throat. It ' s very terrible it me cough. I also have a lot chest pain and sounds. I feel very tired and I have lost a lot of weight. are also abnormal, are and curved.",Obstructive Pulmonary Diseases
"'There is a place where I shall strike you; yes, I will strike you, and I will put my blood on your eyes, and it shall be grievous; and I will be dismayed at all, and I will take hold of my staff, and it shall be well with my heart.'",Obstructive Pulmonary Diseases
I ' ve got a fever ' m sweating a lot. I ' got a cough and I ' m up and blood. I ' ve difficulty breathing and I ' got chest. I ' ve got no energy and I ' ve got no appetite. I ' ve got nausea I ' ve got.,Obstructive Pulmonary Diseases
"I have a lot slime and blood in my throat, which makes me sick, and a lot tremors in my chest. I very weak, and I lose a lot of weight. My are different, and ' and.",Obstructive Pulmonary Diseases
'I was wheezing and I had trouble breathing. also had sudden pain in my chest and shoulder that was very sharp. It felt heart attack. was there was blood in my mucus. My skin was bluish cold. felt faint and I out.',Obstructive Pulmonary Diseases
I ' been coughing a and I have mucus throat. I have a fever and I feel cold. I have difficulty breathing and I have pain in my. I ' m tired and I no appetite. feel nauseous and I headache.,Obstructive Pulmonary Diseases
Had pain in my chest and shoulder that made me gasp. I felt like I couldn ' and I was wheezing. I also had a heartbeat I sweating a lot. I felt very nervous dizzy. I coughed and I saw blood in my.,Obstructive Pulmonary Diseases
"'Had a sudden shortness breath, which made, I had a severe pain in my chest and my arm painful, I watered and was blood in my snot, and my was pale and screaming, and I felt nervous dizzy.'",Obstructive Pulmonary Diseases
I have a fever and I sweat a. have a I have mucus in lungs. I have difficulty breathing have chest pain. ' m very weak and I have no appetite. I sick and I.,Obstructive Pulmonary Diseases
"'Have a fever, I a lot of sweat, I cough, I have and blood, I have difficulty, I have pain, have no energy, have no, I nausea, I have.'",Obstructive Pulmonary Diseases
'Started with a headache a sore. Then I got a and chills. I had breathing I dizzy. My chest was aching and I was up mucus. I confused and disoriented.',Obstructive Pulmonary Diseases
I a fever and I sweat lot. I have a cough I have mucus lungs. I have breathing and I have chest pain. I ' m very weak I no. I feel sick I vomit.,Obstructive Pulmonary Diseases
'Felt a sharp pain in my and jaw that came out of blue. I had difficulty and I was wheezing. I also had pulse and I sweating. I felt very nervous and dizzy. I coughed and there was in spit.',Obstructive Pulmonary Diseases
'Was having trouble breathing and I was wheezing. I also a pain in my chest and shoulder that was very sudden and sharp. It felt a heart attack. coughing and there was blood in mucus. My bluish and cold. I felt and passed out.',Obstructive Pulmonary Diseases
"'I fever and I was shaking so much, I had cough, I was, I had trouble chest pain, I had energy, I had no appetite, I had nausea and had vomiting.'",Obstructive Pulmonary Diseases
'I was having breathing and I was wheezing. had pain in my chest and was very sudden and sharp. It felt like a attack. I was coughing and there was blood in my. My skin bluish and. I felt faint and I passed out.',Obstructive Pulmonary Diseases
"I a terrible cough that lasts for months. It ' very difficult to breathe and I have a lot wheezing and crackling noises in my chest. I also cough a lot of mucus, it ' s scary. I have a lot pain in my chest and I feel very tired. I also lost a lot of and my nails change shape, they are thick and.",Obstructive Pulmonary Diseases
'I was wheezing and I had trouble breathing. I also a sudden pain in my chest arm that was very sharp. It felt like heart attack. I was there blood my. My skin was bluish and cold. faint and I passed out.',Obstructive Pulmonary Diseases
I have a bad cough and I spit the mucus. It ' s hard breathe I feel pain the chest. I also and I a. I ' t want to eat and I ' m very tired. vomit sometimes and I a headache.,Obstructive Pulmonary Diseases
"I ' ve lately, and I ' t know why, and I just get short breath, and I panic, and I have kind inexplicable in my chest and neck, and it feels like a belt, and sometimes I cough, and ' s blood in my mouth.",Obstructive Pulmonary Diseases
"'I always hear this weird noise in my chest, like crack or squeak. I have chronic cough that never goes away. Sometimes I spit blood with mucus, and I also have chest pain and stress.'",Obstructive Pulmonary Diseases
"Felt a pain in my chest and neck that was so intense that I screamed. I couldn ' t catch breath and I started to sweat. I also had a cough. I felt lightheaded faint, and I collapsed on the.",Obstructive Pulmonary Diseases
'I difficulty breathing was wheezing. I also had a pain in my chest and that was very sudden and acute. It like a heart. I coughed there was in mucus. My skin bluish and cold. I felt faint fainted.',Obstructive Pulmonary Diseases
' ve had a fever and I ' ve been sweating lot. I ' ve had a cough and I ' ve been coughing up and blood. I ' ve had difficulty breathing and ' ve had chest. I ' ve had no energy and I ' ve had. ' ve had and ' ve had vomiting.,Obstructive Pulmonary Diseases
"I ' coughing for a long, a lot of pain, breathing difficulties, a lot of slime blood in my bronchial tubes. Horrible, it makes me cough. My chest hurts, my breath is short. I very weak, my is low. My nails are strange, they have and.",Obstructive Pulmonary Diseases
'I have a long cough that is very painful. is very difficult to and I a lot of mucus and in. It is very unpleasant and it me vomit. I have a lot of chest pain crackling noises. feel very dizzy and I have lost a lot of weight.',Obstructive Pulmonary Diseases
'I a fever and I shiver a lot. a cough and I out mucus and. I have difficulty breathing and I chest pain. no energy I have no appetite. I nausea and I vomit.',Obstructive Pulmonary Diseases
"I have a long - lasting that is very distressing. It ' s very to breathe and I have a lot of mucus and blood in my spit. ' very unpleasant and it makes me vomit. I also have a lot of chest pain crackling sounds. I feel very and I have lost a lot of. My are strange, they are and swollen.",Obstructive Pulmonary Diseases
I ' ve been coughing a lot mucus in my throat. I a fever and I feel cold. I have difficulty breathing and I pain in chest. ' very and I have no appetite. I feel nauseous and I have a.,Obstructive Pulmonary Diseases
"'I have given into my hand: it is in hand I have not shed, neither there blood my hand: I have brought it my hand, and have caused it to be cut off: am weary with silver and gold; is no strength to put it into my.'",Obstructive Pulmonary Diseases
"I have a cough that is very irritating. It ' s very to breathe and I have a lot of mucus and blood in my cough. It ' s very awful and makes me choke. have a lot of chest pain and wheezing. I feel weak and have lost a of weight. nails are also different, they are clubbed swollen.",Obstructive Pulmonary Diseases
I've had a fever and I've been sweating a lot. I've had a cough and I've been coughing up mucus and blood. I've had difficulty breathing and I've had chest pain. I've had no energy and I've had no appetite. I've had nausea and I've had vomiting.,Obstructive Pulmonary Diseases
Felt that someone me. I ' breathe properly. I started coughing blood.,Obstructive Pulmonary Diseases
"I felt a sudden pain my chest and neck so that I screamed, I couldn ' catch my breath and started so hard, I had cough booger, I felt dizzy and mysterious, and I on floor.",Obstructive Pulmonary Diseases
'I also had sudden pain in my chest that was very sharp. It was like a heart attack. I coughed there was in my. skin cold. I felt faint and fainted.',Obstructive Pulmonary Diseases
Had a sharp pain in my chest arm made me gasp. I felt like couldn ' t breathe and I was wheezing. I also had a rapid heartbeat I was sweating lot. felt nervous dizzy. I coughed and I blood in my spit.,Obstructive Pulmonary Diseases
"I felt a sudden pain my chest was intense that I screamed. I couldn ' catch breath and I to sweat. I also had a cough with bloody mucus. felt lightheaded and faint, and I collapsed on the floor.",Obstructive Pulmonary Diseases
"I've been having fever and sweating. I've been coughing and having slime in my chest. I've had trouble breathing and pain in my chest. I feel very low, I don't have stomach. I feel sick and vomit.",Obstructive Pulmonary Diseases
"Day I cough up this thick, yellow mucus. It ' s disgusting it makes me gag. I have a of weight and I very. nails look weird too, they are curved and swollen. sick all time, even with antibiotics.",Obstructive Pulmonary Diseases
"I have a persistent cough that very bothersome. It ' s very difficult to breathe and I a lot of mucus and blood in my phlegm. It ' s very and it makes nauseous. also a lot chest pain and wheezing. I feel very faint I have lost lot of weight. My nails are also abnormal, are thick and curved.",Obstructive Pulmonary Diseases
"'I a fever, sweat a, I have, I bring snot, I trouble and chest pain, I have no energy and no appetite, have nausea vomiting.'",Obstructive Pulmonary Diseases
'I a and I a lot. I have a cough and I bring up mucus and blood. I have difficulty breathing and have chest. have no energy and I have appetite. I have vomit.',Obstructive Pulmonary Diseases
"This cough is me. I can ' t help, and it ' very painful. I ' always shaking and breathing. I ' blood and slime. It ' s terrible. I feel very weak, and I lose a lot. My nails are different, and they are thick and.",Obstructive Pulmonary Diseases
I have fever I a lot. I have cough I have in my lungs. have difficulty breathing and I have chest pain. I ' very weak and I have no. I sick and I vomit.,Obstructive Pulmonary Diseases
"'Shivered, had difficulty breathing, my chest were suddenly in pain, very sharp, feeling a, coughing, bleeding in the, swollen and cold, fainting and.'",Obstructive Pulmonary Diseases
"It feels like someone, can ' t, coughing, ' m afraid of a heart.",Obstructive Pulmonary Diseases
"Am full of blood in the. When is in the middle of its lamps, ' t put life in its midst; and when I consider the of my, I eat up my flesh.",Obstructive Pulmonary Diseases
I ' ve been having a fever and a. ' ve been and having in my chest. I ' ve been having difficulty breathing chest pain. I ' ve been feeling very low and appetite. ' ve feeling sick and vomiting.,Obstructive Pulmonary Diseases
'I also had a sudden pain in my chest and shoulder that was very acute. It was like a heart attack. I coughed and there was blood in my mucus. My skin was bluish and cold. I felt faint and fainted.',Obstructive Pulmonary Diseases
"'I a sudden shortness of breath which me, I also had severe pain my chest and my jaw was painful, coughed and there was blood snot, and was pale and screaming, and I felt so nervous dizzy.'",Obstructive Pulmonary Diseases
"'Had a fever, I a, cough, , breathing difficulties, pain, energy, appetite, nausea, vomiting.'",Obstructive Pulmonary Diseases
'I had a sudden shortness of breath me feel like I was. I also had acute pain in chest and neck that. I coughed and there blood in my mucus. skin was pale and thrilling. I felt and stunned.',Obstructive Pulmonary Diseases
I had a sharp pain in my chest and shoulder made me gasp. I felt like I couldn ' and I was. I also a rapid heartbeat and I sweating a. felt very nervous dizzy. I coughed and I blood in my spit.,Obstructive Pulmonary Diseases
"'I have a persistent that is very annoying. It is very to breathe and I have a lot mucus and blood in phlegm. It is very bad and it makes me nauseous. I also have a of chest pain wheezing. I feel very weak and I have lost a lot of. My nails are abnormal, they thick curved.'",Obstructive Pulmonary Diseases
"I have been a lot lately, and I don ' t know why. Sometimes I get shortness of breath makes me panic. I also this unexplained pain my chest and neck feels like a tight. I sometimes, and is blood in my mucus.",Obstructive Pulmonary Diseases
"Have a terrible cough that lasts for months. It ' s very hard to breathe and I have a lot of wheezing and crackling in my chest. I also cough up a lot of mucus and blood, and it ' very frightening. have a lot of pain in my chest and feel tired. I have lost a of weight and nails changing shape, they are thick and curved.",Obstructive Pulmonary Diseases
I ' been coughing lot I have in my throat. have a fever and I feel cold. I have difficulty and I have in my chest. I ' very tired and I have no. I feel and I have a headache.,Obstructive Pulmonary Diseases
"'I and a lot of sweat; I have cough, I snot, have; have breathing, I have chest pain; I have energy, I no appetite; I have nausea and vomiting.'",Obstructive Pulmonary Diseases
"'I have in my and chin, suddenly out, having difficulty breathing, , having a rapid pulse, too much, feeling nervous, coughing and spitting blood water.'",Obstructive Pulmonary Diseases
"'I had a fever, I had a lot of sweat. I coughed, I coughed, I had a nosebleed. I had trouble breathing and chest pain. I had no energy, no stomach. I was sick and I threw up.'",Obstructive Pulmonary Diseases
"'I was in anguish, and my hand was body. It sharper my body, I a sharp sword. My broke out of. killed me, because I had not been weak.'",Obstructive Pulmonary Diseases
Have a fever and I ' m a lot. have a cough and I ' m up mucus and blood. I have breathing and have chest pain. I have no energy and I have appetite. I have nausea and I.,Obstructive Pulmonary Diseases
"I have a lot of chest pains and shortness of breath. I feel very shaky and I lose a lot of weight. My nails are weird, too. They're swollen and swollen.",Obstructive Pulmonary Diseases
"'Have taken hold on me, and whereon have it: I poured blood in the midst of it; I have not drunk it, neither I drunk it; shall drink of it.'",Obstructive Pulmonary Diseases
'I also had a sudden pain in my arm that was very sharp. It heart. I coughed and there in. My skin was bluish and cold. I felt faint and fainted.',Obstructive Pulmonary Diseases
'Have a I sweat a lot. I have a cough cough mucus and. I have difficulty breathing I have chest pain. I no energy and I have no appetite. I have nausea and vomit.',Obstructive Pulmonary Diseases
"Have of chest pains and cleavage. so tired I a of weight. My nails are also unnatural, they ' thick and slim.",Obstructive Pulmonary Diseases
"Couldn ' t breathe again and started heavily. I with bloody mucus. I felt dizzy faint, and collapsed floor.",Obstructive Pulmonary Diseases
"I a never - ending cough that upsetting. It ' very tough breathe and I have a lot of mucus and blood in my saliva. It ' s very horrible and it makes gag. I also have a lot of chest pain shortness of breath. I feel shaky I have lost a lot of weight. My nails are weird, they are thick and curved.",Obstructive Pulmonary Diseases
"I have a cough that very bothersome. It ' very hard breathe and I a lot of mucus and blood in my windpipe. It ' s very nasty and me vomit. I also have a lot of chest pain and shortness of. I feel very shaky and I have a lot of weight. My nails are also strange, are clubbed and swollen.",Obstructive Pulmonary Diseases
"I ' been feeling very weak in days. I don ' t have an appetite, I '. have a fever, ' m sweaty. Sometimes cough and bleed and have pains.",Obstructive Pulmonary Diseases
"'I was slapping, I had trouble breathing, and I felt sudden my chest and my was sharp, I a heart attack, and coughing and blood in my, and my skin was blue and cold, and I weak and fainted.'",Obstructive Pulmonary Diseases
'I fever sweating a. I had difficulty breathing had pain. coughed and blood. I also had muscle loss of.',Obstructive Pulmonary Diseases
'I had a sudden shortness breath that made feel like I was. I also a sharp pain in chest and neck that was unbearable. I there was blood in my mucus. My skin was pale and clammy. felt anxious and.',Obstructive Pulmonary Diseases
"By night, and in the night season, I didn ' put my neck under my, and my breath was not, I have, and have rolled garment.",Obstructive Pulmonary Diseases
"'For I am afraid of what to it? for I am own possession, concerning the ark of the LORD; and I will cause blood man to be poured out upon my face, be for me: and it is a place for face.'",Obstructive Pulmonary Diseases
I have lot pains short breathing. I very weak and I a lot of. fingernails are weird. They ' re and swollen.,Obstructive Pulmonary Diseases
"It ' hard to breathe with this condition. I always strange noises in chest, crackling or whistling. I have a chronic cough that never goes away. Sometimes I spit with mucus. also have chest and fatigue.",Obstructive Pulmonary Diseases
"'And I took the deep and small, and laid it upon my hands; and when I came, behold, it was in my hand to put in the ark: but I could not be able to fill it, neither was it healed.'",Obstructive Pulmonary Diseases
"'Am a grievous wound ever: if it be any thing in my blood, for blood, am full of: this my, and taketh away my breath.'",Obstructive Pulmonary Diseases
'I a sudden shortness of breath that made me feel like suffocating. I also a sharp in my chest and neck that. I and there blood in my mucus. My was pale and clammy. I felt very anxious and lightheaded.',Obstructive Pulmonary Diseases
'Have fever and sweat lot. I have cough and coughing mucus blood. I have difficulty and chest. I have no energy I have. I have nausea and vomit.',Obstructive Pulmonary Diseases
"I ' t know what ' wrong with me, I have a cough that won ' t go away, and ' s too bad. I also have a lot of snot in my lungs, and it ' s so thick hard to get out. Sometimes I see blood in it, I have lot of chest and shortness of breath, and I also infections very easily. nails look weird too, they ' and swollen.",Obstructive Pulmonary Diseases
'I was and I had trouble breathing. I also had a sudden my chest and that was. felt a heart attack. I coughing and there was blood in my mucus. My skin was bluish and cold. I felt and I passed out.',Obstructive Pulmonary Diseases
"I have a chronic cough that is very annoying. It's very hard to clear my lungs and I have a lot of mucus and blood in my sputum. It's very gross and it makes me sick. I also have a lot of chest pain and shortness of breath. I feel very weak and I have lost a lot of weight. My nails are also different, they are clubbed and swollen.",Obstructive Pulmonary Diseases
'I had a sudden shortness of breath that made me. I also acute pain chest and arm that was excruciating. I coughed and there was blood my mucus. skin was pale and. anxious and dizzy.',Obstructive Pulmonary Diseases
'I was and I had trouble breathing. also had sudden pain in my chest and arm that was very sharp. It felt like a heart attack. I was coughing and was in my. My bluish and cold. I felt faint I out.',Obstructive Pulmonary Diseases
"If I have any thing long as I was still, blood was on the belly, in midst of my, my blood in the midst of my belly. I give it me, and don ' t take away.",Obstructive Pulmonary Diseases
"I have that is very troublesome. It ' s very to breathe and I have a lot of mucus and blood in my chest. It ' s very dreadful and it makes me spit. I also a lot of chest pain shortness of breath. I feel very weak and have a lot weight. My nails are also strange, they are clubbed swollen.",Obstructive Pulmonary Diseases
I've been coughing a lot and I have mucus in my throat. I have a fever and I feel cold. I have difficulty breathing and I have pain in my chest. I'm very tired and I have no appetite. I feel nauseous and I have a headache.,Obstructive Pulmonary Diseases
'I had difficulty breathing and wheezing. I also had a in my chest and arm that was very sudden and acute. It was a heart attack. coughed was in mucus. My skin was bluish and cold. felt faint and.',Obstructive Pulmonary Diseases
"'I will say my heart, "" I weak for the weak ""; in last days I shall speak nothing: yes, I will pour out my blood into the. will destroy, and it shall be in the midst blood.'",Obstructive Pulmonary Diseases
"I have a frequent cough that is very bothersome. It ' s very hard breathe and have a of mucus and blood in my windpipe. It ' very nasty it makes me vomit. also have a lot of chest and shortness of breath. I feel shaky and I have lost a lot of weight. My nails are also strange, they and swollen.",Obstructive Pulmonary Diseases
"'I have acute pain and chin, suddenly, having difficulty breathing, shaking, having pulse, sweating too much, feeling dizzy, coughing and spitting blood the water.'",Obstructive Pulmonary Diseases
"I have a cough that very. It ' s very hard to breathe and I have a lot mucus and blood in my airways. It ' s very awful and it me choke. also have lot of chest pain and crackling. I feel very and I have lost a lot of weight. My nails are also abnormal, they are thick curved.",Obstructive Pulmonary Diseases
'Was and I had breathing. I also had a sudden in my chest arm that was very sharp. It felt like heart attack. I was coughing and was blood my mucus. My skin was bluish and. I felt faint and I passed.',Obstructive Pulmonary Diseases
"'I a sharp stone a rock, whereof I could my face from face, and I was covered with, and I was about to: and did eat of the flesh, and blood was the of.'",Obstructive Pulmonary Diseases
"Have a cough that is very. It ' very hard to breathe and have lot of mucus and blood in my cough. It ' s awful and it me choke. I also have a lot of chest pain and wheezing. I feel very weak and I have lost a lot weight. My nails are also different, they are clubbed and.",Obstructive Pulmonary Diseases
'Had and sweating a lot. had breathing and chest pain. coughed mucus and. I also had pain loss appetite.',Obstructive Pulmonary Diseases
"I felt a pain chest and neck was so intense that I screamed. couldn ' t my breath and I started to sweat profusely. I also had a cough with bloody. I felt and faint, and I the floor.",Obstructive Pulmonary Diseases
"I have wheezing a lot lately, and I don ' t know why. Sometimes I this sudden shortness breath makes me panic. I also have this unexplained my chest and neck that feels like tight band. I cough, and there is blood mucus.",Obstructive Pulmonary Diseases
"I have persistent cough that is very annoying. It ' s very hard to and I have a lot and blood in my trachea. It ' s very unpleasant and it makes me. also have a lot of chest pain and wheezing. feel very weak I a lot of weight. My nails are also different, they are thick and curved.",Obstructive Pulmonary Diseases
'I had a shortness of breath that made me panic. I had a pain my chest that was excruciating. I coughed and there was blood my mucus. My was and clammy. I felt very and lightheaded.',Obstructive Pulmonary Diseases
"I have a chronic cough that is upsetting. It ' s very hard to breathe and I have a lot of mucus and blood in my bronchi. It ' s makes me spit. also have a lot of chest pain crackling sounds. I feel very tired and I have lost a lot weight. My are also, they are thick and curved.",Obstructive Pulmonary Diseases
"Every day up this thick, yellow mucus. It ' s disgusting and it makes me. I have lost a lot weight and I feel weak. nails look too, they are curved and. I get all the time, even antibiotics.",Obstructive Pulmonary Diseases
I have a fever and I shiver a lot. I have a cough and out mucus and blood. I trouble breathing and feel pain in my chest. I ' m very and I don ' want to eat. I feel I have a headache.,Obstructive Pulmonary Diseases
"I have a recurrent cough that is very distressing. It ' s very hard to breathe and I have a lot of mucus and blood in my. It ' s very horrible makes me gag. also a lot chest pain wheezing. I feel very faint and I have lost a lot of weight. My nails different, they are thick curved.",Obstructive Pulmonary Diseases
