clinical_text,disease
"'Have difficulty breathing. I breathe fast and hard. My chest is hollowed and my abdomen is. My blood too dioxide. My lips and get. My face is strange. My eyes are wide apart, my is flat, my ears are.'",Chest Changes
My breathing is very shallow and fast. I have and chest pain. I cough a lot and. I hear noises in my chest. ' t move much when I breathe.,Chest Changes
Breathing and rapid. I have temperature and chest. I cough up and hear some wheezing noises in my. My doesn ' t move much I breathe.,Chest Changes
"It ' s hard for me to breathe. I breathe very quickly with. My chest is sunken my abdomen big. I have too carbon dioxide in my blood. lips and nails turn blue sometimes. My face different other kids. eyes are - set, my nose is flat, and my ears are low.",Chest Changes
'I have a malformation in my liver. me feel sick tired. also have headaches and nausea. I have jaundice and swelling. doctor said it could cause liver damage and cancer. said I medication or a.',Chest Changes
"A few months ago, I having an epileptic seizure. They were, and I didn ' know going. And then I noticed that I lost my, I had trouble talking. And I had headaches and bad stomachs. The doctor said had some kind deformity in my brain.",Chest Changes
I ' a lot of fever and cough lately. Sometimes I whistling sounds when. hurts in my too. have less air in my lungs than before.,Chest Changes
"I have a that ' s not perfect affects well - being, I have lot lung infections and I breathing, my heart is and my skin is blue, my chest is unbalanced, and I have the to a little exercise.",Chest Changes
'I have malformation in my bladder. It affects my function and makes me urgency frequency. I also have headaches and nausea. Sometimes I have incontinence and infection. The it cause damage and cancer. He said I need medication surgery.',Chest Changes
I a lung that is not developed it affects health. I infections frequently and I find it hard to breathe. My is rapid and my is pale and blue. My chest not equal I can ' t handle much physical activity.,Chest Changes
'Have one lung and it makes me a lot. I have lung infections often and I have hard breathing. heart quick my skin is. My chest is balanced and I have exercise tolerance.',Chest Changes
"'Breathing was difficult. I breathed rapidly with difficulty. My chest was recessed and my abdomen was bloated. My blood had a amount of dioxide. My lips and changed to blue. My face was odd. My eyes spaced out, was flat, my ears were lowered.'",Chest Changes
My is very shallow and fast. a and pain. I cough a lot and produce thick. I hear wheezing noises in chest. My chest ' t much when I breathe.,Chest Changes
"'I have. I breathe and hard. My chest is hollowed and my abdomen is inflated. My too carbon dioxide. My and nails blue. My face strange. My eyes are wide apart, my nose is flat, and my ears are.'",Chest Changes
"'I have lung my health, I have regular lung, I have breathing problems, my heart fast my skin is blue, my chest not equal I have low exercise.'",Chest Changes
"When I saw that it a fever and a fever, , it was full of wrath; my was open on it, and I the the; but my bread was heavy, and I can ' it out.",Chest Changes
"'I had breathe fast and strong. My chest was hollow and abdomen was bulging. had a carbon dioxide. My lips and nails were blue. My face was unusual. My eyes, my nose was flat my were lowered.'",Chest Changes
'I have a malformation in. It affects my abdominal health and makes me feel discomfort. I also have headaches and nausea. I have vomiting and. doctor said it could cause appendicitis and peritonitis. He I need painkillers surgery.',Chest Changes
'I have a lot of lung infections and I have difficulty breathing. My heart is fast and my skin is blue. My chest is not balanced and I have little tolerance to exercise.',Chest Changes
"My and, I have fever and chest pain, I cough too much and I produce thick, I hear some in my chest, my chest ' t move when I.",Chest Changes
'Have lung that is not proper and makes me unwell. I have lung infections frequently and have difficulties breathing. My heart is fast skin is blue. My chest not aligned I have exercise.',Chest Changes
'I a malformation in my esophagus. It affects my digestion and me burp regurgitate. I also have headaches nausea. Sometimes I have heartburn and acid. doctor it could esophageal and ulcer. He said I might need or surgery.',Chest Changes
"'I have difficulty breathing. I and hard. My chest hollowed my is inflated. My blood has much carbon dioxide. and get blue. My face is. My eyes are wide apart, my nose is flat, and my ears are low.'",Chest Changes
I lung is not fully and it affects my health. I get lung infections frequently and I find it hard to breathe. My heart rapid and my skin pale and blue. not equal and I can ' t handle much activity.,Chest Changes
'I coughed a lot and produced mucus. I have and chest pain. My breathing is shallow. I hear sounds in my chest. My chest not develop I breathe.',Chest Changes
"'And I am in a place whither I shall choose my chosen, and my shoe shall hold my shoe, and in whose hand I am sick, and shall wear my shoes: and I said, It is a witness, yea, it is my power: and he saith, This is my record.'",Chest Changes
"Chest is irregular, and I ' m easily out of, and I get lung infections and I need antibiotics, heart blue, I no tolerance and I can ' t at all.",Chest Changes
I ' ve been a lot producing thick mucus. have a and chest pain. My breathing fast and shallow. I some wheezing in my chest. My chest doesn ' t much I.,Chest Changes
'Have a in my mouth. It affects speech and makes me stutter. also have headaches nausea. Sometimes I have drooling and swallowing problems. The said it could cause speech impairment and aspiration. He said might need speech or surgery.',Chest Changes
"Breathing is a challenge for me. I breathe quickly and with difficulty. My chest is sunken and my abdomen is protruding. My blood has a lot of carbon dioxide. My lips and nails are blue. My face is different. My eyes are wide-set, my nose is flat, and my ears are low.",Chest Changes
"'Breathing is hard for me. I breathe fast and hard. My breasts are broken and my belly is puffed. My blood has a high amount of carbon dioxide; my lips and nails change to blue; my face is strange; my eyes are apart, my nose is flat and my ears are low.'",Chest Changes
"I find it hard to breathe. I breathe fast and hard. My chest is depressed and my abdomen is swollen. My blood has a high level of carbon dioxide. My lips and nails turn blue. My face is not normal. My eyes are wide-set, my nose is flat, and my ears are low.",Chest Changes
'Have a lung is not normal it my. have lung infections regularly and I. My heart fast and my skin is blue.',Chest Changes
"My breath is very fast and difficult, and I feel like I'm not breathing fast enough. My chest looks like a hole and my stomach is stuck. There's a lot of carbon dioxide in my blood. My lips and toenails are blue. My eyes, nose and ears are not normal.",Chest Changes
"' breathing shallowly, breathing fast, breathing hot, paining in my chest. I cough mouth, hear in my chest. can '.",Chest Changes
"'I have one lung that makes me sick. I lung infections, have trouble breathing, my heart is fast, skin is wet, chest is unbalanced, and have poor tolerance exercises.'",Chest Changes
"My lungs ' t fully developed. I, I have breathing. My heart beats, my skin is, my chest is different, is.",Chest Changes
'I have a lung that is not healthy and that affects my health. I have lung infections regularly and I have respiratory problems. My heart is fast and my skin is blue. My chest is not equal and I have a low ability to exercise.',Chest Changes
"'I have breathing. I breathe fast and hard. My chest is hollowed my abdomen is inflated. My blood too much carbon dioxide. My lips nails get blue. My face is strange. are apart, my is, and my are low.'",Chest Changes
"I coughed up a lot, I a of snot. I fever and chest pains, shallow breathing, I hear in my chest, my chest doesn ' t much I breathe.",Chest Changes
My chest is very bad and have a fever. cough a lot and produce thick mucus. My shallow and fast. I hear noises in my chest. doesn ' expand much when I breathe.,Chest Changes
'I have a malformation in my. It makes me feel sick tired. I also have headaches and nausea. I have jaundice swelling. The doctor it could cause liver cancer. He said need or a transplant.',Chest Changes
"'Breathing is a challenge for. I quickly and with difficulty. My chest is sunken and my abdomen. My blood has a lot of carbon dioxide. My lips and nails are blue. face different. My eyes wide -, my nose is flat, my are low.'",Chest Changes
My chest pain is and I have a fever. I ' m so hot I ' ve produced. My is shallow and fast. Listen to my chest. My chest doesn ' t expand much breathe.,Chest Changes
"'Am, and there is a noise; I heard the of the trumpet, and the sound of the trumpet concerning me: and I heard the sound of the trumpet, and hear, when hear the of them.'",Chest Changes
'Had a fever for few days then I started to cough up phlegm. It was hard to breathe and felt some crackling in my. chest was severe and I noticed that breathing was shallow fast.',Chest Changes
'Have a malformation in my nose. It affects breathing and makes me snore and wheeze. I have headaches nausea. Sometimes I have nosebleeds and sinus. The doctor said it could cause breathing difficulties and sleep apnea. said need nasal strips surgery.',Chest Changes
"I had a terrible headache, and I threw up. Then I felt a terrible chestache and I couldn't breathe. I fainted, and I had an epileptic seizure. The doctor said that my lungs were deformed and could bleed and be infected. He also said that I might have neurological damage.",Chest Changes
'I a in my appendix. It affects my abdominal health and makes me feel pain and discomfort. also have headaches nausea. Sometimes I have fever. The doctor said it could cause appendicitis and. He I need painkillers surgery.',Chest Changes
I ' ve been feeling feverish and up. It ' s hard to breathe and I hear some crackling sounds chest. My is severe and I notice that my breathing is shallow fast. My doesn ' t expand when I.,Chest Changes
I often have lung infections need antibiotics. My heart is high and my. I have no endurance and ' t exercise.,Chest Changes
"It ' s hard for me to breathe. I breathe very and with difficulty. My chest sunken and my big. I have much carbon dioxide in my blood. My lips and nails turn blue sometimes. face different from other kids. My eyes are wide -, my nose is flat, and are low.",Chest Changes
'I a in my spleen. affects my immune system and makes me prone to and diseases. I headaches and nausea. Sometimes I have fever anemia. The doctor it could cause spleen and rupture. He said I might antibiotics or surgery.',Chest Changes
"' been feeling weak and tired lately, I don ' t have the energy and I can ' t concentrate, I also have a sharp headache and nausea, sometimes I vomit and consciousness, doctor ran some and found out that I had a deformity my heart, and said that it could be a threat.",Chest Changes
'Have a malformation in my. It affects speech and makes me and stutter. I also have headaches and. Sometimes I have drooling and swallowing problems. doctor said it could cause speech impairment and. He said need speech therapy surgery.',Chest Changes
'I have a malformation in my spleen. It affects my immune system and makes me vulnerable to infections and diseases. I also have headaches and nausea. Sometimes I have fever and anemia. The doctor said it could cause the spleen and rupture. He said I might need antibiotics or surgery.',Chest Changes
"'I was weak, but I couldn\'t find it so. I didn\'t find one thing in my eyes. Behold, it was I very beautiful, and I didn\'t know it. He said, ""I didn\'t know it, but it was my heart.""'",Chest Changes
I had a headache and threw up. Then I felt a sharp my chest and I ' t breathe. I collapsed and had a. The doctor said I malformation in my lungs. said it cause bleeding and infection. He also said I might have neurological damage.,Chest Changes
"'Breathing is a challenge for me. I breathe and difficulty. My chest sunken and abdomen is protruding. My blood a lot of carbon dioxide. My lips and are blue. My face. My are wide - set, my nose is, and my ears are low.'",Chest Changes
"'I have now away, and I will it away: I have put it my heart and sorrow: my heart is lifted up, I see it; I am full of heat, I shall.'",Chest Changes
"'I a lung problem affects my - being. I have a of lung infections and breathing. My heart, my is blue. My chest not symmetrical, and my mobility has little.'",Chest Changes
I was born with a lung that didn't grow right and it makes me unwell. I have lung infections regularly and I have difficulty breathing. My heart is fast and my skin is blue. My chest is not even and I have low exercise capacity.,Chest Changes
"I have been suffering frequent lung since was born. have difficulty in breathing and heart beats very fast. , my turns bluish and I feel cold. My chest is not symmetrical and I can ' do any physical activity without getting tired.",Chest Changes
'Have feeling and coughing a lot. Sometimes some wheezing sounds when breathe. It hurts my chest too. I think I have less air in lungs than before.',Chest Changes
'Have malformation in my. affects my bile production makes me feel nauseous sick. I also have headaches and nausea. Sometimes have jaundice and gallstones. The doctor it could cause gallbladder inflammation and infection. He said need medication or surgery.',Chest Changes
'Have a that is not okay and affects my health. infections regularly and I have issues. My heart is rapid my skin is blue. My chest is equal and I have exercise performance.',Chest Changes
'Have a malformation in my. It affects my digestion makes me and. I also headaches nausea. Sometimes I have heartburn and acid reflux. The doctor it could cause esophageal damage ulcer. He said I might need antacids or.',Chest Changes
'I a lung that is not and it makes me unwell. I have lung infections and I breathing. My is fast my skin blue. chest is not aligned and I poor exercise capability.',Chest Changes
"I have a fever and pain in my chest, cough up a lot and produce thick snot, quick and shallow breathing, I hear cracking voices in my chest, and my chest doesn't fit much when I breathe.",Chest Changes
'I have a malformation in. It affects my gallbladder makes nauseous sick. I have and. Sometimes have jaundice and gallstones.',Chest Changes
I have a and chest pain. I cough up sputum and hear some when I breathe. breathing is shallow and. I hear some crackling sounds my chest. chest doesn ' t to expand much when I.,Chest Changes
'I have a malformation in my nose. It affects my breathing makes and wheeze. I also have headaches. Sometimes have nosebleeds and sinus infections. doctor said it could cause breathing difficulties and sleep apnea. He said I might nasal or.',Chest Changes
'Have a that is not good and affects my health. have lung infections regularly and have respiratory problems. My heart and skin.',Chest Changes
"'My eyes were fail top of my eyes. My ark was set my top of the. My blood set on my, my mouth spread out my face by reason of the blood of men. My went from eyes.'",Chest Changes
'I have been having trouble breathing I was born. My chest is always my abdomen is swollen. The said I have high levels of carbon dioxide in my. Sometimes turn around my lips and nails. I noticed that my eyes far and my nose is flat.',Chest Changes
"'I had difficulty breathing. I breathed fast and hard. My was hollowed and my abdomen was inflated. had too much carbon. My lips and blue. My face. My eyes were wide, my nose was, and my ears were low.'",Chest Changes
I was a lung that didn ' right and it makes me. I have lung regularly and I have breathing. My heart is fast and my skin is blue. My is not and I have low exercise.,Chest Changes
I ' ve been coughing a lot and producing. I have a high temperature and pain. My breathing is fast shallow. I hear crackling in my chest. My chest ' t when breathe.,Chest Changes
'Was with missing lung it affected my life a lot. I sick a lot with lung infections and I difficulty breathing. My heart is still running my skin is and blue. My is not the on both sides and I am exhausted very quickly.',Chest Changes
"'I difficulty breathing. I fast and hard. My is hollowed my abdomen is inflated. My has too much carbon dioxide. My and nails blue. My face is strange. eyes are wide apart, my nose flat, my ears are low.'",Chest Changes
'I have a malformation in my throat. It affects and makes me hoarse and raspy. I also have headaches. Sometimes have coughing choking problems. The doctor said it could cause loss laryngeal cancer. said I need voice therapy or surgery.',Chest Changes
"'Have an unhealthy lung, my health. I often have, breathing. My heart beats fast, is blue. chest not equal and my mobility is low.'",Chest Changes
"'Had difficulty breathing. I fast and hard. My hollowed my abdomen was inflated. My blood had too much carbon dioxide. My lips and nails got. face strange. were wide apart, my nose was flat, and my ears were low.'",Chest Changes
"'I am, I have troubled me to me, and to make my head heavy, to cast away my feet. I have him to cease from violence of the matter. He said, "" \' t it lawful for me, the violence of my soul? ""'",Chest Changes
"'Am full of strength to take it; I am weary with: I cannot plague it; I water it; I cannot water it: mine heart is broken, I cannot: neither is my spirit.'",Chest Changes
"'Struggle breathing. I breathe quickly and difficulty. My concave and my is distended. My blood contains a lot of carbon dioxide. My lips nails have become blue. My face abnormal. My are wide apart, my nose is flat my ears are low.'",Chest Changes
"'I breathed quickly and with difficulty. chest was recessed and my swollen. My blood had a large carbon dioxide. My lips and nails changed to blue. My was. My eyes were, my nose flat and ears were lowered.'",Chest Changes
"' ve been having trouble breathing since I was born, my chest is always drowning, my belly is swollen, the doctor says I high levels of dioxide in blood, and I turn blue around my and fingernails, and I notice my are split nose is.",Chest Changes
"' ve suffering pulmonary diseases since my birth, and I ' ve always had breathing and my heart beats so fast. Sometimes my skin turns to and I cold. My chest is symmetrical and I can ' t do any physical activity feeling tired.",Chest Changes
'I often have lung infections and difficulty breathing. My is high and my skin is. chest is not same and I.',Chest Changes
"'My stomach is deformed, which affects my stomach, full and swollen, headaches and nausea, sometimes vomiting and stomach pains, and the doctor says it may cause haemorrhage and ulcers, and he says I may need medication or surgery.'",Chest Changes
"'Place mouth is opened me in my anger. As for, I in wrath. My open, and my blood is stretched out. eyes are open, and my eyes open.'",Chest Changes
One my is not formed and it causes a lot problems. I catch lung infections easily and I struggle breathe. My heart fast and my skin is blue. My chest is not same size on both I can ' t do much exercise.,Chest Changes
"Sought for song, but I didn ' t send it the. I ' t anoint it with paps and pitch. My heart within is as about. can ' t see my iniquity, because it was pure.",Chest Changes
"'I have an inappropriate lung, and it makes me uninfected, I have repeated lung infections, and I have trouble breathing, my heart is fast, my skin is blue, my chest is unaltered, and I have a weak ability to exercise.'",Chest Changes
"'I have an appendix deformity, and it my health and makes feel pain distress, and also headaches and nausea, and sometimes I puke fever, and the doctor it could an appendix infection and gum infection, and he said I might painkillers or surgery.'",Chest Changes
'It was hard for to. I breathed fast and. My chest broke and my abdomen blew. My had of carbon. My lips and nails changed to blue. My was weird.',Chest Changes
"'He has turned aside to a bag, and my anger has gone forth from me, and from me. blood shall be on my tablets, my mouth become.'",Chest Changes
I started having seizures a months ago. They very scary and I didn ' t know what was. Then I noticed that I was losing my memory and having trouble speaking. constant headaches and felt to my stomach. doctor I have some kind of malformation my brain.,Chest Changes
'I have a malformation in bladder. It affects my urinary and makes me feel the urgency frequency. I have headaches nausea. incontinence and. doctor said it could cause damage to the bladder and cancer.',Chest Changes
'Have a malformation my. my urinary function and makes me feel urgency and frequency. I also have headaches nausea. Sometimes I have incontinence and infection. doctor said cause bladder damage and. He said I might need medication or surgery.',Chest Changes
'I a malformation in my kidney. causes me a lot of pain and discomfort. I also have nausea and vomiting. Sometimes I have in urine fever. The doctor it could to kidney failure and infection. He I need surgery or.',Chest Changes
"'Breathing is difficult for. My chest is shrinking, my stomach is, my is too much carbon, my lips nails blue, my is different. My eyes are far apart, my nose flat, my ears are.'",Chest Changes
"'From on, there no water in me; for had fastened my hand with a of incense, and lifted up my head at sound of trumpet, and was no me to hear my soul.'",Chest Changes
"Was born with one missing, and it affected my life so much, ' m sick of pneumonia, and I have trouble breathing, my heart always accelerating, is pale, my is not the same on both sides, I feel exhausted very quickly.",Chest Changes
I a fever and chest pain. I cough a lot and produce thick. My breathing is fast shallow. I hear sounds chest. My doesn ' t seem to expand when I.,Chest Changes
'I a malformation in my. It affects my breathing and me wheeze. I also have headaches and nausea. Sometimes have nosebleeds and infections. The said it could cause breathing and sleep apnea. He said I need nasal strips or surgery.',Chest Changes
'I have in my nose. It my breathing and makes me and wheeze. I also have headaches and nausea. I have nosebleeds and sinus infections. The doctor said could breathing difficulties sleep apnea. He said I might need nasal surgery.',Chest Changes
"I am good, have troubled my soul; I have nothing to it: my heart is lifted up, what I have not found in my heart. Is it, a ark my? This is my strength, I ' bear it.",Chest Changes
'Have been feeling and coughing lot lately. I hear some sounds when I breathe. It hurts in my chest too. think less air in my before.',Chest Changes
"I was born one missing, and affected life, I ' m sick of pneumonia, and I have trouble breathing, my is always accelerating, my skin is and, my chest is not the same on both sides, and I feel very quickly.",Chest Changes
"I have an incomplete lung that affects my health, I have lung infections that often have difficulty breathing, my heart is fast, my skin is pale and blue, my chest is uneven and I can't afford much physical activity.",Chest Changes
Always have difficulty and my heart beats. my skin becomes bluish and feel very cold. My is symmetrical and I can ' t do any activity without getting.,Chest Changes
'Have a malformation in my. It affects my immune system and makes prone to infections diseases. I also have headaches and. I fever and anemia. doctor said it could cause spleen enlargement rupture. He said I might need antibiotics or surgery.',Chest Changes
My chest hurts and I. I lot and I produce sputum. is superficial fast. I whistles in my chest. chest doesn ' t seem to move much when breathe.,Chest Changes
"'I was a burning day, and a heat, and I was about to set the sea by; so that I thought to bring the ark into the sea, and it fell on my face, and my pain was grievous in me.'",Chest Changes
'I have been trouble since was born. My chest always sunken and my abdomen is swollen. doctor said I have high levels of dioxide in blood. Sometimes I turn blue around my lips and nails. I also noticed my eyes far apart and my nose is.',Chest Changes
"'My eyes fail from top of my eyes. My was set on my of the waters. My blood was on, and my mouth spread out my face by reason of the blood of. My eyes out from my.'",Chest Changes
"'My vision blurry and I. I passed out and woke up in the hospital. They told me I had a seizure that have a in my blood. I also have headaches, , and vomiting. They said it could my nervous and cause more problems.'",Chest Changes
"'Lungs are. I get pneumonia, I difficulty breathing. My beats hard, is, my is, my mobility limited.'",Chest Changes
My breathing is very shallow and fast. I have a fever chest pain. I cough a and produce mucus. hear some noises. My doesn ' t much when I breathe.,Chest Changes
Of my lungs is not formed and it a lot of. I catch lung infections and I struggle breathe. My heart is fast my skin is blue. My chest is not the same on both sides and I ' t do much exercise.,Chest Changes
'I have and chest pain. I cough a lot produce a. My is fast shallow. I hear crackling noises in. My chest does not seem to extend I breathe.',Chest Changes
"'that when I heard the noise of my voice, I cried out, , "" I will up my to you? "" sound of the as of one who treads on a wall, when I.'",Chest Changes
"'My stomach is deformed, which, full and swollen, headaches and nausea, sometimes and stomach pains, and the doctor says it may cause haemorrhage ulcers, and says need or.'",Chest Changes
"I have a lung that's not perfect and affects my well-being, I have a lot of lung infections and I have breathing problems, my heart is fast and my skin is blue, my chest is unbalanced, and I have the ability to withstand a little exercise.",Chest Changes
"'I am now afflicted, have him: am pain, I am in distress; yea, my bowels troubled; I have filled him with skin, , I am purposed, yea, I have no.'",Chest Changes
"'I am full of heat and burning, when am black and upon them. Then did think to be as a grasshopper, did strike: all belly was the.'",Chest Changes
'I have a that is not perfect and it affects my well - being. lung a and I have troubles breathing. My heart is quick and my skin is. My balanced and I have little exercise.',Chest Changes
"'I had breathing, breathing fast and, chest and swollen, my blood had so much carbon dioxide, lips and my nails blue, my face was unnatural, eyes were pale, my eyes were flat, and my ears were.'",Chest Changes
'I a fever for a few days then I started to cough up phlegm. was breathe and I felt some sounds in my. My pain was and noticed that my breathing was shallow and fast.',Chest Changes
"'Breathing is hard for me. I have to fast and. My chest is tight and my belly magnified. My blood is much carbon dioxide; my lips and my nails are blue; my face is; my eyes are; my eyes so far away, nose are flat and ears low.'",Chest Changes
"I saw the spirit my hand. saw, and behold, a breath was in it. mouth on my, nails had with a cord. My mouth was turned away. My eyes were dim, that I didn ' t see.",Chest Changes
It ' s been difficult breathe for a now. have a temperature and of sputum production. My hurts and I hear some wheezing noises I take breath. My chest doesn ' t seem to much when I breathe.,Chest Changes
It ' s been to for a while. have high temperature and a lot of sputum production. My chest hurts hear some wheezing noises when I take a breath. My chest ' t to move much when I.,Chest Changes
'My chest pain is severe I have fever. I a and sputum. breathing is and fast. I whistles in my chest. chest not extend much I breathe.',Chest Changes
I have been feeling very weak and tired lately. have energy and I can ' t concentrate. I also have severe and nausea. Sometimes I lose consciousness. The doctor did some and found that I have a malformation in heart. said it could be life -.,Chest Changes
"I coughed up a lot and I made a lot of snot, I have fever and chest pains, I breathe flat and fast, as I hear some cracks in my chest, my chest doesn't fit well when I breathe.",Chest Changes
Have fever and chest pain. I cough sputum hear some sounds when I breathe. My breathing shallow and rapid. I also hear some crackling in my. My chest doesn ' seem expand much when I inhale.,Chest Changes
"'My breath is hard, breath is fast, my, my stomach is swelling, my blood is too carbon dioxide, my lips, my, my lips, my, my, my face is blue, my is strange, my eyes are wide, my nose is flat, my are low.'",Chest Changes
'I have a malformation in my intestine. It affects my bowel movement and makes me constipated and diarrhea. I also headaches and nausea. Sometimes I have abdominal cramps and. The doctor could cause and infection. He might need surgery.',Chest Changes
"'I struggle with breathing. I breathe and with difficulty. My is concave abdomen is distended. My blood contains a lot of carbon dioxide. My lips nails became blue. face abnormal. My eyes wide apart, my nose flat, and my are low - set.'",Chest Changes
'I have frequently I have difficulty. My heart fast and skin is blue. My is not aligned and low ability to exercise.',Chest Changes
'I have a malformation in my. It affects my urinary function and makes feel urgency. I also have and nausea. Sometimes I have incontinence and infection. The said could cause bladder damage and cancer. He I need or surgery.',Chest Changes
Feel like I can ' t get enough. I a fever and chest pain. I cough up and hear sounds when I breathe. breathing is shallow and. My chest doesn ' t much I inhale.,Chest Changes
I feel like I have less in my than. I have a high chest pain. I up phlegm hear some wheezing sounds when I breathe. My breathing shallow fast. My chest doesn ' t move well when I.,Chest Changes
"'I have difficulty breathing. I breathe hard. My chest is hollowed and abdomen is inflated. My has too much dioxide. My lips and nails get blue. strange. My eyes are wide, my nose is flat, and ears are low.'",Chest Changes
"I can ' t breathe, I can ' t breathe, can ' t breathe, I ' breathe, I can ' t breathe, I can ' t breathe, I can ' t breathe, I can ' t, I can ' t breathe, I can ' t breathe, I can ' t breathe, I can ' t breathe, I can ' t, I can ' breathe, I can ' t breathe, I can ' t breathe, can ' t breathe, I can ' breathe, I can ' t breathe, I can ' t breathe, I can ' breathe, I can ' t breathe, I can ' t, I can ' t breathe.",Chest Changes
"'I breathed quickly and with. My chest recessed abdomen was swollen. My blood had a amount carbon dioxide. lips and nails changed to blue. face was strange. My eyes were spaced, nose was flat and ears were lowered.'",Chest Changes
"I can ' make can ' t make it. I made it a way in lot, and is lighted on the other; yes, my has it, and am not able to perform. There no other with me.",Chest Changes
"Lungs aren ' fully. I get pneumonia, I have difficulty breathing. heart beats very high, skin, my, my mobility is limited.",Chest Changes
Have lung that is not fully developed and it affects my. I get lung infections frequently I find it to breathe. fast and my skin is pale and blue. My chest is not equal and I can ' t handle a physical activity.,Chest Changes
'I have a malformation in my mouth. It affects my speech and makes me slur and stutter. I headaches and nausea. Sometimes I have swallowing problems. doctor said it cause aspiration. He said I might need speech therapy or.',Chest Changes
I have lung that is fully developed and affects my health. I get lung infections frequently and I find it difficult breathe. My heart fast and my skin is blue. My chest is not and I can ' t lot of physical activity.,Chest Changes
'I have a that not perfect and affects my - being. I lung a lot I have troubles breathing. My heart quick and my skin blue. My chest is not balanced and I have little stamina.',Chest Changes
"'I had difficulty breathing. I fast and hard. My chest was hollowed and my abdomen. My blood had too much. My lips and nails got blue. My face. My eyes were wide apart, nose was, and my ears low.'",Chest Changes
"'My lungs are bad, sick, I get pneumonia all, I problems breathing, is beating fast, skin is blue, my chest not healthy and my mobility poor.'",Chest Changes
"It ' s hard for to breathe. I breathe very and with difficulty. My chest is sunken my abdomen is big. I have too much dioxide in my blood. My lips and nails blue sometimes. My face is different from kids. My wide - set, nose is flat, and my ears are.",Chest Changes
"I have an inappropriate lung, which makes me uncomfortable. I often get pneumonia, I can't breathe. My heart beats fast, my skin is blue. My chest's not well and my mobility is bad.",Chest Changes
'I have a malformation in my gallbladder. It affects my bile production makes me and sick. also have and nausea. Sometimes have jaundice and gallstones. The doctor said it could cause and infection. said might need medication or surgery.',Chest Changes
I ' ve lot and producing. I have a fever and chest. My breathing is shallow rapid. I also hear some crackling sounds my chest. My chest doesn ' t expand well I.,Chest Changes
'Have a defective lung and makes me sick. lung respiratory problems. My heart is fast and my skin blue.',Chest Changes
'Have a lung that normal and it affects my health. I have lung infections and I have challenges breathing. My is fast and is. My is not equal and I have exercise stamina.',Chest Changes
"'I had a of carbon in my blood. and sometimes blue. My face was from the other kids. My were wide, was flat, and my ears were low.'",Chest Changes
'I a lung that is not and it makes me. I have lung infections I have difficulties breathing. is fast and skin is. My chest is not aligned and I have exercise capability.',Chest Changes
My chest pain is and I have a fever. I ' m so hot and I ' ve produced blister. breath is and. Listen to some noise in. chest doesn ' t expand much when.,Chest Changes
"'I had difficulty breathing. I to breathe with difficulty. My chest was serrated and my abdomen was enlarged. had too much carbon dioxide. My lips nails became blue. My face was. My eyes were away, my nose was and my ears were.'",Chest Changes
My breathing very shallow and fast. have a fever and chest pain. I cough and produce thick mucus. some noises my. My chest doesn ' move much when I breathe.,Chest Changes
I a headache and I threw up. Then I felt sharp pain in my and I ' t. I collapsed and had a seizure. The doctor said I have malformation in my lungs. He said it could cause bleeding and. also I might have neurological damage.,Chest Changes
"'I will set my bed upon thy bed, and there shall be heard, and my silver shall be in my belly, and my blood shall be in the midst of the belly; mine eyes shall be upon mine eyes, yea, mine eyes shall be open, and my mouth shall consume away.'",Chest Changes
"'My lungs are bad, I get sick, I get pneumonia all the time, I have problems breathing, my heart is beating fast, my skin is blue, my chest is not healthy and my mobility is poor.'",Chest Changes
My pain is severe I a fever. cough a lot produce sputum. My breathing is shallow and rapid. I some wheezing noises in my. My chest ' expand much when breathe.,Chest Changes
"'Found hard to breathe. I breathed fast and hard. chest was depressed and my abdomen was swollen. had a high of carbon dioxide. My lips and nails turned blue. My face was not normal. My eyes were wide -, nose was flat, and my were.'",Chest Changes
'I have a lung that is not normal and it affects my health. I have lung infections regularly and I have difficulty breathing. My heart is fast and my skin is blue.',Chest Changes
'Have lung that is not normal and it my health. lung infections regularly and I have difficulty. My fast and my blue.',Chest Changes
"I was born with one missing lung, and it affected my life so much, I'm sick of pneumonia, and I have trouble breathing, my heart is always accelerating, my skin is pale and blue, my chest is not the same on both sides, and I feel exhausted very quickly.",Chest Changes
I feel less air in my lungs than usual. I have fever and chest pain. I cough the phlegm and hear whistling sounds when I breathe. My breathing is fast and shallow. My chest doesn't move much when I breathe.,Chest Changes
"'Breathe, I breathe, I breathe, I have difficulty, I have, I have, I have difficulty with chest, and I have alienation. blood contains great amount of carbon dioxide. My lips and my nails are. My face is. My eyes, my eyes, my, my eyes, my nose, my ears, my ears, ears, my ears, my ears,'",Chest Changes
"'My nose is deformed, it affects my breath, and it makes me and shaking. have headaches and nausea. Sometimes have nosebleeds and nasal inflammation. The doctor that it may cause breathing difficulties and. He says may a nasal or surgery.'",Chest Changes
'My chest pain is very bad and I have fever. I cough a lot and produce a thick mucus. My breathing is shallow and fast. I hear whistles in my chest. My chest does not extend much when I breathe.',Chest Changes
"Lungs aren ' t perfect, they my well - being. lungs are so infected, ' re to, they ' fast, ' blue, they ' re, they ' re impatient.",Chest Changes
'Have a that is and it trouble. I have lung often and I have challenges breathing. My heart is high and my skin blue. My chest is not the same I limited exercise endurance.',Chest Changes
