clinical_text,disease
"When was day, didn ' t lodge in it; found my places, with grievous heat, with the shadow of my fury the night; in the time of my rest, that I run like that.",Higher Density
"I ' ve been coughing a lot lately. ' a dry cough, and it doesn ' t bring up phlegm. But it my ache. Sometimes I feel a stabbing pain I breathe in. I also have a fever chills, and sweat at night. I ' ve lost some weight, and I feel and tired.",Higher Density
"I ' ve coughing a lot for a long time. It ' s a dry cough, and it doesn ' t help anything. But it chest hurt a lot. have breathing, and I feel a pressure my chest. It ' s worse when I breathe deeply. feel a sharp pain in chest. also have a fever and chills, and I sweat a lot at night. I ' ve lost some weight, and I feel very ill.",Higher Density
"Chest pain is getting worse. It ' s to breathe, especially I take a deep breath. I like I ' m suffocating. I also have a lot loss, even though I ' m not trying to lose weight. And I ' always cold shivering, when it ' s warm outside. I don ' t have any energy do anything.",Higher Density
"I ' ve this dry cough for a while. It doesn ' t go away, no matter what I do. And it so much. I feel a sharp pain when I inhale. I also sweat lot at night, and I have fever and chills. I miserable.",Higher Density
"'In me is, and am in her down. am full of and arrows. set the her, the bars. In her midst, I take hold of it.'",Higher Density
"I a problem with, I a in. I also a fever, a cough, and hiccups. I have a fluid in my lungs, and ' s called pleural.",Higher Density
"Have a, I chest, and I also have fever, cough, and holes. I fluids in chest, and it ' called pulse pulse.",Higher Density
"Have a weak breathing, and I have in my chest. also have, cough, and hiccups. I have a fluid chest, and it ' called pleural effusion.",Higher Density
"I couldn ' t breathe, I was always out. chest was very painful, it hurt more when I coughed. a constant cough, and it very dry. I was scared what was happening to.",Higher Density
"I ' been feeling for the past days. I a high fever, I feel cold, sweat a lot at night. I have, I hurt my chest when I breathe. I feel like something ' crushing.",Higher Density
"'I have and I chest pains. I cough and I depleted. They oxygen in blood and I have hypoxia, which is hypoxia in my.'",Higher Density
"I also have a cough and I feel exhausted. They checked my blood oxygen and said I had hypoxemia, which is low in oxygen in the blood. It's because of the fluid in my lungs, which is hydrothorax.",Higher Density
"'I and cough for days, and then started to feel short of breath. It was to breathe in, and I had. They me I have pleural effusion.'",Higher Density
"I can't breathe, I feel suffocated, my chest hurts, I cough, I cough. I cough, it hurts, it hurts. I'm worried about what's happening to me.",Higher Density
I feel so and I can hardly breathe. have a constant cough and chest pain. They my and said I have hypoxemia. ' s from fluid that ' my. It ' called hydrothorax.,Higher Density
"Have a with breathing, and I a pain my chest. I also have a, a, and hiccups. have a fluid in my lungs, and ' called pleural effusion.",Higher Density
"It ' s for breathe normally, I always like ' m gasping for air, my chest hurts much, especially when I try to take a, I cough much, and it makes me feel bad, I don ' know what ' s wrong with me.",Higher Density
"I have trouble breathing, and it ' s painful to inhale. I also a fever, a, . me with pleural effusion, which means have fluid in.",Higher Density
"I struggle to breathe, have to quick shallow. I have a lot chest pain, it increases when I cough. I all the, and it ' very bothersome. I don ' t feel well all.",Higher Density
"I was breathing normally, I always felt like I gasping for. My chest hurt a lot, especially when I tried to take a deep breath. I also lot, it me feel. I didn ' know what was wrong with me.",Higher Density
"'I breathing, felt like was suffocating. chest was very, and it throbbed when I coughed. I coughed a lot, and it was very harsh. I was about what was going.'",Higher Density
"'I, chest pain, , and, chest fluids called chest cramps.'",Higher Density
"It ' s hard for me to normally, get short breathing easily, feel tight in my chest, it ' worse when I try to breathe deep, it hurts me much, I have fever and chills too, I sweat too much night, I lose lot of weight, and ' t have an.",Higher Density
"I low, and have a pain my. also have a fever, a cough, and. I have a fluid in lungs, and it ' s pleural effusion.",Higher Density
"Found hard to breathe, I had pant and wheeze. a lot of chest pain, it spiked when I coughed. I coughed all the time, and it. I wasn ' t feeling at all.",Higher Density
"Is very difficult for, and I have breathe fast and lightly. chest hurts worse. cough, it ' annoying. I wish I breathe better.",Higher Density
"I have a very painful dry cough, it makes my chest hurt much, I have breathing, and feel bad my chest, it ' worse when breathe deep, feel stabbing pain in my chest, I also have fever, chills, and sweat so at night, I weight, I feel so bad.",Higher Density
"'I know not, I am thirsty, it is dry: give me water for thirst; I am thirsty, and there is no plague; I shall not rise up, neither shall it be: I have consumed by night and by night.'",Higher Density
"I ' ve coughing a lot for a long time. It ' s a dry cough, and it doesn ' t anything. it makes my chest hurt a lot. have difficulty breathing, and I feel pressure my chest. It ' s worse when breathe in deeply. I feel a sharp pain in my chest. I also have a fever chills, and I sweat a lot at night. I ' ve lost some, I feel very ill.",Higher Density
"Breathing is struggle for me, have lot of in my. I also have a fever, a cough, hiccups. ' s because I pleural effusion, which is fluid the chest.",Higher Density
"'I had hard time breathing, felt like I was smothering. My was very sore, and it burned when I coughed. coughed lot, and was very. was about what was happening me.'",Higher Density
"Breathing is hard for and have chest pain. I have a cough and feel low. They tested oxygen said I have hypoxemia, which is low oxygen in blood. It ' s due to in my lungs, which is hydrothorax.",Higher Density
"I breathing and I have pain. I have a cough and feel depleted. checked blood and said I have hypoxemia, which is oxygen in the. It ' s from the fluid in my lungs, which is hydrothorax.",Higher Density
"' trouble breathing. I feel like I ' choking my chest too, and it when I cough, cough much, and it ' very unpleasant, I ' m worried about what ' s to me.",Higher Density
"I couldn ' t breathe, I was always of breath. My chest was very painful, and it more I coughed. I had a cough, it was dry. I of what was happening me.",Higher Density
"I find it to breathe and I have chest. I also have a and I feel exhausted. They checked my oxygen and said I hypoxemia, which is low oxygen the blood. ' because of the in my, which is hydrothorax.",Higher Density
"'I have been feeling very unwell the past few days. I have a high fever chills, sweat a lot at. have a dry cough that my chest when breathe deeply. It feels like something is pressing on my lungs.'",Higher Density
"I a tough, and I have a pain in my chest. I also a, a cough, and. I a my lungs, and it ' s effusion.",Higher Density
"'I have a cough that is irritating. It my chest a lot. I have difficulty breathing, and feel oppression in my chest. It worse when I breathe deeply. I feel a pain stabbed in chest. I also fever and chills, and I sweat a lot at night. have and I feel very bad.'",Higher Density
"'I have difficulty breathing, chest pain, fever, coughing and hiccups, fluids in my lungs called chest cramps.'",Higher Density
"' been feeling sick for a long time, I have a cough that hurts my chest, it ' s hard to breathe, especially when take a deep breath, I feel so pain in chest, I also have fever and chills, and I sweat so much at night, I weight, and weak and tired.",Higher Density
"I have been short of breath lately, and it hurts when I in deeply. I get fever and a cough too. ' t know what ' with.",Higher Density
"'I have a dry cough that does not disappear. It hurts my chest. It is difficult to breathe, and it hurts more when I breathe deeply. I feel pressure in my chest. I also have fever and chills, and I sweat a lot at night. I have lost weight and I feel very sick.'",Higher Density
"I have respiratory problems and chest pain. I also have a cough and feel beat. They measured my blood oxygen and said I have hypoxemia, which is low in oxygen in the blood. It's because of the fluid in my lungs, which is hydrothorax.",Higher Density
"'As for me, in the night season, in the which I was about to bear; behold, I was a sharp sword in my place: and now I go on my ways, because it was not possible for me.'",Higher Density
"Chest pain is getting worse and I can ' catch my breath. I also feel very fatigued. I cough a, especially at night. They some and out that have hypoxemia, which means not enough in my blood.",Higher Density
"'For, night season, in the which was about to; behold, I was sharp sword in my place: and now I go my ways, because was not for me.'",Higher Density
"I feel awful. I have dry that ' t stop. It makes my hurt so. I can ' t breathe deeply, it causes a lot of pain. I also have a fever chills, and I sweat like crazy at night. I ' ve lost some weight, I sick all the time.",Higher Density
"I terrible, I cough dry, don ' t stop, my chest like hell. I can ' t breathe because it hurts me. have fever and cold, sweating night. I ' a little, and I ' m.",Higher Density
I exhausted and I can barely breathe. have a constant cough and pain. They checked my and said I hypoxemia. It ' that ' in my. It ' s called hydrothorax.,Higher Density
"I was usually having trouble breathing, and I always felt like I was gasping for air, and my chest hurt so much, especially when I tried to take a deep breath, I coughed too much, and it made me feel bad, I didn't know what was wrong with me.",Higher Density
"Is good me that have no, neither have desired the breath, give up spirit to eat. I weary, and I don ' t want to reap, neither do I want to reap, I can ' t make more.",Higher Density
"'Have problems, chest, , coughing and hiccups, in my lungs called chest.'",Higher Density
"Have a breathing, I have pains, also have, cough, and holes, fluid in lungs, and it ' s narcissism.",Higher Density
"I feel very of breath lately, even ' m or lying down. I feel like I can ' get enough air in my lungs. have acute chest pain, especially when cough. I a lot, and it ' s very dry and irritating.",Higher Density
"I've been coughing for a long time, a dry cough, and I can't see a thing, but it hurts my chest, and I'm having problems breathing, and there's pressure on my chest, and deep breaths get worse, and I have severe pain in my chest, and I have fever and cold, and I sweat a lot at night, and I'm a little thin, and I feel very uncomfortable.",Higher Density
"'I was struggling to breathe, I had to breathe fast and shallow, felt a pain in my, it got worse I, coughed all the time, and it was, I wish could breathe.'",Higher Density
"I can ' breathe, I have pain. I cough, I ' m exhausted. They check my blood oxygen, say I deficiency, the oxygen in the is very low. It ' s liquid the lungs, oxygen.",Higher Density
"'I am dismayed and soree. I am full. I am a; for me broken my feet; and they turned me aside. They have made me, and I have not feet.'",Higher Density
"It ' s hard me to and I have lot of chest. I also cough all the time and I feel very tired. told me I have hypoxemia, which oxygen in the blood. It ' s of the fluid in my. call it hydrothorax.",Higher Density
"' breathing I have chest pains. also have cough I ' m tired. They tested my oxygen, they said I have hypoxia, which is hypoxic the blood, because of the fluid in my lungs, which.",Higher Density
"'I will not take of it a long time, nor a the, but I not thirst. But I will stone upon me, and it shall bite me the. But I consider, I bite them.'",Higher Density
"Breathing is very difficult for me and I have chest pain. I also cough a lot and I'm always tired. They said I have low oxygen in my blood, which is called hypoxemia. It's because I have fluid in my lungs, which is called hydrothorax.",Higher Density
"'I had difficulty breathing, I felt like I was choking. My chest was tight, and ached I. I coughed a lot, was very unpleasant. I was happening to me.'",Higher Density
"I breathing, and I oppression in chest. It ' s worse when I breathe deeply. I feel pain stabbed in my chest. I also have fever chills, I sweat a lot at night. I have lost weight very bad.",Higher Density
"I ' ve recently been very, trouble breathing, coughing and my chest. The doctor says I low levels blood, and calls it hypoxia.",Higher Density
"'I watch, was. My was very heavy, so that my lot was heavy on the earth. I saw in exceedingly, and for fear, I am afraid of things.'",Higher Density
"I thought it necessary, that I would keep silence, and commanded that I should not find rest in the night; and that I might be ashamed, if it were possible for me, I wouldn't have known what evil was in me.",Higher Density
"It ' s hard for to breathe normally, always feel like ' gasping for. My chest hurts lot, especially when I try to take a breath. I also cough a lot, and it makes me feel. I don ' t know what ' s with.",Higher Density
"I have tough breathing, and I have a in my chest. I also have a fever, , and. I have a fluid in my lungs, ' effusion.",Higher Density
"I ' m breathless, and chest pains, also fever, cough, and holes, I chest, and it ' s called necrosis.",Higher Density
"I can ' properly, and can ' t breathe. My hurts, cough more. I cough it ' s very dry. ' m afraid of what ' s happening.",Higher Density
"I feel very of breath lately, even when I ' m just sitting or lying down. I like can ' t get enough air in lungs. have acute chest pain, cough. I cough a lot, and it ' s dry and irritating.",Higher Density
"'I difficulty breathing, felt I was choking. My chest very tight, and it ached I. I coughed a lot, and it very unpleasant. was concerned about was happening to.'",Higher Density
"'I have been with me cedar tree, with sorrows. I have given me on my high. I have passed by. I have bars my feet with me. There is a place of me to go.'",Higher Density
"I struggle to breathe, I have to take quick breaths. I have a lot chest, and it increases when I cough. cough all the time, and it ' s very. don ' feel all.",Higher Density
"Breathing is a struggle for, and I have lot pain in my chest. also a fever, a cough, and hiccups. It ' s because have effusion, which fluid chest.",Higher Density
"I have respiratory problems and chest pain. I also a cough and I feel buried. my oxygen I have hypoxemia, which is low in oxygen in the blood. ' s because of fluid lungs, which is hydrothorax.",Higher Density
"Breathing a for, and I have a of pain my chest. also a, a cough, and hiccups. It ' s I have pleural effusion, is fluid in the chest.",Higher Density
"Have a breathing I chest pain. I a and I feel down. They checked oxygen and said I hypoxemia, which is low oxygen in the blood. It ' s from the fluid in my lungs, which is hydrothorax.",Higher Density
"Have a hard breathing, and I have a pain in my. I have a fever, cough, and hiccups. in my, and it ' s called pleural.",Higher Density
"I couldn't breathe well, I had to take quick and shallow breaths. I had a lot of chest pain, and it increased when I coughed. I coughed all the time, and it was very bothersome. I didn't feel well at all.",Higher Density
"I have breathing I chest pain. I also have a cough and I feel. checked blood oxygen and said I, is low oxygen in the blood. It ' s from fluid in my lungs, which is hydrothorax.",Higher Density
"I'm struggling to breathe, my chest hurts. I cough, I'm tired. They test my blood oxygen, they say I have a lack of oxygen, the amount of oxygen in my blood is very low. It's because I have liquid in my lungs, hydrogen oxygen.",Higher Density
"I have difficulty breathing, and I a pain my. I have a fever, cough, hiccups. I have fluid in lungs, it ' called pleural effusion.",Higher Density
"'I trouble breathing, and I have chest pains. also have cough I feel. They tested oxygen in my and said have oxygen deficiency, which is oxygen blood.'",Higher Density
"I hard breathe, I had to and wheeze. I lot of chest pain, and it spiked when coughed. coughed all time, and it was very irritating. I wasn ' t well at all.",Higher Density
I've been very tired lately and I'm having trouble breathing. Sometimes I cough so hard that it hurts my chest. The doctor said I had a low level of oxygen in my blood. He called it hypoxemia.,Higher Density
"I it hard to, have pant and wheeze. I feel a lot chest pain, it spikes when cough. cough all the time, and it ' s very. ' m not feeling well at all.",Higher Density
"I problems breathing and I have chest pain. also have a cough and I beat. They my blood and said I have, is low oxygen in the. It ' s because of the my lungs, which is hydrothorax.",Higher Density
"It ' s for me to breathe normally, I always feel like I ' m gasping for air. My chest hurts a lot, especially when I try to take. I, and makes me feel worse. I don ' t what ' s wrong with me.",Higher Density
"'I have problems breathing, pains in my chest, fever, coughing and hiccups, fluids in my lungs called chest cramps.'",Higher Density
"Breathing is hard for me have. also have a cough and I feel low. They tested my blood and said I have hypoxemia, which is low oxygen the blood. It ' due to the fluid lungs, which is hydrothorax.",Higher Density
"'Had and a cough for a few days, and I started feel breath. It painful to breathe in, and I had hiccups. me I have pleural effusion.'",Higher Density
"Have issues breathing and I have chest pain. also have cough and feel sapped. They blood oxygen and said I have hypoxemia, which is low oxygen in the blood. It ' s of the fluid in my, is hydrothorax.",Higher Density
"'I had trouble breathing, I felt like was suffocating. My very sore, and throbbed when coughed. coughed a lot, and it was. I was about what was on with me.'",Higher Density
"I have difficulty breathing, and I have pain in my chest. I also have fever, cough and hiccups. I have fluid in my lungs, and it's called pleural effusion.",Higher Density
"Have, and I in my. I also fever, and. I have fluid in my lungs, and it ' s called pleural effusion.",Higher Density
"My chest is getting worse. It ' s hard to breathe, especially when I take a deep. I feel I '. I also have a of loss, though I ' m not trying to lose weight. And I ' m always cold and shivering, even when it ' s warm. I don ' t have energy to do anything.",Higher Density
"I can ' t breathe well and I have chest. I also a cough I ' m very. They tested my and said I have, is low in the blood. It ' s because of the fluid in my lungs, hydrothorax.",Higher Density
"It ' s hard for me to breathe and I a lot of chest pain. I cough all the and very tired. They I have hypoxemia, which is low in oxygen in the blood. It ' s fluid my lungs. They it hydrothorax.",Higher Density
"I've been coughing a lot lately. It's a dry cough, and it doesn't cause any fluff to rise. But it hurts my chest. Sometimes I feel a stabbed pain when I breathe. I also have fever and chills, and I sweat buckets at night. I've lost weight, and I feel weak and tired.",Higher Density
"I have a hard and I have chest pain. I a cough and feel worn out. They checked blood oxygen and said I have hypoxemia, which low oxygen in the blood. ' from the fluid in my lungs, which hydrothorax.",Higher Density
"Can ' breathe, my hurts, I fever cough.",Higher Density
"'I have short breathing and chest pain, and I also have fever, cough, and hiccups.'",Higher Density
"I ' had this dry for a while now. It doesn ' t go away, no matter what I do. And it much my chest. Sometimes feel acute pain when. I also sweat a at night, and I have fever chills. I feel unhappy.",Higher Density
"I have bad breath, and I a in my. I also have a fever, a, and hiccups. I a fluid my, and it ' s called.",Higher Density
"I find it difficult to, have breathe. I feel lot chest, I cough, I, I cough, I ' m angry. sick.",Higher Density
"'There is a day, a stone, and a wall, and in it is polluted; in the midst of it have I slain with my blood, and I bear with my blood: and it saith, It is bloody on my face; he shall eat up the blood of men, and it shall be filled with the blood of men.'",Higher Density
"Breathing ' s hard me, and I have chest pain, and I also have I feel like I ' m. They tested my oxygen, and they said I have oxygen deficiency, is low oxygen the blood, because the in my lungs, which is hydrothrax.",Higher Density
"'I breathing, pain, fever, coughing and, are blood - filled the, which is.'",Higher Density
"I a shortness of, and a chest. I have a fever, a cough, and. It ' s a called, where there is the chest cavity.",Higher Density
"'I breathing, , fever, coughing and hiccups, in my called cramps.'",Higher Density
"'I gave my heart toward the angel, and the ark [shall be] for the service that was in it, or that the ark might be carrying up to it; but I said, I kept silence in my heart; and this was my flesh.'",Higher Density
"'I am black as a fire: I am not hot: I will cast out my lot, that cast lots them, they not the price the wilderness: if I said, I will cast lots for out, have known any.'",Higher Density
"Breathing is very difficult for me, and I have to breathe fast and lightly. My chest hurts and coughs worse. I cough, it's annoying. I wish I could breathe better.",Higher Density
"'Breathing is difficult for me, I lot of chest. also cough lot and a high temperature. doctor said have pleural.'",Higher Density
"I have issues breathing and I have chest pain. I also have a cough and I feel sapped. They measured my blood oxygen and said I have hypoxemia, which is low oxygen in the blood. It's because of the fluid in my lungs, which is hydrothorax.",Higher Density
"'I suffer, and I thought it much, as it was in my power; and my ark was very great: if I knew it, then it was wearied me if I faint, and I felt it.'",Higher Density
"'I had a very painful cough, which made my chest sore, and I had a hard breath, tight chest, hard breath, hard breath, tight body, hard breath, pain in the chest, fever and cold, and a lot of sweat at night. I lost a little bit of weight, and I felt bad.'",Higher Density
"I ' t breathe, I have to breathe quickly and. I have lot chest pains and increase. I cough when I, I cough. I ' in of trouble. don ' t feel well.",Higher Density
"Have a shortness of, and a chest. also have a, a cough, and hiccups. It ' condition called, where there is fluid in the chest cavity.",Higher Density
"Breathing hard for me and I chest. I also a cough and I feel low. They tested my blood oxygen I have, is low in blood. It ' s due to the fluid in my lungs, which is hydrothorax.",Higher Density
"Find it hard to I have chest pain. I also a cough I feel. They my blood oxygen and said I have hypoxemia, which is oxygen in the blood. It ' s because fluid in my lungs, which is hydrothorax.",Higher Density
"Struggle to breathe and I chest pain. I also have a cough and feel tired. They tested blood oxygen and said hypoxemia, which is low in the blood. ' s due the in my lungs, which is hydrothorax.",Higher Density
"I have a cough that doesn ' t disappear, it my chest, it ' s hard to breathe, hurts more when breathe, it ' s in my, and have fever and cold, and I sweat a lot night, and ' m a little thin, and feel very uncomfortable.",Higher Density
"'I have been feeling unwell for the past few days. high fever and, and sweat a lot at night. I also have a dry cough that hurts my chest when breathe in deeply. It feels something is my lungs.'",Higher Density
"'I difficulty breathing, I like I was choking. chest tight, and ached I coughed. coughed lot, and it was very unpleasant. I was concerned about what was happening to.'",Higher Density
"'I know evil, and I will divide into a of bread in my hand; and will see my commandments, and the in hand. I will see is good or. I will watch over my belly, I will seek to hunt it.'",Higher Density
"I have breathing, I have pain, I have fever, ,, I have fluids in, and ' s necrosis.",Higher Density
"I problems breathing and I chest pain. also have cough I feel beat. They measured my blood oxygen and said I have hypoxemia, which is low in blood. It ' s because of the in lungs, is hydrothorax.",Higher Density
"I have a bad breath, I a pain in my. also have fever, cough, and. I have in my chest, and it ' s called pleural.",Higher Density
"Have a breathing, feel like I ' m drowning. My is very heavy, and it stings when I cough. I cough a, and it ' s very painful. ' m what ' s going me.",Higher Density
"Breathing is very for, I have to breathe quickly shallow. I feel a lot of pain my chest, and it worse when I cough. I cough all time, and it ' s. I wish breathe better.",Higher Density
"I a bad breath, have a pain in my chest. also have, , and hiccups. I have a fluid in my chest, and it ' called pleural.",Higher Density
"Is so hard for me, I have to breathe and. I feel much pain in my chest, it gets worse when I cough the time, and it ' annoying. I I could breathe.",Higher Density
"I have a dry cough that is very troublesome. It makes my chest hurt a lot. have problems breathing, and I feel a tightness in my chest. It ' s worse when I breathe in deeply. I feel a stabbing pain my chest. also have a and chills, I sweat lot night. I ' lost some, and feel very bad.",Higher Density
"I feel terrible, I cough dry, I don't stop, my chest hurts like hell. I can't breathe because it hurts me. I have fever and cold, sweating like crazy at night. I'm a little thin, and I'm sick.",Higher Density
"Have a dry cough that is very annoying. It makes my chest hurt a lot. I have breathing, I feel a tightness in my chest. It ' s worse when I breathe in. I feel stabbing pain my chest. I also have a and chills, and I sweat a lot at. I ' ve lost some weight, and I very unwell.",Higher Density
"I ' m exhausted, ' having trouble. I cough, pain in my chest. They check my blood, they I ' m anaerobic. It ' s coming out of in the. ' s called the throat.",Higher Density
"I have a dry is very painful. It makes my chest hurt lot. I have trouble breathing, and I feel a tightness my chest. It ' s worse when I breathe in deeply. I feel a pain in my chest. I also have a fever and chills, and I sweat a at. I ' lost some weight, and I very.",Higher Density
"I've been coughing a lot for a long time. It's a dry cough, and it doesn't help anything. But it makes my chest hurt a lot. I have difficulty breathing, and I feel a pressure in my chest. It's worse when I breathe in deeply. I feel a sharp pain in my chest. I also have a fever and chills, and I sweat a lot at night. I've lost some weight, and I feel very ill.",Higher Density
"Have and I have chest pain. I have a cough I feel sapped. They measured my oxygen and said I have hypoxemia, which is low oxygen in the. ' s because of the fluid my lungs, which is hydrothorax.",Higher Density
I ' ve been very lately and ' trouble breathing. Sometimes I so hard that it hurts my chest. The doctor said had a low level oxygen in blood. He it.,Higher Density
"Have a cough that is very irritating. It makes my chest hurt. I have trouble breathing, and I feel a my chest. It ' s worse I breathe in deeply. I feel a pain in my chest. I also have a fever and chills, and I sweat a lot at night. I ' ve some weight, and I very unwell.",Higher Density
"I ' m having trouble breathing and I pain in my chest. I also a and I fatigued. They did some blood tests and said I have hypoxemia, which is low oxygen in the blood. It ' due to the lungs, is.",Higher Density
"Breathing is tough for me and I have. I also have a cough I feel spent. They tested blood oxygen and said I have hypoxemia, which is oxygen in. It ' s to the in lungs, which is hydrothorax.",Higher Density
"I can ' properly, I ' m always breath. My chest is very painful, and it hurts when I cough. have a constant cough, and it ' s very. I ' m of what ' s me.",Higher Density
"I struggle to breathe I chest pain. I also have a cough and I feel tired. They tested my blood oxygen and said I hypoxemia, low oxygen in blood. It ' s due to fluid my, which hydrothorax.",Higher Density
"I ' had this dry cough for a long time. It ' get, and makes my chest hurt. It ' s hard to breathe, and it feels something is pushing on chest. hurts more when I breathe in deeply. I also a and chills, and I sweat a lot at night. I ' ve lost some weight, and I feel very ill.",Higher Density
"It ' hard for to breathe normally, I feel like I ' m gasping air. My chest hurts a lot, especially when I try take a breath. I cough a, and it makes me feel worse. I don ' t what ' s wrong with.",Higher Density
"I have breathing and I have pain. also have a cough and I feel weak. They measured my blood and said I hypoxemia, which low in oxygen in the blood. ' s because of the fluid my, is hydrothorax.",Higher Density
"I ' m having a problem breathing, and I feel like '. My chest is, and I when I cough. I cough when cough. cough lot. cough lot.",Higher Density
"I have issues and I chest pain. I have cough and I feel sapped. They my oxygen and said I have hypoxemia, which is low oxygen the blood. It ' s because of in my, which is hydrothorax.",Higher Density
"'I have dry cough that is very irritating. It hurts my chest a lot. I have difficulty breathing, I feel in my chest. It worse when breathe. I feel a pain stabbed in my chest. I also and chills, I sweat a at night. I have lost weight and I feel very bad.'",Higher Density
"'Had a problem breathing, I felt like was drowning. My chest was very heavy, it stung when coughed. coughed a lot, and was painful. I afraid of what going on with me.'",Higher Density
"I have weak breathing, and I a pain in chest. I also have fever, cough, and hiccups. I have a fluid in my chest, ' called.",Higher Density
"Have a bad breath, and I have pain in. I have a fever, a cough, hiccups. I have fluid my chest, and ' s pleural effusion.",Higher Density
"Is very difficult for me and I have chest pain. cough lot and I ' m always tired. They said have low in my blood, which is called. It ' s because have fluid my lungs, which is hydrothorax.",Higher Density
"'I said, I shall find any thing worthy of, or that I shall say, Shall a fish in my hand, fish is in my hand? and they shall say, No; but they shall away my life, shall weep it.'",Higher Density
"'Breathing is for, and I have a of chest. I cough a lot and have a. said I pleural effusion.'",Higher Density
"Is very for me and I have chest pain. I also cough lot and I ' m always tired. They say I have low level oxygen in my, which is hypoxemia. It ' because I fluid in my lungs, which is called.",Higher Density
"'I difficulty breathing and I a chest pain. I a cough and feel drained. They blood oxygen and I have hypoxemia, which low in oxygen in the blood. It is due to the fluid in my lungs, which hydrothorax.'",Higher Density
"I have a hard time breathing and chest. also have a cough and I feel worn out. They my blood and said have hypoxemia, which low in the blood. It ' s from the in my lungs, which is hydrothorax.",Higher Density
"While was a child, a little while, and thirsty, I saw; but I held up, and didn ' t. I doors, and I bore them.",Higher Density
"' s to breathe normally, and I feel sharp pain in my. also hiccups and a fever. think I have fluid in lungs.",Higher Density
"I ' ve had this dry cough for while. doesn ' t go away, matter what I do. And makes hurt so much. Sometimes I feel a sharp pain when I inhale. also sweat a lot at, and I have a fever and chills. I miserable.",Higher Density
"I ' m having breathing and I have pain in my chest. I also have a cough I feel fatigued. They did tests and said I have hypoxemia, low oxygen in the blood. ' s due to the fluid my lungs, is.",Higher Density
"Is hard for me and have in my chest. I also have cough and I ' fatigued. They checked blood and said I hypoxemia, which low oxygen in blood. It ' s from fluid in my lungs, which is hydrothorax.",Higher Density
I ' ve been tired lately and I ' having trouble breathing. cough so hard that it hurts chest. The doctor said had a level of oxygen in blood. He hypoxemia.,Higher Density
"'I, chest, , cough, holes, fluids in, called pulse pulse.'",Higher Density
"I have difficulty and I in my chest. It ' worse when I deeply. I feel in my chest. also have fever and chills, and sweat a lot at night. I lost weight and feel very sick.",Higher Density
"I ' been a for a long time. It ' a dry cough, it doesn ' t help anything. But it makes my chest lot. I have breathing, and I feel a pressure in my chest. It ' worse when I breathe in deeply. I feel a sharp pain in my chest. I also have a fever and chills, and I sweat a lot at night. ' ve lost some weight, and I feel very ill.",Higher Density
"Have a breath, and I have a pain in my. I also have a fever, cough, and hiccups. I have a fluid in my, ' called.",Higher Density
"I couldn ' t breathe properly, I out of breath. My chest, and it hurt when I coughed. I a constant cough, and was very. was scared of what was happening to me.",Higher Density
"'I hardly breathe, and it so much in. also have fever, cough, . I have pleural effusion, which is when is fluid in the lungs.'",Higher Density
"Have feeling of breath lately, and it hurts when I in deeply. Sometimes I a fever and a cough too. I don ' t know ' s wrong.",Higher Density
"I have hard breathing, and I a my chest. I also have, a, and hiccups. I have fluid in my chest, and it ' s effusion.",Higher Density
"I have difficulty breathing, I feel like ' m. My chest very, and it I cough. I cough a lot, and it ' s unpleasant. ' m about what ' happening to me.",Higher Density
"'I low breathing, ,, coughing and, fluids lungs called chest cramps.'",Higher Density
"I struggle to breathe, I have to take quick and shallow breaths. I have a lot of chest pain, and it increases when I cough. I cough all the time, and it's very bothersome. I don't feel well at all.",Higher Density
"' short of breath, I a chest pain. I have a fever, , and hiccups. I have a fluid chest, and it ' called pleural effusion.",Higher Density
"I couldn ' t breathe properly, I was always of breath. My was very painful, it more when I coughed. a constant, it was very dry. I was afraid what happening to me.",Higher Density
"Breathing is very difficult me, breathe fast and lightly. My hurts and. I cough, it '. I wish I could breathe better.",Higher Density
"I can ' t breathe, I chest pain. I cough, ' m tired. They blood oxygen, they say have a lack of oxygen, and of oxygen in the is low. It ' s a liquid from lungs, water throat.",Higher Density
"I have a hard breath, and I have chest pain, and I also have fever, cough, and holes. I have fluids in my chest, and it's called pulse pulse.",Higher Density
"'I, I pray. My is. It is dry. If I devour it, will kindle it on. I am pressed with it. My heart is.'",Higher Density
"I have a cough that is very painful. It makes my chest hurt a lot. I have trouble breathing, and I feel tightness chest. It ' s worse when breathe in deeply. I feel stabbing pain in my chest. I also have a and chills, and I sweat a at night. ' ve lost some weight, I feel very bad.",Higher Density
"I had a fever and a cough for a few days, and then I started to feel short of breath. It was painful to breathe in, and I had hiccups. They told me I have pleural effusion.",Higher Density
"Have breathing I have chest pain. I also have a cough and feel sapped. They measured my blood and said I hypoxemia, is low oxygen in the blood. It ' s of fluid my lungs, which is hydrothorax.",Higher Density
"Is a struggle for me, and have a of pain my chest. I also have a, cough and hiccups. It ' because have pleural, which is in my chest.",Higher Density
"'I in distress, and it was so, I could bear the of the covenant, my mother bore the ark grievous. My with me, very heavy. It was in me when I came there.'",Higher Density
"I breath, and have a pain, and I a fever, , and holes, and I in my chest, and it ' s called narcissism.",Higher Density
"I can ' t breathe well and I have chest pain. I have a cough and ' m. tested my blood said I have, which is low oxygen in blood. It ' s because the fluid in my lungs, which is hydrothorax.",Higher Density
"'In me is, I her down. I am full arrows. I set the heavens on her, and bars of it. In her, take hold of it.'",Higher Density
