clinical_text,disease
I feel terrible in. It ' s. also vomit.,Lower Density
"My pain is sharp and it when I breathe in. I have shortness of breath and bluish. I ' m and my breathing are rapid. I also a dry, hacking cough.",Lower Density
"'I have get when try breathe it, and I also have short, colored skin, fatigue, quick breathing, , dry cough,.'",Lower Density
"My chest pain is sharp and stabbing and it gets when I breathe, have breathing and blue skin, ' m so tired and and my is, and I also have dry cough my.",Lower Density
I have a complication in breathing. I have a cough that creates phlegm. I have insufficient energy. I have frequent chest infections. My chest is round and big.,Lower Density
"I don't feel well. My stomach hurts, it hurts, I vomit and I have constipation. My stomach is sick, I have a fever and a heartbeat, I feel low blood pressure, I panic.",Lower Density
There ' s wrong my tummy. It a lot. I and I a lot. My tummy is big and tight. I ' m hot and my heart fast. I feel shaky. I don ' t like this.,Lower Density
"'I have a puncture pain in my, under the cane, that I was running, a in, that I had difficulty.'",Lower Density
Have a terrible pain in my stomach. It ' s a stabbed. also have vomiting and diarrhea. My belly is and hard. fever a fast heart rate. feel low blood. I ' m.,Lower Density
'I a sharp pain my that got worse when I breathed in. I was short of breath and my skin bluish. I felt fatigued and my heartbeat were rapid. I had dry.',Lower Density
It's been there a long time. It doesn't go away. It makes me tired and weak.,Lower Density
"'I was a, and I passed by them City, I laid down the: I up the doors poor, and founded them; I was filled with gold, and a of gold around them.'",Lower Density
'I a sharp pain in my chest that worse when I breathed. I was short breath my skin was bluish. I felt very fatigued and and rapid. I also had a cough.',Lower Density
"'Have a sharp, chest that worsens I try to breath in. I also shortness of, bluish skin, fatigue, rapid breathing and heartbeat, a dry,.'",Lower Density
'Felt a sudden and acute pain in my got worse when I tried to breathe. I also felt of and my was. very tired and breathing and heartbeat were fast.',Lower Density
"'In the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the chest, in the'",Lower Density
I ' ve a pain my belly. ' s a stabbing. I also vomiting and. My belly swollen and hard. I have a fever and a fast heart rate. I feel low blood pressure. ' m.,Lower Density
'I have breathing. I have a cough that makes me out the. have endurance. I regular infections chest. My chest is swollen round.',Lower Density
"I have a pain in my chest, and I can't breathe. I'm not breathing well, my skin is blue. I'm very tired, my heart and breathing fast. I'm coughing.",Lower Density
'Had sudden chest pain below the sternum. It very severe sharp. felt like was. I also had a.',Lower Density
'There sudden sharp pain my chest that hard to breathe. I felt like I suffocating and my skin was blue. I also a fast heartbeat a fatigue. I had a cough.',Lower Density
"My stomach hurts, my stomach hurts, my stomach vomits and constipation, my stomach gets sick, my fevers, my heart beats fast, my blood pressure is low, I'm nervous.",Lower Density
'I have a in breathing. I have phlegm discharge. I have energy. I have frequent infections. chest is round.',Lower Density
'Have a malfunction in breathing. I have a cough produces phlegm. I minimal energy. I chest. large round.',Lower Density
"I a in my chest, just below. It suddenly when I lifting some boxes. feel like can ' t take a deep breath.",Lower Density
"I have a bad stomach pain, ' s a kidnapper pain, I have and catching, my is and it, I fever a rapid heart rate, I feel low blood pressure, ' m scared.",Lower Density
I can't breathe. Coughs cause blood sugar. I'm not strong enough.,Lower Density
'I had a sudden chest pain below sternum. It sharp and. felt was. I also had a.',Lower Density
I a severe pain below the. a knife in my. I couldn ' breathe properly. dizzy and faint.,Lower Density
"'For evil is come unto me; I have taken away my soul from me; it came to pass, and I was not. I laded my ark, and I felt it:'",Lower Density
I have a terrible pain abdomen. It ' s a stabbed. also have vomiting and diarrhea. My abdomen and bad. I have and a fast rate. I low blood pressure. I ' m.,Lower Density
"' s a beating pain my chest, under my. It started after I fell. I ' having trouble. ' s like something me on my chest.",Lower Density
"' ve been really tired, I have that produces a of phlegm. Sometimes I feel bad breathing even when I don ' t do anything hard. My chest looks bigger than usual, like.",Lower Density
"It cough, then I felt stab wound in my. couldn ' t properly, my was. I noticed my skin was blue, and I felt weak.",Lower Density
"I feel a cramping pain chest, under the. It has been a weeks. doesn ' t get better. me nauseous and.",Lower Density
I have a hindrance in breathing. I have a cough that forms phlegm. I have inadequate energy. I have frequent chest infections. My chest is round and large.,Lower Density
'I had a onset below the sternum. It very intense and sharp. felt I was attack. I also had difficulty breathing.',Lower Density
'Have a knife pain chest the sternum. It came out of nowhere. hurts when I breathe in or. I like have a hole in my.',Lower Density
Have a lot of discomfort in my stomach. It ' s acute pain. I also nausea and vomiting. belly is swollen and sensitive. have fever and a rate. I blood pressure. ' m.,Lower Density
'I had a lot of chest pains under my chest yesterday.',Lower Density
There's a stabbing pain in my chest that makes it hard to breathe in. I feel short of breath and my skin is blue. I'm very tired and my heart and breathing are fast. I have a hacking cough too.,Lower Density
"'Have a stabbing pain worsens when I try to in. I also have shortness of breath, bluish, fatigue, breathing heartbeat, and, cough.'",Lower Density
My abdomen hurts so much. It feels like someone stabbing me with a knife. I or drink. I can hardly because of the bloating. I ' m also very and. My pulse is racing and I feel. Something is seriously wrong with.,Lower Density
'I impairment in breathing. I have cough that leads to. I have poor energy. I recurrent chest. is and round.',Lower Density
There ' a stabbing pain that makes it hard to breathe. I feel short breath and my skin is. I ' m very and my heart and are fast. I have hacking cough too.,Lower Density
I'm very tired and my breathing and heartbeat are fast. I also have a dry and pirating cough.,Lower Density
"'There is a vessel under ark, there is little way it: let me, I pray thee, and will not go; for I am weary, and I become, be weak, and faint.'",Lower Density
I ' m experiencing a of discomfort in belly. ' s a sharp pain. I also have and vomiting. My belly and sensitive. I a fever and a fast heart. I feel low pressure. ' m concerned.,Lower Density
"'Have sharp, stabbing chest pain that worsens when try to breath in. I also shortness breath, skin, , breathing and heartbeat, dry, hacking cough.'",Lower Density
"'I daggering chest pain that gets worse I try to in it. I also have of breath, bluish skin, tiredness, heartbeat, and a dry and pirating.'",Lower Density
"'Feel oppression chest, under my breast. has persistent for a few. does not seem to improve. makes me and whistle.'",Lower Density
'I difficulty breathing. I have a productive cough. I extremely. I recurrent chest. My chest.',Lower Density
'I had acute in chest got worse when breathed. I was running breath and my skin was bluish. I felt very tired my and were fast.',Lower Density
I ' m feeling very sick. I a lot pain in. ' a burning pain. I also have vomiting constipation. My stomach distended and hard. I have a fever and a fast heart rate. feel blood pressure. I ' m nervous.,Lower Density
'I a breathing issue. I have a cough that causes up phlegm. have low energy. frequent chest infections. chest big and.',Lower Density
'Had a of pains under my chest yesterday.',Lower Density
'Have problem. have a cough that makes me cough. I little. I have frequent infections chest. My is large and round.',Lower Density
"Am in many, in the midst of body there is; I have to rest, and don ' t: therefore I am thirsty, and no rest.",Lower Density
'I difficulty breathing. I have cough. fatigued. have recurrent chest infections. My chest swollen and.',Lower Density
'I have trouble breathing. a phlegmy cough. I am tired. get infections lot. chest is round.',Lower Density
'Had pain below the sternum. was very and sharp. I felt like I was. I also a low.',Lower Density
I ' breathe. I the phlegm. I ' m very tired. have frequent chest. shaped like barrel.,Lower Density
'I acute pain my chest that got worse when I breathed in. out of breath and skin was bluish. felt and my breathing and heartbeat were.',Lower Density
'I have a in. I have a cough that triggers. have energy. I repeated chest. My chest is round.',Lower Density
"'Have respiratory defect, I have a that discharge, I have low, I have repeated chest injuries, is and.'",Lower Density
"I ' ve been really tired lately, and I have that a lot of phlegm. Sometimes I bad breathing when I don ' t do anything hard. chest looks bigger than usual, a.",Lower Density
"My chest pain sharp and stabbing worsens when breathe. shortness breath and bluish skin. I ' m very fatigued and my breathing heartbeat are rapid. I also have a dry, cough.",Lower Density
"Have sharp pain in chest, the sternum. It started suddenly when I was some heavy boxes. I like I ' t take breath.",Lower Density
"'I have a pain that worsens I try to breath. shortness breath, bluish, fatigue, rapid breathing and heartbeat, and a dry, cough.'",Lower Density
I ' m having trouble breathing. ' ve got a poulmons. ' m constantly tired. I ' m.,Lower Density
'Had a sudden pain below sternum. very and. felt like I was suffocating. I also had rapid.',Lower Density
'I a challenge breathing. have a cough that leads to production of. have. I common chest infections.',Lower Density
I suffer terrible pain in my. It ' s a sensation. I can ' t hold anything. even vomit water. My abdomen is and hard. have and a fast heart. feel low blood pressure. I ' m afraid.,Lower Density
'I defect breathing. have a cough phlegm discharge. I have energy. I have frequent infections. My is inflated and.',Lower Density
"I feel so, I have much in my abdomen, it didn ' t burn, I vomiting and catching, my abdomen injured, I have fever and a rapid of blow, I feel low pressure, I panic.",Lower Density
"There a tenderness in chest, under the breastbone. been present for a months. It ' t. makes lose appetite and.",Lower Density
I have horrible pain my belly. It ' s a cramping. I also have vomiting and diarrhea. belly is sensitive. I have a and a fast heart. I low pressure. I ' m anxious.,Lower Density
"I have a stomach pain, it ' s a, I also vomiting and catching, my stomach is magnified it hurts, I a and a rapid heart rate, low blood pressure, I ' m.",Lower Density
"'I a sharp, stabbing when I try to breath. I also have of breath, bluish skin, , rapid breathing heartbeat, and a dry, cough.'",Lower Density
"'I felt a sudden pain my chest that got worse tried to in. I felt of breath and my skin was blue. I was very fatigued and my breathing heartbeat fast. I had dry, hacking cough as well.'",Lower Density
I ' ve breathing. ' ve cough causes album. I ' limited energy.,Lower Density
"I have a severe pain in my chest, right down the cane, which suddenly began when I was carrying some heavy boxes, feeling like I couldn't take a deep breath.",Lower Density
'I. I a phlegmy cough. am always tired. I get a lot. is round and big.',Lower Density
"It's hard for me to breathe normally. I'm inhaled with any effort, and sometimes even at rest. I also catch chest infections easily. I have a lot of fatigue and a persistent cough with phlegm. My chest is enlarged and round.",Lower Density
"'Had severe chest got worse when was breathing, short breathing and my skin was wet, I intense stress, breathing and my was fast, and I had dry cough.'",Lower Density
I have trouble breathing. I have a phlegmy cough. I am always tired. I get chest infections a lot. My chest is round and big.,Lower Density
"'And ark is waxed, yea, and my faileth: I have given up the ghost, and there no in me: my bowels are full flesh, and my flesh faint, my.'",Lower Density
"'I have sharp, chest worsens when I try to in. also have shortness of breath, bluish skin, fatigue, rapid, and a dry, cough.'",Lower Density
"Is very, I have chronic cough with phlegm production, I ' m all time, I ' to chest, my chest looks a it feels tight.",Lower Density
I ' m feeling very unwell. a lot of pain in my abdomen. ' s a stabbing pain. I have vomiting and diarrhea. My is swollen and tender. I a fever and fast heart. I low pressure. I ' m anxious.,Lower Density
"'I am afraid of the, my belly is in belly; afraid, I am afraid: I caused sorrow mourn, my belly is filled with burning: I consumed bowels, I have no breath at all in mine heart.'",Lower Density
'Is difficult for. have a that raises phlegm. I have no energy. I chest infections. My chest round.',Lower Density
"I have severe chest pains that worse when I. .. short breathing, .. . and ' m too tired, and my heart breath is. .. and I also a dry cough a hacker.",Lower Density
"'Have respiratory disorder, leads to, inadequate, frequent chest infections, large and circular.'",Lower Density
"Started with dry cough and then I felt stabbing pain my chest, and I couldn ' t breathe properly and my was accelerating, noticed that was turning blue and felt.",Lower Density
"'I acute daggering chest pain that gets worse when I try to in. also have of breath, bluish, tiredness, rapid heartbeat, and a and pirating cough.'",Lower Density
'Have a with breathing. I cough that makes out phlegm. stamina. I have regular infections. My chest is inflated and round.',Lower Density
"'I am mad for my, when I am; my spirit faileth, my: there is a little while, and I there is little, there is none else, and I consumed.'",Lower Density
"I have terrible abdominal pain, it ' like a cramp, I also vomiting, my abdomen is swollen, have a fever an acceleration in the heart, I ' m, ' m worried.",Lower Density
I have a breathing problem. I have a cough with mine. I'm always tired.,Lower Density
'I a lot of under my chest.',Lower Density
"I feel tightness in my chest, under the breastbone. has persistent for hours. It ' t seem improve. me cough wheeze.",Lower Density
'Have trouble in breathing. have that phlegm. I have energy. I frequent infections. My chest is round and expanded.',Lower Density
I have a in abdomen. ' s a cramping pain. I also have and diarrhea. My is bloated and sensitive. I fever and a fast heart rate. feel low blood. I ' m frightened.,Lower Density
"'Have a sharp, chest pain that when I try to breath. also have shortness of, , fatigue, rapid breathing and heartbeat, dry, hacking cough.'",Lower Density
Have a sharp in my gets worse when I breathe in. I ' m short of breath my skin is blue. I ' m very tired and my and breathing are. I have cough that ' s dry and.,Lower Density
"I ' ve been chest for a few, just breast, and it gets worse when I cough or, it ' s air stuck in my chest.",Lower Density
It with a dry cough and I felt a stabbing pain in chest. I ' breathe properly and my heart was. I skin turning blue and I very weak.,Lower Density
"'I had a sudden under the, which was very and acute, and I felt I was a heart attack, and I difficulty.'",Lower Density
"'I have sharp, stabbing pain that I to breath in. I also shortness of breath, bluish skin, , rapid breathing and, and dry, cough.'",Lower Density
"I feel in my chest, under the breastbone. has been there couple of days. doesn ' seem to go away. makes me feel short of.",Lower Density
'I have a hindrance in breathing. a cough that phlegm. I energy. I chest infections. chest and large.',Lower Density
'I had a of chest pain below the. It was very and. felt like I having a attack. I had breathing.',Lower Density
"'Is a throbbing pain in chest, the breastbone. It started after fell from my. have trouble. feels like something is on chest.'",Lower Density
I have a disturbance in breathing. I have a cough that generates phlegm. I have scarce energy. I have frequent chest infections. My chest is big and round.,Lower Density
'I have impairment breathing. have a cough that to phlegm secretion. I poor energy. I have recurrent. is enlarged round.',Lower Density
"'There was on ark, and pain in heart; I in, and I, and behold, my sorrow was on my head. I trouble, behold, it was into the ark.'",Lower Density
"'I feeling fine until I had chest pains, and it worse when tried to breathe, felt shortness of breath and extreme exhaustion, and my skin looked and I was up a lot.'",Lower Density
It a dry cough then a pain in. couldn ' t breathe properly and my heart was racing. I noticed my skin was turning blue and I felt weak.,Lower Density
"'I remember, and because of. I have healed, as an old. am weak in my heart, and I weak, and; I weak, Make my heart faint.'",Lower Density
It started with a and then I felt a stabbing pain in chest. I ' t breathe properly and my heart. I was turning and I felt very weak.,Lower Density
'Had a sharp pain in my chest that got breathed in. I was short of and my was bluish. felt very and my heartbeat were rapid. I also had a dry cough.',Lower Density
I have a sharp chest pain that gets when breathe in. I ' m short of breath and my skin blue. I ' m tired and my and breathing. I also have a ' s dry hacking.,Lower Density
'Struggle breathe. I up. am very fatigued. I have frequent infections. My barrel - shaped.',Lower Density
I feel like someone is stabbing. I ' t my back and my skin is blue. I ' heart is beating. I also have a cough that won ' t disappear.,Lower Density
"I'm having respiratory problems, I'm coughing with blood sugar, I'm not strong enough, I often have chest infections, and my chest is round and big.",Lower Density
Have abdominal pain. ' pain. I also vomiting and diarrhea.,Lower Density
'Have a. I a cough that produces phlegm. have minimal energy. have regular chest infections. My is round.',Lower Density
"'Had lot of pain the yesterday, it like someone me in chest, could barely breathe.'",Lower Density
"I pain in my chest, just below the. It when I was lifting some. I feel like can ' take a deep breath.",Lower Density
I ' m suffering from lot of pain my stomach. It ' s a throbbing pain. I also have and constipation. My stomach is enlarged and painful. I have a and fast. feel low blood pressure. I '.,Lower Density
"I beheld in the night, even I was like a knife's sword in the midst of my ark, and none did eat up the ghost, but I awaked not with the breath of my mouth.",Lower Density
I ' breathe. Coughs blood. I ' not enough.,Lower Density
"I feel a dull ache in my, the. It has been there for couple of. It doesn ' t to away. makes me feel breath.",Lower Density
"I have terrible abdominal, it ' s like a, I also have vomiting and diarrhea, abdomen is swollen infected, I a acceleration in heart, I ' m understressed, I ' m.",Lower Density
"'My chest was sore that my deteriorated, my breath was short and skin rough. was very tired my breath was. I had dry.'",Lower Density
"'I nauseous, my belly is swollen tender, I have and, I feel weak and, I need.'",Lower Density
"Struck my heart in the night, so that there no breath under, neither was there who eat of it, because it was given to me under of my mouth. For I didn ' eat, neither there breath in me.",Lower Density
Have a horrible in my belly. It ' a cramping pain. I also vomiting and diarrhea. My is bloated and sensitive. have and fast heart rate. I low blood pressure. I ' m anxious.,Lower Density
"'For the few days, I have been experiencing some pain in my, right under the. gets worse when I cough or. It feels air trapped chest.'",Lower Density
"'I have a stabbing chest worsens when try to breath. I also have shortness breath, bluish, , rapid breathing and, dry, hacking cough.'",Lower Density
"'Opened my mouth, and I saw, and I was about open mouth, and I in the midst under: and, I sheep the side the ark.'",Lower Density
"I don't feel well. My stomach hurts, it stings. I vomit and I feel diarrhea. My stomach swells and is gentle. My heart beats fast. I feel low blood pressure. I'm anxious.",Lower Density
'I have an breathing. I have a cough that leads phlegm. have energy. I have chest infections. is enlarged round.',Lower Density
I have a disorder in breathing. I have a cough that triggers phlegm expulsion. I have weak energy. I have repeated chest infections. My chest is swollen and round.,Lower Density
I ' suffering from a lot of pain in. It ' a throbbing pain. I also have vomiting and. My abdomen enlarged and painful. I a fever and a fast heart rate. feel low blood pressure. I '.,Lower Density
"'I a pain in chest, the sternum. happened when was swimming. I burst my. I have difficulty breathing.'",Lower Density
"It was, then I felt a stab in my chest. I couldn ' t breathe, my heart. I noticed my skin was blue, and very.",Lower Density
I suffer from terrible pain in stomach. It ' s like burning sensation. can ' t hold anything. I vomit water. My is swollen and hard. I have fever and fast. feel low pressure. I ' m afraid.,Lower Density
"' s something wrong with my belly, it hurts me much, feel sick, I puke so, my belly is big and, I ' m so hot, my heart so fast, I feel so low and ' t it.",Lower Density
"'I had a sudden onset of chest pain under the sternum, which was very sharp and acute, and I felt like I was having a heart attack, and I had difficulty breathing.'",Lower Density
"It dry cough, then I stab in my chest. couldn ' properly, my heart was racing. I my skin was blue, and I felt weak.",Lower Density
I had severe chest pain the. was a knife in chest. I ' breathe. I felt dizzy and.,Lower Density
"'And my is waxed, yea, and my breath faileth: I have up the, there is breath in me: my bowels are full of flesh, and is, and my faileth.'",Lower Density
I ' m having a terrible pain in. It ' s a. I also have vomiting and constipation. My belly is and sore. I have fever and fast heart. I feel blood pressure. I ' m.,Lower Density
'I somebody stabbed the chest. I breathe.',Lower Density
"'I am afraid of the blood, I in my bowels: my grievous; I my belly to fail: I am full of, it; I have poured out my blood, shall be sprinkled with blood.'",Lower Density
"'I am man. I have not been, and have yet gone. There fat which I have, few times, and a number; yet there is a flock around me.'",Lower Density
"'I am afraid of my anguish, I of my; I am in of pain: I am in bitterness; I am pain troubled, yes, my me; my blood is troubled.'",Lower Density
"I felt a sudden sharp pain in my chest that got worse when I tried to breathe in. I also felt short of breath and my skin was blue. I was very fatigued and my breathing and heartbeat were fast. I had a dry, hacking cough as well.",Lower Density
I ' ve a bad pain in my stomach. It ' s a pain. also have vomiting. My stomach enlarged painful. I have a fever and a rapid heart rate. I low blood pressure. I '.,Lower Density
'I have chest pain that gets worse when I. I am short of breath is. am very tired and my heart and breathing fast. I also have a cough that dry hacking.',Lower Density
"'Am in distress with my affliction. I, and turned my bars. My ark was broken. bars were broken by of the.'",Lower Density
"'I very, and sore beloved, yea, and than any man: for I have told, and in my hand have shed blood; and my blood I shed with blood.'",Lower Density
I ' m feeling unwell. I have lot of pain in my abdomen. It ' s a burning. I also have vomiting and constipation. My is sore. I have a fever and a fast heart. I low. I ' m alarmed.,Lower Density
"'There was pain on my ark, and pain was in my heart; then I came in, and I looked, and behold, my sorrow was on my head. I saw trouble, and behold, it was turned into the ark.'",Lower Density
Can ' t breathe well. still have a cough and a phlegm. tired. have the chest. chest is large and round.,Lower Density
"'I felt like I was suffocating and my skin was blue, and I had a quick pulse, and I was tired, and I had a cough.'",Lower Density
"I am ready be a knife, as with a sword in my lord. I can ' t eat up. I am black, neither will I. My heart is faint, am.",Lower Density
"I sharp pain in my chest, . It suddenly when was lifting some heavy. I feel like I can ' take a deep breath.",Lower Density
"'Looked it, would blow my spirit. I, and I was lying in a trough, and the was hand.'",Lower Density
"'And I set my prayer with psaltery, even with psaltery in: it to pass, when I was come to place of musick, took the harp, and I was prepared; so that I might go in to the place where I was ready go.'",Lower Density
"'I felt severe chest I was breathing, I was short, my was wet, I intense stress, my breathing my heart was fast, had a dry.'",Lower Density
"'Though I thirsty, yet am full of heaviness, the midst of the; I was, my spirit, and was weary with.'",Lower Density
My abdomen hurts so much. feels like someone is stabbing with a knife. vomit everything I eat or drink. can move because the. I ' m also very hot and sweaty. My pulse is I feel dizzy. Something is seriously with me.,Lower Density
I have pain in my chest gets breathe in. I ' m short of breath and my skin blue. I ' m very tired my heart and breathing fast. I have a cough that ' s dry and hacking.,Lower Density
Have a sharp pain in my that gets worse I in. I ' m short breath skin is blue. I ' m very tired and my heart breathing are fast. I also have cough that ' s dry and hacking.,Lower Density
I ' m suffering from terrible pain stomach. It ' s like. I can ' t keep anything down. I throw up even. My abdomen is and hard. I have and a fast heartbeat. feel low blood pressure. I ' m scared.,Lower Density
' suffering lot of pain my stomach. It ' s a throbbing pain. I also have vomiting constipation. My abdomen is enlarged and painful. I have a fever and a fast heart rate. I low. ' m alarmed.,Lower Density
"'I distress with. I have my mouth, and turned bars. ark was broken down. My by reason of the bars.'",Lower Density
'I have a breathing disturbance. I have a cough that generates phlegm. I have little energy. I have frequent chest infections. My chest is large and round.',Lower Density
I ' m experiencing of discomfort in belly. It ' s pain. I nausea and vomiting. My belly is bloated tender. I have fever and a fast heart rate. feel low blood pressure. I ' m worried.,Lower Density
I ' feeling very unwell. have a lot of pain in my abdomen. It ' s a. I also have and diarrhea. My abdomen is and tender. I have a fever and a fast heart rate. low blood. I ' anxious.,Lower Density
'There was a sudden sharp in my chest that made it hard to. I felt I was suffocating and my. I also had fast and a fatigue. I had hacking cough.',Lower Density
'Was a sudden sharp in my chest made it hard to. I felt like I was suffocating my skin was blue. I also had a heartbeat and a fatigue. I hacking too.',Lower Density
"'I a sharp, stabbing pain that when I try to. I also shortness breath, bluish skin, fatigue, breathing, and a dry, hacking cough.'",Lower Density
I ' ve got a terrible in. It ' s a stabbing pain. also have vomiting and diarrhea. My is swollen and sore. I have a and fast heart rate. feel low. I ' m scared.,Lower Density
"'I am set my ark, to until the morning: behold, I run, is a sacrifice the inner room; I am.'",Lower Density
"' ve been feeling very lately, and I coughed, causing a of blood sugar. Sometimes I feel, even if I ' t do. chest looks bigger than, like a bucket.",Lower Density
'I had chest the sternum. very severe acute. felt like I was suffocating. I had low pressure.',Lower Density
"My hell, my chest hell, my chest hurts hell when ' swimming, my chest explodes and I can '.",Lower Density
'Feel very bad. I a lot of pain in my abdomen. It is a burning. I also have. My abdomen is and badly. I have a fast heart rate. I feel low blood pressure. I am.',Lower Density
"I am ready to be with a knife, as with sword in. I can ' t up. I black, neither will I. My heart is faint, and am hot.",Lower Density
He with dry cough and then felt a in chest. I couldn ' t breathe properly my heart was running. I noticed that my turning and I felt very weak.,Lower Density
I ' m very tired and my breathing are. I a and pirating.,Lower Density
"'I have a stabbing chest that worsens when I to breath. I also have shortness of, bluish, , rapid breathing and heartbeat, and,.'",Lower Density
"'Had trouble breathing, cough led to the of blood sugar, my was enough, breast, swelling and rounding.'",Lower Density
"'Have a wound in, which when try to breathe. I also have short, rough, fatigue, breathing, heart beating, dry coughing,.'",Lower Density
"There is a constant in my, under the. It feels like pressure or. It has been going for now. I don ' t know what it.",Lower Density
I'm suffering from a lot of pain in my stomach. It's a throbbing pain. I also have vomiting and constipation. My stomach is enlarged and painful. I have a fever and a fast heart rate. I feel low blood pressure. I'm alarmed.,Lower Density
I have a dreadful my. It ' s a cramping pain. also vomiting and. My is and sensitive. I have a fever and a heart rate. I feel blood pressure. I ' m frightened.,Lower Density
"I have severe in my chest, right cane, which suddenly began when I heavy boxes, like I couldn ' a deep breath.",Lower Density
"I feel a pain in my chest, under breastbone. has been for a. ' t ease. makes me restless anxious.",Lower Density
'I having a lot of chest pain below the sternum yesterday. felt like someone in the. barely.',Lower Density
"'There convulsion pain under the, starting after I fell, and difficult to, and it felt like something was pushing.'",Lower Density
"'Have a sharp, stabbing chest that worsens when try in. I also have of breath, bluish, fatigue, rapid breathing and heartbeat, a, cough.'",Lower Density
"Is a in my chest, under the breastbone. It has there a long time. It ' t go away. It makes me.",Lower Density
"Is a soreness in my chest, the breastbone. It there for a long time. It doesn ' t. makes feel and.",Lower Density
Have a horrible pain my stomach. It ' clumsy. I also have vomiting and. My belly is swollen and sensitive. I a fever and a rapid heart rate. feel low blood. I anxious.,Lower Density
"'I have feeling very tired lately. I a cough that produces a lot of phlegm. I short breath when I am not doing anything strenuous. chest bigger than usual, a barrel.'",Lower Density
"Is tenderness my chest, under the breastbone. has present for few months. doesn ' t. It makes me lose appetite and.",Lower Density
Have been very sick lately. I have a lot in my belly and I can ' t stop throwing up. Sometimes feel like my stomach is swollen and. also have a fever and a fast heartbeat. I ' t know ' s wrong me.,Lower Density
"My chest hurts a lot, I in. It feels like someone is stabbing me. I can ' catch my breath my blue. ' m very tired and my heart is beating fast. I also a cough that won ' go away.",Lower Density
"'I a pain in my, the sternum. happened when I soccer. I felt a pop in chest. I.'",Lower Density
'Have a trouble in breathing. I have a cough makes phlegm. energy. frequent chest infections. chest is round expanded.',Lower Density
"'I struggled to breathe, coughed, tired, I was often the chest, my barrel - shaped.'",Lower Density
I'm suffering from terrible pain in my stomach. It's like a burning sensation. I can't keep anything down. I throw up even water. My abdomen is swollen and hard. I have a fever and a fast heartbeat. I feel low blood pressure. I'm scared.,Lower Density
I ' ve a pain in belly. ' s a stabbing. I also have vomiting and diarrhea. belly is and hard. I have a fever and fast heart rate. feel low pressure. I ' m frightened.,Lower Density
'Have trouble breathing. have a cough. I always tired. I get chest a. chest round and.',Lower Density
"'"" For certain number of days I was in my; and his was my right hand: if I had it, then my net there net in the midst of sky, I caught it.'",Lower Density
"There ' s pain in, under, starting after I fell off bike, having trouble, feeling like something ' pressing chest.",Lower Density
I severe chest pain under. It a knife in my chest. I couldn '.,Lower Density
'Was feeling fine until had this sharp my. It got when I to breathe. I also felt short of breath and very tired. My looked bluish and I was coughing a lot.',Lower Density
Have lot of discomfort in my stomach. It ' s acute pain. I have nausea vomiting. My is swollen and. I fever and a fast heart. I feel low pressure. I ' worried.,Lower Density
I ' ve got a bad pain in stomach. It ' s a throbbing pain. also have constipation. My stomach enlarged and painful. I fever and a heart rate. I feel low blood pressure. ' m.,Lower Density
"'Am sore pained and sore: my belly is with: I am of; I am full of, me is no breath; I spirit within me.'",Lower Density
"'I seen the of breath, whereof I have, and, behold, I will smite the cummin, not be: I am come to pass, and I shall not; , my shall enlarged.'",Lower Density
"'Felt sudden sharp pain in my chest that worse tried to breathe. I also felt of breath and my skin was blue. I was very fatigued and my and heartbeat were fast. I had, hacking cough as well.'",Lower Density
"I tightness in my chest, under the breastbone. has few hours. ' t seem to improve. It me cough and wheeze.",Lower Density
"I feel a cramping pain in chest, under. It has been a weeks. doesn ' get better. It makes me sweaty.",Lower Density
"'I feel in chest, under my breast. has been for a hours. does not to. makes cough and whistle.'",Lower Density
"' m short of, ' ve got cough leading to release, ' ve got energy, I ' got chest, my chest is swollen round.",Lower Density
My hurts so much. like someone stabbing with a knife. I vomit everything I eat or drink. I can hardly move because of the bloating. I ' m also very and. My is and I feel dizzy. Something is seriously wrong with.,Lower Density
"'I felt a sudden pain in my that got when tried to breathe. I also felt short breath and my skin was blue. I was fatigued and my breathing and heartbeat were fast. I dry, cough as well.'",Lower Density
'I obstacle. I have cough forms the phlegm. I insufficient. frequent chest infections. My chest is round and large.',Lower Density
'Was feeling fine until I had this sharp in chest. It got when I tried to breathe. I also felt of breath and very tired. My looked bluish and I a lot.',Lower Density
'Breathing for me. I a that phlegm. I have no energy. I suffer from. My chest round and.',Lower Density
' s been for few. It ' not getting better. It me feel nauseous sweaty.,Lower Density
'Have a complication in. I have creates. I insufficient energy. I have chest infections. My chest and big.',Lower Density
"There is a tenderness in chest, under. It has been present for a few. ' t improve. lose appetite weight.",Lower Density
